source,role,rows,columns,best_date_column,distinct_dates,start_date,end_date,datetime_columns,temperature_columns,decision_rule_columns,all_columns
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_date_inventory.csv,other_weather_source,103,25,event_date,103,2026-03-16,2026-06-30,,hko_daily_max_c,,event_date; sample_block; certified_contracts; realised_winners; hko_daily_max_c; 24h_prior_market_ready_rows; 24h_prior_weather_ready_rows; 24h_prior_common_rows; 24h_prior_complete_common_book; 12h_prior_market_ready_rows; 12h_prior_weather_ready_rows; 12h_prior_common_rows; 12h_prior_complete_common_book; 6h_prior_market_ready_rows; 6h_prior_weather_ready_rows; 6h_prior_common_rows; 6h_prior_complete_common_book; event_day_open_market_ready_rows; event_day_open_weather_ready_rows; event_day_open_common_rows; event_day_open_complete_common_book; any_exact_common_support; any_complete_common_book; final_modelling_split; postprocessing_history_admissibility
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18wA_contract_probability_mapping/18wA_contract_book_validation.csv,other_weather_source,103,8,event_date,103,2026-03-16,2026-06-30,,,,event_date; contract_rows; lower_contracts; interior_contracts; upper_contracts; lower_endpoint_c; upper_endpoint_c; contiguous_exhaustive_partition
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18uA_chronological_partition_and_folds/18uA_date_partition.csv,other_weather_source,103,13,event_date,103,2026-03-16,2026-06-30,,,,event_date; evaluation_block; sample_block; date_rule_rows; prediction_eligible_rules; model_ready_rules; planned_contract_cells; development_fold; all_four_rules_model_ready; any_rule_model_ready; all_contracts_on_date_share_partition; all_contracts_on_date_share_fold; final_modelling_split_assigned
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_deterministic_weather_panel.csv,other_weather_source,4125,42,event_date,102,2026-03-16,2026-06-30,selected_run_initialisation_utc; source_run_initialisation_column,forecast_daily_max_c; hko_daily_max_c,decision_rule; decision_rule_order,event_date; market_id; decision_rule; weather_path_ready; forecast_daily_max_c; decision_cutoff_utc; selected_run_initialisation_utc; selected_run_available_utc; selected_run_key; source_forecast_max_column; source_cutoff_column; source_run_initialisation_column; source_run_available_column; run_metadata_reconstructed; condition_id; event_id; event_slug; market_slug; question; canonical_label; event_type; contract_event_type; lower_bound_c; upper_bound_c; bound_reference_c; bound_reconstruction_applied; bound_reference_source; source_lower_bound_column; source_upper_bound_column; selected_yes_token_id; no_token_id; hko_daily_max_c; y_event_int; y_no_int; sample_block; final_modelling_split; outcome_history_admissibility_status; source_block; decision_rule_order; forecast_error_c; absolute_error_c; deterministic_forecast_event_indicator
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18sA_canonical_source_adapters/18sA_canonical_weather_panel.csv,other_weather_source,4125,42,event_date,102,2026-03-16,2026-06-30,selected_run_initialisation_utc; source_run_initialisation_column,forecast_daily_max_c; hko_daily_max_c,decision_rule; decision_rule_order,event_date; market_id; decision_rule; weather_path_ready; forecast_daily_max_c; decision_cutoff_utc; selected_run_initialisation_utc; selected_run_available_utc; selected_run_key; source_forecast_max_column; source_cutoff_column; source_run_initialisation_column; source_run_available_column; run_metadata_reconstructed; condition_id; event_id; event_slug; market_slug; question; canonical_label; event_type; contract_event_type; lower_bound_c; upper_bound_c; bound_reference_c; bound_reconstruction_applied; bound_reference_source; source_lower_bound_column; source_upper_bound_column; selected_yes_token_id; no_token_id; hko_daily_max_c; y_event_int; y_no_int; sample_block; final_modelling_split; outcome_history_admissibility_status; source_block; decision_rule_order; forecast_error_c; absolute_error_c; deterministic_forecast_event_indicator
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18tB_admissible_historical_information_sets/18tB_residual_observation_panel.csv,other_weather_source,375,26,event_date,102,2026-03-16,2026-06-30,selected_run_initialisation_utc; source_run_initialisation_column; exact_publication_timestamp_claim; fallback_publication_timestamp_hkt; residual_definition,forecast_daily_max_c; hko_daily_max_c,decision_rule; decision_rule_order,event_date; sample_block; decision_rule; decision_rule_order; decision_cutoff_utc; selected_run_initialisation_utc; selected_run_available_utc; selected_run_key; forecast_daily_max_c; hko_daily_max_c; forecast_error_c; source_forecast_max_column; source_run_initialisation_column; source_run_available_column; run_metadata_reconstructed; availability_source; exact_publication_timestamp_claim; hko_publication_available_hkt; hko_publication_available_utc; fallback_operational_date; fallback_publication_timestamp_hkt; residual_c; residual_definition; historical_weather_admissible_at_own_decision; market_information_used; probability_bridge_used
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18tB_admissible_historical_information_sets/18tB_admissible_history_pairs_all_rules.csv,other_weather_source,66575,43,current_event_date,100,2026-03-18,2026-06-30,history_run_initialisation_utc; source_run_initialisation_column; history_exact_publication_timestamp_claim; history_fallback_publication_timestamp_hkt; residual_definition,history_forecast_daily_max_c; history_hko_daily_max_c,current_decision_rule; current_decision_rule_order; history_decision_rule; history_decision_rule_order; same_decision_rule,current_event_date; current_sample_block; current_decision_rule; current_decision_rule_order; current_decision_cutoff_hkt; current_decision_cutoff_utc; candidate_contract_rows; weather_ready_contract_rows; current_prediction_eligible; current_outcome_included_in_information_set; market_information_used_for_residual_history; final_modelling_split; history_event_date; history_sample_block; history_decision_rule; history_decision_rule_order; history_decision_cutoff_utc; history_run_initialisation_utc; history_run_available_utc; history_run_key; history_forecast_daily_max_c; history_hko_daily_max_c; history_forecast_error_c; source_forecast_max_column; source_run_initialisation_column; source_run_available_column; run_metadata_reconstructed; history_hko_availability_source; history_exact_publication_timestamp_claim; history_hko_available_hkt; history_hko_available_utc; history_fallback_operational_date; history_fallback_publication_timestamp_hkt; history_residual_c; residual_definition; historical_weather_admissible_at_own_decision; market_information_used; probability_bridge_used; same_decision_rule; history_calendar_days_before_current; history_availability_hours_before_current_cutoff; history_run_lead_hours_before_own_cutoff; current_outcome_used
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18tB_admissible_historical_information_sets/18tB_admissible_history_pairs_same_rule.csv,other_weather_source,16638,43,history_event_date,100,2026-03-16,2026-06-28,history_run_initialisation_utc; source_run_initialisation_column; history_exact_publication_timestamp_claim; history_fallback_publication_timestamp_hkt; residual_definition,history_forecast_daily_max_c; history_hko_daily_max_c,current_decision_rule; current_decision_rule_order; history_decision_rule; history_decision_rule_order; same_decision_rule,current_event_date; current_sample_block; current_decision_rule; current_decision_rule_order; current_decision_cutoff_hkt; current_decision_cutoff_utc; candidate_contract_rows; weather_ready_contract_rows; current_prediction_eligible; current_outcome_included_in_information_set; market_information_used_for_residual_history; final_modelling_split; history_event_date; history_sample_block; history_decision_rule; history_decision_rule_order; history_decision_cutoff_utc; history_run_initialisation_utc; history_run_available_utc; history_run_key; history_forecast_daily_max_c; history_hko_daily_max_c; history_forecast_error_c; source_forecast_max_column; source_run_initialisation_column; source_run_available_column; run_metadata_reconstructed; history_hko_availability_source; history_exact_publication_timestamp_claim; history_hko_available_hkt; history_hko_available_utc; history_fallback_operational_date; history_fallback_publication_timestamp_hkt; history_residual_c; residual_definition; historical_weather_admissible_at_own_decision; market_information_used; probability_bridge_used; same_decision_rule; history_calendar_days_before_current; history_availability_hours_before_current_cutoff; history_run_lead_hours_before_own_cutoff; current_outcome_used
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/manual/18x_outcome_free_market_prices/18x_outcome_free_market_price_panel.csv,other_weather_source,4186,29,event_date,98,2026-03-18,2026-06-30,selected_price_timestamp_utc; source_price_timestamp_column,,decision_rule; decision_rule_order,event_date; market_id; decision_rule; p_market; decision_cutoff_utc; selected_price_timestamp_utc; price_staleness_hours; source_cutoff_column; source_price_timestamp_column; condition_id; event_id; event_slug; market_slug; question; canonical_label; event_type; contract_event_type; lower_bound_c; upper_bound_c; bound_reference_c; bound_reconstruction_applied; bound_reference_source; source_lower_bound_column; source_upper_bound_column; selected_yes_token_id; no_token_id; sample_block; source_block; decision_rule_order
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_market_scoring_panel.csv,other_weather_source,4186,36,event_date,98,2026-03-18,2026-06-30,selected_price_timestamp_utc; source_price_timestamp_column,hko_daily_max_c,decision_rule; decision_rule_order,event_date; market_id; decision_rule; p_market; decision_cutoff_utc; selected_price_timestamp_utc; price_staleness_hours; source_cutoff_column; source_price_timestamp_column; condition_id; event_id; event_slug; market_slug; question; canonical_label; event_type; contract_event_type; lower_bound_c; upper_bound_c; bound_reference_c; bound_reconstruction_applied; bound_reference_source; source_lower_bound_column; source_upper_bound_column; selected_yes_token_id; no_token_id; hko_daily_max_c; y_event_int; y_no_int; sample_block; final_modelling_split; outcome_history_admissibility_status; source_block; decision_rule_order; market_binary_brier; market_binary_log_score
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18sA_canonical_source_adapters/18sA_canonical_market_panel.csv,other_weather_source,4186,36,event_date,98,2026-03-18,2026-06-30,selected_price_timestamp_utc; source_price_timestamp_column,hko_daily_max_c,decision_rule; decision_rule_order,event_date; market_id; decision_rule; p_market; decision_cutoff_utc; selected_price_timestamp_utc; price_staleness_hours; source_cutoff_column; source_price_timestamp_column; condition_id; event_id; event_slug; market_slug; question; canonical_label; event_type; contract_event_type; lower_bound_c; upper_bound_c; bound_reference_c; bound_reconstruction_applied; bound_reference_source; source_lower_bound_column; source_upper_bound_column; selected_yes_token_id; no_token_id; hko_daily_max_c; y_event_int; y_no_int; sample_block; final_modelling_split; outcome_history_admissibility_status; source_block; decision_rule_order; market_binary_brier; market_binary_log_score
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_exact_common_support_panel.csv,other_weather_source,3889,49,event_date,97,2026-03-18,2026-06-30,selected_price_timestamp_utc; source_price_timestamp_column; selected_run_initialisation_utc; source_run_initialisation_column,hko_daily_max_c; forecast_daily_max_c,decision_rule; decision_rule_order,event_date; market_id; condition_id; event_id; event_slug; market_slug; question; canonical_label; event_type; contract_event_type; lower_bound_c; upper_bound_c; bound_reference_c; bound_reconstruction_applied; bound_reference_source; source_lower_bound_column; source_upper_bound_column; selected_yes_token_id; no_token_id; hko_daily_max_c; y_event_int; y_no_int; sample_block; final_modelling_split; outcome_history_admissibility_status; decision_rule; decision_rule_order; decision_cutoff_hkt; decision_cutoff_utc; p_market; selected_price_timestamp_utc; price_staleness_hours; market_binary_brier; market_binary_log_score; source_price_timestamp_column; source_cutoff_column; selected_run_initialisation_utc; selected_run_available_utc; selected_run_key; forecast_daily_max_c; forecast_error_c; absolute_error_c; deterministic_forecast_event_indicator; source_forecast_max_column; source_run_initialisation_column; source_run_available_column; run_metadata_reconstructed; common_book_size; complete_common_book
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_complete_book_contract_panel.csv,other_weather_source,3850,51,event_date,97,2026-03-18,2026-06-30,selected_price_timestamp_utc; source_price_timestamp_column; selected_run_initialisation_utc; source_run_initialisation_column,hko_daily_max_c; forecast_daily_max_c,decision_rule; decision_rule_order,event_date; market_id; condition_id; event_id; event_slug; market_slug; question; canonical_label; event_type; contract_event_type; lower_bound_c; upper_bound_c; bound_reference_c; bound_reconstruction_applied; bound_reference_source; source_lower_bound_column; source_upper_bound_column; selected_yes_token_id; no_token_id; hko_daily_max_c; y_event_int; y_no_int; sample_block; final_modelling_split; outcome_history_admissibility_status; decision_rule; decision_rule_order; decision_cutoff_hkt; decision_cutoff_utc; p_market; selected_price_timestamp_utc; price_staleness_hours; market_binary_brier; market_binary_log_score; source_price_timestamp_column; source_cutoff_column; selected_run_initialisation_utc; selected_run_available_utc; selected_run_key; forecast_daily_max_c; forecast_error_c; absolute_error_c; deterministic_forecast_event_indicator; source_forecast_max_column; source_run_initialisation_column; source_run_available_column; run_metadata_reconstructed; common_book_size; complete_common_book; market_book_probability_sum; p_market_normalised
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_complete_book_panel.csv,other_weather_source,350,30,event_date,97,2026-03-18,2026-06-30,,hko_daily_max_c; forecast_daily_max_c,decision_rule; decision_rule_order,event_date; sample_block; decision_rule; decision_rule_order; decision_cutoff_utc; n_contracts; market_book_probability_sum; market_book_probability_error_vs_one; hko_daily_max_c; forecast_daily_max_c; forecast_error_c; absolute_error_c; actual_winning_market_id; actual_winning_label; actual_winner_probability_raw; actual_winner_probability_normalised; deterministic_selected_market_id; deterministic_selected_label; deterministic_exact_contract_hit; n_market_modal_contracts; market_modal_tie; market_modal_market_ids; market_modal_labels; market_modal_probability_raw; market_modal_contains_actual_winner; market_modal_contains_deterministic; raw_categorical_log_score; normalised_categorical_log_score; raw_multiclass_brier; normalised_multiclass_brier
