row_id,target_date,decision_rule,chronology_block,selected_model,selected_family,dispersion_scale,event_id,event_order,event_label_probability,source_event_label,source_event_identifier,lower_bound_c,upper_bound_c,lower_unbounded,upper_unbounded,lower_inclusive,upper_inclusive,quantile_particle_count,quantile_particle_total,raw_event_probability,probability_regularised,market_price_accessed,outcome_accessed,score_calculated,uniform_mixing_lambda,regularised_event_probability,probability_calibration_locked,trading_returns_calculated,event_index,event_label_certified,realised_yes,hko_daily_max_c,certification_status
2026-06-25|12h_prior,2026-06-25,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|01,1,T < 28°C,27°C or below,27°C or below,,28.0,True,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,0,27°C or below,False,32.9,PASSED
2026-06-25|12h_prior,2026-06-25,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|02,2,28°C ≤ T < 29°C,28°C,28°C,28.0,29.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,1,28°C,False,32.9,PASSED
2026-06-25|12h_prior,2026-06-25,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|03,3,29°C ≤ T < 30°C,29°C,29°C,29.0,30.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,2,29°C,False,32.9,PASSED
2026-06-25|12h_prior,2026-06-25,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|04,4,30°C ≤ T < 31°C,30°C,30°C,30.0,31.0,False,False,True,False,4,99,0.0404040404040404,True,False,False,False,0.01,0.0409090909090909,True,False,3,30°C,False,32.9,PASSED
2026-06-25|12h_prior,2026-06-25,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|05,5,31°C ≤ T < 32°C,31°C,31°C,31.0,32.0,False,False,True,False,9,99,0.0909090909090909,True,False,False,False,0.01,0.0909090909090909,True,False,4,31°C,False,32.9,PASSED
2026-06-25|12h_prior,2026-06-25,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|06,6,32°C ≤ T < 33°C,32°C,32°C,32.0,33.0,False,False,True,False,15,99,0.1515151515151515,True,False,False,False,0.01,0.1509090909090908,True,False,5,32°C,True,32.9,PASSED
2026-06-25|12h_prior,2026-06-25,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|07,7,33°C ≤ T < 34°C,33°C,33°C,33.0,34.0,False,False,True,False,32,99,0.3232323232323232,True,False,False,False,0.01,0.3209090909090908,True,False,6,33°C,False,32.9,PASSED
2026-06-25|12h_prior,2026-06-25,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|08,8,34°C ≤ T < 35°C,34°C,34°C,34.0,35.0,False,False,True,False,22,99,0.2222222222222222,True,False,False,False,0.01,0.2209090909090909,True,False,7,34°C,False,32.9,PASSED
2026-06-25|12h_prior,2026-06-25,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|09,9,35°C ≤ T < 36°C,35°C,35°C,35.0,36.0,False,False,True,False,15,99,0.1515151515151515,True,False,False,False,0.01,0.1509090909090908,True,False,8,35°C,False,32.9,PASSED
2026-06-25|12h_prior,2026-06-25,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|10,10,36°C ≤ T < 37°C,36°C,36°C,36.0,37.0,False,False,True,False,2,99,0.0202020202020202,True,False,False,False,0.01,0.0209090909090909,True,False,9,36°C,False,32.9,PASSED
2026-06-25|12h_prior,2026-06-25,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|11,11,T ≥ 37°C,37°C or higher,37°C or higher,37.0,,False,True,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,10,37°C or higher,False,32.9,PASSED
2026-06-25|24h_prior,2026-06-25,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|01,1,T < 28°C,27°C or below,27°C or below,,28.0,True,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,0,27°C or below,False,32.9,PASSED
2026-06-25|24h_prior,2026-06-25,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|02,2,28°C ≤ T < 29°C,28°C,28°C,28.0,29.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,1,28°C,False,32.9,PASSED
2026-06-25|24h_prior,2026-06-25,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|03,3,29°C ≤ T < 30°C,29°C,29°C,29.0,30.0,False,False,True,False,2,99,0.0202020202020202,True,False,False,False,0.01,0.0209090909090909,True,False,2,29°C,False,32.9,PASSED
2026-06-25|24h_prior,2026-06-25,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|04,4,30°C ≤ T < 31°C,30°C,30°C,30.0,31.0,False,False,True,False,9,99,0.0909090909090909,True,False,False,False,0.01,0.0909090909090909,True,False,3,30°C,False,32.9,PASSED
2026-06-25|24h_prior,2026-06-25,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|05,5,31°C ≤ T < 32°C,31°C,31°C,31.0,32.0,False,False,True,False,10,99,0.101010101010101,True,False,False,False,0.01,0.1009090909090908,True,False,4,31°C,False,32.9,PASSED
2026-06-25|24h_prior,2026-06-25,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|06,6,32°C ≤ T < 33°C,32°C,32°C,32.0,33.0,False,False,True,False,32,99,0.3232323232323232,True,False,False,False,0.01,0.3209090909090908,True,False,5,32°C,True,32.9,PASSED
2026-06-25|24h_prior,2026-06-25,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|07,7,33°C ≤ T < 34°C,33°C,33°C,33.0,34.0,False,False,True,False,23,99,0.2323232323232323,True,False,False,False,0.01,0.2309090909090908,True,False,6,33°C,False,32.9,PASSED
2026-06-25|24h_prior,2026-06-25,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|08,8,34°C ≤ T < 35°C,34°C,34°C,34.0,35.0,False,False,True,False,18,99,0.1818181818181818,True,False,False,False,0.01,0.1809090909090908,True,False,7,34°C,False,32.9,PASSED
2026-06-25|24h_prior,2026-06-25,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|09,9,35°C ≤ T < 36°C,35°C,35°C,35.0,36.0,False,False,True,False,5,99,0.0505050505050505,True,False,False,False,0.01,0.0509090909090909,True,False,8,35°C,False,32.9,PASSED
2026-06-25|24h_prior,2026-06-25,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|10,10,36°C ≤ T < 37°C,36°C,36°C,36.0,37.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,9,36°C,False,32.9,PASSED
2026-06-25|24h_prior,2026-06-25,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|11,11,T ≥ 37°C,37°C or higher,37°C or higher,37.0,,False,True,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,10,37°C or higher,False,32.9,PASSED
2026-06-25|6h_prior,2026-06-25,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|01,1,T < 28°C,27°C or below,27°C or below,,28.0,True,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,0,27°C or below,False,32.9,PASSED
2026-06-25|6h_prior,2026-06-25,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|02,2,28°C ≤ T < 29°C,28°C,28°C,28.0,29.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,1,28°C,False,32.9,PASSED
2026-06-25|6h_prior,2026-06-25,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|03,3,29°C ≤ T < 30°C,29°C,29°C,29.0,30.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,2,29°C,False,32.9,PASSED
2026-06-25|6h_prior,2026-06-25,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|04,4,30°C ≤ T < 31°C,30°C,30°C,30.0,31.0,False,False,True,False,3,99,0.0303030303030303,True,False,False,False,0.01,0.0309090909090909,True,False,3,30°C,False,32.9,PASSED
2026-06-25|6h_prior,2026-06-25,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|05,5,31°C ≤ T < 32°C,31°C,31°C,31.0,32.0,False,False,True,False,10,99,0.101010101010101,True,False,False,False,0.01,0.1009090909090908,True,False,4,31°C,False,32.9,PASSED
2026-06-25|6h_prior,2026-06-25,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|06,6,32°C ≤ T < 33°C,32°C,32°C,32.0,33.0,False,False,True,False,11,99,0.1111111111111111,True,False,False,False,0.01,0.1109090909090909,True,False,5,32°C,True,32.9,PASSED
2026-06-25|6h_prior,2026-06-25,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|07,7,33°C ≤ T < 34°C,33°C,33°C,33.0,34.0,False,False,True,False,32,99,0.3232323232323232,True,False,False,False,0.01,0.3209090909090908,True,False,6,33°C,False,32.9,PASSED
2026-06-25|6h_prior,2026-06-25,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|08,8,34°C ≤ T < 35°C,34°C,34°C,34.0,35.0,False,False,True,False,22,99,0.2222222222222222,True,False,False,False,0.01,0.2209090909090909,True,False,7,34°C,False,32.9,PASSED
2026-06-25|6h_prior,2026-06-25,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|09,9,35°C ≤ T < 36°C,35°C,35°C,35.0,36.0,False,False,True,False,18,99,0.1818181818181818,True,False,False,False,0.01,0.1809090909090908,True,False,8,35°C,False,32.9,PASSED
2026-06-25|6h_prior,2026-06-25,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|10,10,36°C ≤ T < 37°C,36°C,36°C,36.0,37.0,False,False,True,False,3,99,0.0303030303030303,True,False,False,False,0.01,0.0309090909090909,True,False,9,36°C,False,32.9,PASSED
2026-06-25|6h_prior,2026-06-25,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|11,11,T ≥ 37°C,37°C or higher,37°C or higher,37.0,,False,True,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,10,37°C or higher,False,32.9,PASSED
2026-06-25|event_day_open,2026-06-25,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|01,1,T < 28°C,27°C or below,27°C or below,,28.0,True,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,0,27°C or below,False,32.9,PASSED
2026-06-25|event_day_open,2026-06-25,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|02,2,28°C ≤ T < 29°C,28°C,28°C,28.0,29.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,1,28°C,False,32.9,PASSED
2026-06-25|event_day_open,2026-06-25,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|03,3,29°C ≤ T < 30°C,29°C,29°C,29.0,30.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,2,29°C,False,32.9,PASSED
2026-06-25|event_day_open,2026-06-25,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|04,4,30°C ≤ T < 31°C,30°C,30°C,30.0,31.0,False,False,True,False,5,99,0.0505050505050505,True,False,False,False,0.01,0.0509090909090909,True,False,3,30°C,False,32.9,PASSED
2026-06-25|event_day_open,2026-06-25,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|05,5,31°C ≤ T < 32°C,31°C,31°C,31.0,32.0,False,False,True,False,9,99,0.0909090909090909,True,False,False,False,0.01,0.0909090909090909,True,False,4,31°C,False,32.9,PASSED
2026-06-25|event_day_open,2026-06-25,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|06,6,32°C ≤ T < 33°C,32°C,32°C,32.0,33.0,False,False,True,False,20,99,0.202020202020202,True,False,False,False,0.01,0.2009090909090908,True,False,5,32°C,True,32.9,PASSED
2026-06-25|event_day_open,2026-06-25,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|07,7,33°C ≤ T < 34°C,33°C,33°C,33.0,34.0,False,False,True,False,31,99,0.3131313131313131,True,False,False,False,0.01,0.3109090909090908,True,False,6,33°C,False,32.9,PASSED
2026-06-25|event_day_open,2026-06-25,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|08,8,34°C ≤ T < 35°C,34°C,34°C,34.0,35.0,False,False,True,False,23,99,0.2323232323232323,True,False,False,False,0.01,0.2309090909090908,True,False,7,34°C,False,32.9,PASSED
2026-06-25|event_day_open,2026-06-25,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|09,9,35°C ≤ T < 36°C,35°C,35°C,35.0,36.0,False,False,True,False,10,99,0.101010101010101,True,False,False,False,0.01,0.1009090909090908,True,False,8,35°C,False,32.9,PASSED
2026-06-25|event_day_open,2026-06-25,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|10,10,36°C ≤ T < 37°C,36°C,36°C,36.0,37.0,False,False,True,False,1,99,0.0101010101010101,True,False,False,False,0.01,0.0109090909090909,True,False,9,36°C,False,32.9,PASSED
2026-06-25|event_day_open,2026-06-25,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-25|11,11,T ≥ 37°C,37°C or higher,37°C or higher,37.0,,False,True,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,10,37°C or higher,False,32.9,PASSED
2026-06-26|12h_prior,2026-06-26,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|01,1,T < 28°C,27°C or below,27°C or below,,28.0,True,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,0,27°C or below,False,31.6,PASSED
2026-06-26|12h_prior,2026-06-26,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|02,2,28°C ≤ T < 29°C,28°C,28°C,28.0,29.0,False,False,True,False,3,99,0.0303030303030303,True,False,False,False,0.01,0.0309090909090909,True,False,1,28°C,False,31.6,PASSED
2026-06-26|12h_prior,2026-06-26,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|03,3,29°C ≤ T < 30°C,29°C,29°C,29.0,30.0,False,False,True,False,10,99,0.101010101010101,True,False,False,False,0.01,0.1009090909090908,True,False,2,29°C,False,31.6,PASSED
2026-06-26|12h_prior,2026-06-26,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|04,4,30°C ≤ T < 31°C,30°C,30°C,30.0,31.0,False,False,True,False,11,99,0.1111111111111111,True,False,False,False,0.01,0.1109090909090909,True,False,3,30°C,False,31.6,PASSED
2026-06-26|12h_prior,2026-06-26,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|05,5,31°C ≤ T < 32°C,31°C,31°C,31.0,32.0,False,False,True,False,32,99,0.3232323232323232,True,False,False,False,0.01,0.3209090909090908,True,False,4,31°C,True,31.6,PASSED
2026-06-26|12h_prior,2026-06-26,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|06,6,32°C ≤ T < 33°C,32°C,32°C,32.0,33.0,False,False,True,False,22,99,0.2222222222222222,True,False,False,False,0.01,0.2209090909090909,True,False,5,32°C,False,31.6,PASSED
2026-06-26|12h_prior,2026-06-26,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|07,7,33°C ≤ T < 34°C,33°C,33°C,33.0,34.0,False,False,True,False,18,99,0.1818181818181818,True,False,False,False,0.01,0.1809090909090908,True,False,6,33°C,False,31.6,PASSED
2026-06-26|12h_prior,2026-06-26,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|08,8,34°C ≤ T < 35°C,34°C,34°C,34.0,35.0,False,False,True,False,3,99,0.0303030303030303,True,False,False,False,0.01,0.0309090909090909,True,False,7,34°C,False,31.6,PASSED
2026-06-26|12h_prior,2026-06-26,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|09,9,35°C ≤ T < 36°C,35°C,35°C,35.0,36.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,8,35°C,False,31.6,PASSED
2026-06-26|12h_prior,2026-06-26,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|10,10,36°C ≤ T < 37°C,36°C,36°C,36.0,37.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,9,36°C,False,31.6,PASSED
2026-06-26|12h_prior,2026-06-26,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|11,11,T ≥ 37°C,37°C or higher,37°C or higher,37.0,,False,True,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,10,37°C or higher,False,31.6,PASSED
2026-06-26|24h_prior,2026-06-26,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|01,1,T < 28°C,27°C or below,27°C or below,,28.0,True,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,0,27°C or below,False,31.6,PASSED
2026-06-26|24h_prior,2026-06-26,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|02,2,28°C ≤ T < 29°C,28°C,28°C,28.0,29.0,False,False,True,False,1,99,0.0101010101010101,True,False,False,False,0.01,0.0109090909090909,True,False,1,28°C,False,31.6,PASSED
2026-06-26|24h_prior,2026-06-26,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|03,3,29°C ≤ T < 30°C,29°C,29°C,29.0,30.0,False,False,True,False,8,99,0.0808080808080808,True,False,False,False,0.01,0.0809090909090909,True,False,2,29°C,False,31.6,PASSED
2026-06-26|24h_prior,2026-06-26,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|04,4,30°C ≤ T < 31°C,30°C,30°C,30.0,31.0,False,False,True,False,8,99,0.0808080808080808,True,False,False,False,0.01,0.0809090909090909,True,False,3,30°C,False,31.6,PASSED
2026-06-26|24h_prior,2026-06-26,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|05,5,31°C ≤ T < 32°C,31°C,31°C,31.0,32.0,False,False,True,False,25,99,0.2525252525252525,True,False,False,False,0.01,0.2509090909090908,True,False,4,31°C,True,31.6,PASSED
2026-06-26|24h_prior,2026-06-26,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|06,6,32°C ≤ T < 33°C,32°C,32°C,32.0,33.0,False,False,True,False,28,99,0.2828282828282828,True,False,False,False,0.01,0.2809090909090909,True,False,5,32°C,False,31.6,PASSED
2026-06-26|24h_prior,2026-06-26,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|07,7,33°C ≤ T < 34°C,33°C,33°C,33.0,34.0,False,False,True,False,21,99,0.2121212121212121,True,False,False,False,0.01,0.2109090909090908,True,False,6,33°C,False,31.6,PASSED
2026-06-26|24h_prior,2026-06-26,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|08,8,34°C ≤ T < 35°C,34°C,34°C,34.0,35.0,False,False,True,False,7,99,0.0707070707070707,True,False,False,False,0.01,0.0709090909090909,True,False,7,34°C,False,31.6,PASSED
2026-06-26|24h_prior,2026-06-26,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|09,9,35°C ≤ T < 36°C,35°C,35°C,35.0,36.0,False,False,True,False,1,99,0.0101010101010101,True,False,False,False,0.01,0.0109090909090909,True,False,8,35°C,False,31.6,PASSED
2026-06-26|24h_prior,2026-06-26,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|10,10,36°C ≤ T < 37°C,36°C,36°C,36.0,37.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,9,36°C,False,31.6,PASSED
2026-06-26|24h_prior,2026-06-26,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|11,11,T ≥ 37°C,37°C or higher,37°C or higher,37.0,,False,True,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,10,37°C or higher,False,31.6,PASSED
2026-06-26|6h_prior,2026-06-26,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|01,1,T < 28°C,27°C or below,27°C or below,,28.0,True,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,0,27°C or below,False,31.6,PASSED
2026-06-26|6h_prior,2026-06-26,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|02,2,28°C ≤ T < 29°C,28°C,28°C,28.0,29.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,1,28°C,False,31.6,PASSED
2026-06-26|6h_prior,2026-06-26,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|03,3,29°C ≤ T < 30°C,29°C,29°C,29.0,30.0,False,False,True,False,1,99,0.0101010101010101,True,False,False,False,0.01,0.0109090909090909,True,False,2,29°C,False,31.6,PASSED
2026-06-26|6h_prior,2026-06-26,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|04,4,30°C ≤ T < 31°C,30°C,30°C,30.0,31.0,False,False,True,False,8,99,0.0808080808080808,True,False,False,False,0.01,0.0809090909090909,True,False,3,30°C,False,31.6,PASSED
2026-06-26|6h_prior,2026-06-26,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|05,5,31°C ≤ T < 32°C,31°C,31°C,31.0,32.0,False,False,True,False,10,99,0.101010101010101,True,False,False,False,0.01,0.1009090909090908,True,False,4,31°C,True,31.6,PASSED
2026-06-26|6h_prior,2026-06-26,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|06,6,32°C ≤ T < 33°C,32°C,32°C,32.0,33.0,False,False,True,False,28,99,0.2828282828282828,True,False,False,False,0.01,0.2809090909090909,True,False,5,32°C,False,31.6,PASSED
2026-06-26|6h_prior,2026-06-26,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|07,7,33°C ≤ T < 34°C,33°C,33°C,33.0,34.0,False,False,True,False,25,99,0.2525252525252525,True,False,False,False,0.01,0.2509090909090908,True,False,6,33°C,False,31.6,PASSED
2026-06-26|6h_prior,2026-06-26,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|08,8,34°C ≤ T < 35°C,34°C,34°C,34.0,35.0,False,False,True,False,20,99,0.202020202020202,True,False,False,False,0.01,0.2009090909090908,True,False,7,34°C,False,31.6,PASSED
2026-06-26|6h_prior,2026-06-26,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|09,9,35°C ≤ T < 36°C,35°C,35°C,35.0,36.0,False,False,True,False,6,99,0.0606060606060606,True,False,False,False,0.01,0.0609090909090909,True,False,8,35°C,False,31.6,PASSED
2026-06-26|6h_prior,2026-06-26,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|10,10,36°C ≤ T < 37°C,36°C,36°C,36.0,37.0,False,False,True,False,1,99,0.0101010101010101,True,False,False,False,0.01,0.0109090909090909,True,False,9,36°C,False,31.6,PASSED
2026-06-26|6h_prior,2026-06-26,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|11,11,T ≥ 37°C,37°C or higher,37°C or higher,37.0,,False,True,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,10,37°C or higher,False,31.6,PASSED
2026-06-26|event_day_open,2026-06-26,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|01,1,T < 28°C,27°C or below,27°C or below,,28.0,True,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,0,27°C or below,False,31.6,PASSED
2026-06-26|event_day_open,2026-06-26,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|02,2,28°C ≤ T < 29°C,28°C,28°C,28.0,29.0,False,False,True,False,4,99,0.0404040404040404,True,False,False,False,0.01,0.0409090909090909,True,False,1,28°C,False,31.6,PASSED
2026-06-26|event_day_open,2026-06-26,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|03,3,29°C ≤ T < 30°C,29°C,29°C,29.0,30.0,False,False,True,False,9,99,0.0909090909090909,True,False,False,False,0.01,0.0909090909090909,True,False,2,29°C,False,31.6,PASSED
2026-06-26|event_day_open,2026-06-26,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|04,4,30°C ≤ T < 31°C,30°C,30°C,30.0,31.0,False,False,True,False,15,99,0.1515151515151515,True,False,False,False,0.01,0.1509090909090908,True,False,3,30°C,False,31.6,PASSED
2026-06-26|event_day_open,2026-06-26,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|05,5,31°C ≤ T < 32°C,31°C,31°C,31.0,32.0,False,False,True,False,32,99,0.3232323232323232,True,False,False,False,0.01,0.3209090909090908,True,False,4,31°C,True,31.6,PASSED
2026-06-26|event_day_open,2026-06-26,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|06,6,32°C ≤ T < 33°C,32°C,32°C,32.0,33.0,False,False,True,False,22,99,0.2222222222222222,True,False,False,False,0.01,0.2209090909090909,True,False,5,32°C,False,31.6,PASSED
2026-06-26|event_day_open,2026-06-26,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|07,7,33°C ≤ T < 34°C,33°C,33°C,33.0,34.0,False,False,True,False,15,99,0.1515151515151515,True,False,False,False,0.01,0.1509090909090908,True,False,6,33°C,False,31.6,PASSED
2026-06-26|event_day_open,2026-06-26,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|08,8,34°C ≤ T < 35°C,34°C,34°C,34.0,35.0,False,False,True,False,2,99,0.0202020202020202,True,False,False,False,0.01,0.0209090909090909,True,False,7,34°C,False,31.6,PASSED
2026-06-26|event_day_open,2026-06-26,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|09,9,35°C ≤ T < 36°C,35°C,35°C,35.0,36.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,8,35°C,False,31.6,PASSED
2026-06-26|event_day_open,2026-06-26,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|10,10,36°C ≤ T < 37°C,36°C,36°C,36.0,37.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,9,36°C,False,31.6,PASSED
2026-06-26|event_day_open,2026-06-26,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-26|11,11,T ≥ 37°C,37°C or higher,37°C or higher,37.0,,False,True,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,10,37°C or higher,False,31.6,PASSED
2026-06-27|12h_prior,2026-06-27,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-27|01,1,T < 26°C,25°C or below,25°C or below,,26.0,True,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,0,25°C or below,False,30.2,PASSED
