row_id,target_date,decision_rule,chronology_block,selected_model,selected_family,dispersion_scale,events,probability_sum,particle_count_sum,occupied_events,zero_probability_events,minimum_probability,maximum_probability,probability_entropy,effective_event_count
2026-05-22|event_day_open,2026-05-22,event_day_open,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,5,6,0.0,0.46464646464646464,1.2495822782641257,3.4888852698179567
2026-05-23|12h_prior,2026-05-23,12h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6968617979291722,5.456795965084232
2026-05-23|24h_prior,2026-05-23,24h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,6,5,0.0,0.31313131313131315,1.6387190972510712,5.148570468704026
2026-05-23|6h_prior,2026-05-23,6h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.693291935514898,5.437350683406963
2026-05-23|event_day_open,2026-05-23,event_day_open,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.29292929292929293,1.683283665600269,5.383203621324527
2026-05-24|12h_prior,2026-05-24,12h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,5,6,0.0,0.3434343434343434,1.4225267450308998,4.147587106495844
2026-05-24|24h_prior,2026-05-24,24h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,5,6,0.0,0.3333333333333333,1.4562541174527488,4.289860081841773
2026-05-24|6h_prior,2026-05-24,6h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,5,6,0.0,0.43434343434343436,1.3089209646685163,3.702176776635268
2026-05-24|event_day_open,2026-05-24,event_day_open,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,5,6,0.0,0.37373737373737376,1.383076040570057,3.987147410770167
2026-05-25|12h_prior,2026-05-25,12h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,6,5,0.0,0.32323232323232326,1.6253621940295078,5.080258743379876
2026-05-25|24h_prior,2026-05-25,24h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,6,5,0.0,0.31313131313131315,1.6387190972510712,5.148570468704026
2026-05-25|6h_prior,2026-05-25,6h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,6,5,0.0,0.32323232323232326,1.6354020585237965,5.131520753984043
2026-05-25|event_day_open,2026-05-25,event_day_open,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,6,5,0.0,0.32323232323232326,1.6098674273831461,5.002148036018997
2026-05-26|12h_prior,2026-05-26,12h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,6,5,0.0,0.2828282828282828,1.5403461071840163,4.666204998609704
2026-05-26|24h_prior,2026-05-26,24h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,6,5,0.0,0.32323232323232326,1.6098674273831461,5.002148036018997
2026-05-26|6h_prior,2026-05-26,6h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,6,5,0.0,0.32323232323232326,1.6098674273831461,5.002148036018997
2026-05-26|event_day_open,2026-05-26,event_day_open,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,6,5,0.0,0.2828282828282828,1.5403461071840163,4.666204998609704
2026-05-27|12h_prior,2026-05-27,12h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,6,5,0.0,0.32323232323232326,1.6098674273831461,5.002148036018997
2026-05-27|24h_prior,2026-05-27,24h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,6,5,0.0,0.30303030303030304,1.6363512211458702,5.136393713927998
2026-05-27|6h_prior,2026-05-27,6h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,6,5,0.0,0.30303030303030304,1.6363512211458702,5.136393713927998
2026-05-27|event_day_open,2026-05-27,event_day_open,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,6,5,0.0,0.30303030303030304,1.6363512211458702,5.136393713927998
2026-05-28|12h_prior,2026-05-28,12h_prior,holdout,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,4,7,0.0,0.6262626262626263,1.0234662055861419,2.7828239057983777
