target_date,chronology_block,decision_rule,baseline_value,comparator_value,source_rows,effect,estimand,estimand_label,baseline_name,comparator_name,positive_effect_interpretation,rule_order,estimand_order,block_order
2026-06-12,external_test,6h_prior,2.299999999999997,0.416945974900521,1,1.8830540250994763,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-13,external_test,6h_prior,1.5,0.31858738904193606,1,1.181412610958064,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-14,external_test,6h_prior,1.6999999999999993,0.3022995102540569,1,1.3977004897459424,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-15,external_test,6h_prior,2.5,0.48740052035506476,1,2.012599479644935,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-16,external_test,6h_prior,0.5,1.5086126415671886,1,-1.0086126415671886,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-17,external_test,6h_prior,2.0,0.3381580961126386,1,1.6618419038873613,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-18,external_test,6h_prior,1.6000000000000014,0.3073500153045595,1,1.292649984695442,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-19,external_test,6h_prior,1.6999999999999993,0.3022995102540579,1,1.3977004897459415,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-20,external_test,6h_prior,1.1000000000000014,0.43626415671869856,1,0.6637358432813029,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-21,external_test,6h_prior,2.5,0.4874005203550682,1,2.0125994796449316,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-22,external_test,6h_prior,2.0,0.33815809611264147,1,1.6618419038873586,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-23,external_test,6h_prior,1.7000000000000028,0.3022995102540552,1,1.3977004897459477,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-25,external_test,6h_prior,0.7999999999999972,0.5796985001530508,1,0.22030149984694636,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-26,external_test,6h_prior,0.20000000000000284,0.9712389041934449,1,-0.7712389041934421,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-27,external_test,6h_prior,1.3999999999999986,0.3387894092439552,1,1.0612105907560434,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-28,external_test,6h_prior,0.3999999999999986,0.8298247627793135,1,-0.4298247627793149,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-29,external_test,6h_prior,1.4000000000000021,0.33878940924395473,1,1.0612105907560474,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-30,external_test,6h_prior,3.200000000000003,0.887021732476276,1,2.312978267523727,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,2,0,1
2026-06-01,external_test,event_day_open,2.799999999999997,0.6278045607591036,1,2.1721954392408938,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-02,external_test,event_day_open,1.6999999999999957,0.30229951025405766,1,1.397700489745938,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-03,external_test,event_day_open,2.8999999999999986,0.6843702173247576,1,2.215629782675241,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-04,external_test,event_day_open,0.9000000000000057,0.5266681971227392,1,0.3733318028772665,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-05,external_test,event_day_open,1.1000000000000014,0.43626415671870056,1,0.6637358432813009,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-06,external_test,event_day_open,0.29999999999999716,0.8995217324762835,1,-0.5995217324762864,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-07,external_test,event_day_open,5.0,2.5562136516682044,1,2.4437863483317956,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-08,external_test,event_day_open,3.5,1.1279308233853715,1,2.3720691766146285,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-09,external_test,event_day_open,1.4000000000000021,2.3386631466176944,1,-0.9386631466176922,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-10,external_test,event_day_open,0.3000000000000007,0.8995217324762796,1,-0.5995217324762789,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-11,external_test,event_day_open,0.3999999999999986,0.8298247627793116,1,-0.42982476277931303,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-12,external_test,event_day_open,2.6999999999999993,0.5752793082338522,1,2.124720691766147,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-13,external_test,event_day_open,1.2000000000000028,0.3968702173247609,1,0.8031297826752419,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-14,external_test,event_day_open,1.8999999999999986,0.3209863789409263,1,1.5790136210590724,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-15,external_test,event_day_open,2.099999999999998,0.3603803183348637,1,1.7396196816651341,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-16,external_test,event_day_open,0.9000000000000021,0.5266681971227407,1,0.3733318028772614,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-17,external_test,event_day_open,1.2999999999999972,0.3655570860116354,1,0.9344429139883618,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-18,external_test,event_day_open,1.3999999999999986,0.33878940924395706,1,1.0612105907560414,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-19,external_test,event_day_open,1.6999999999999993,0.3022995102540579,1,1.3977004897459415,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-20,external_test,event_day_open,1.6000000000000014,0.3073500153045581,1,1.2926499846954433,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-21,external_test,event_day_open,2.700000000000003,0.57527930823385,1,2.1247206917661527,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-22,external_test,event_day_open,2.1999999999999993,0.3856328435873896,1,1.8143671564126098,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-23,external_test,event_day_open,1.4000000000000021,0.3387894092439542,1,1.061210590756048,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-24,external_test,event_day_open,1.4999999999999964,0.3185873890419352,1,1.1814126109580614,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-25,external_test,event_day_open,1.1999999999999993,0.39687021732476346,1,0.8031297826752358,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-26,external_test,event_day_open,1.6000000000000014,0.30735001530456074,1,1.2926499846954407,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-27,external_test,event_day_open,1.0,0.47868839914294437,1,0.5213116008570556,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-28,external_test,event_day_open,1.3000000000000007,0.3655570860116302,1,0.9344429139883705,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-29,external_test,event_day_open,1.6000000000000014,0.30735001530456074,1,1.2926499846954407,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-06-30,external_test,event_day_open,2.900000000000002,0.6843702173247629,1,2.215629782675239,continuous_crps_improvement,Raw minus locked-model CRPS,raw_deterministic_forecast,locked_calibrated_distribution,positive values favour the locked weather model,3,0,1
2026-05-22,holdout,24h_prior,1.0,0.7745544551952789,1,0.22544554480472112,categorical_log_score_improvement,Raw minus regularised categorical log score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,1,0
2026-05-23,holdout,24h_prior,1.0,1.6049027572687098,1,-0.6049027572687098,categorical_log_score_improvement,Raw minus regularised categorical log score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,1,0
2026-05-24,holdout,24h_prior,1.0,1.23474446299269,1,-0.23474446299269003,categorical_log_score_improvement,Raw minus regularised categorical log score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,1,0
2026-05-25,holdout,24h_prior,1.0,1.465731191767926,1,-0.4657311917679261,categorical_log_score_improvement,Raw minus regularised categorical log score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,1,0
2026-05-26,holdout,24h_prior,1.0,1.5100040154459136,1,-0.5100040154459136,categorical_log_score_improvement,Raw minus regularised categorical log score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,1,0
2026-05-27,holdout,24h_prior,1.0,1.4233356328002402,1,-0.4233356328002402,categorical_log_score_improvement,Raw minus regularised categorical log score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,1,0
2026-05-28,holdout,24h_prior,1.0,0.7745544551952789,1,0.22544554480472112,categorical_log_score_improvement,Raw minus regularised categorical log score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,1,0
2026-05-29,holdout,24h_prior,1.0,0.1614499823088699,1,0.8385500176911301,categorical_log_score_improvement,Raw minus regularised categorical log score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,1,0
2026-05-30,holdout,24h_prior,1.0,1.4233356328002402,1,-0.4233356328002402,categorical_log_score_improvement,Raw minus regularised categorical log score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,1,0
2026-05-31,holdout,24h_prior,1.0,2.293535257474129,1,-1.293535257474129,categorical_log_score_improvement,Raw minus regularised categorical log score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,0,1,0
2026-05-22,holdout,12h_prior,1.0,0.939280250098854,1,0.060719749901146036,categorical_log_score_improvement,Raw minus regularised categorical log score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,1,0
2026-05-23,holdout,12h_prior,1.0,1.1365974018531655,1,-0.1365974018531655,categorical_log_score_improvement,Raw minus regularised categorical log score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,1,0
2026-05-24,holdout,12h_prior,1.0,1.168254721723857,1,-0.16825472172385703,categorical_log_score_improvement,Raw minus regularised categorical log score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,1,0
