strategy_id,model,decision_rule,rule_filter,side_mode,top_k,sizing_rule,ranking_signal,edge_threshold,stability_filter,execution_track,complexity_score
S000284,raw,24h_prior,none,long_only,2,edge_weighted,edge,0.2,none,observed_yes_long_only,2
S000285,raw,24h_prior,none,long_only,2,edge_weighted,edge,0.25,none,observed_yes_long_only,2
S000286,raw,24h_prior,none,long_only,2,edge_weighted,roi,0.01,none,observed_yes_long_only,3
S000287,raw,24h_prior,none,long_only,2,edge_weighted,roi,0.02,none,observed_yes_long_only,3
S000288,raw,24h_prior,none,long_only,2,edge_weighted,roi,0.03,none,observed_yes_long_only,3
S000289,raw,24h_prior,none,long_only,2,edge_weighted,roi,0.04,none,observed_yes_long_only,3
S000290,raw,24h_prior,none,long_only,2,edge_weighted,roi,0.05,none,observed_yes_long_only,3
S000291,raw,24h_prior,none,long_only,2,edge_weighted,roi,0.06,none,observed_yes_long_only,3
S000292,raw,24h_prior,none,long_only,2,edge_weighted,roi,0.07,none,observed_yes_long_only,3
S000293,raw,24h_prior,none,long_only,2,edge_weighted,roi,0.08,none,observed_yes_long_only,3
S000294,raw,24h_prior,none,long_only,2,edge_weighted,roi,0.09,none,observed_yes_long_only,3
S000295,raw,24h_prior,none,long_only,2,edge_weighted,roi,0.1,none,observed_yes_long_only,3
S000296,raw,24h_prior,none,long_only,2,edge_weighted,roi,0.12,none,observed_yes_long_only,3
S000297,raw,24h_prior,none,long_only,2,edge_weighted,roi,0.15,none,observed_yes_long_only,3
S000298,raw,24h_prior,none,long_only,2,edge_weighted,roi,0.18,none,observed_yes_long_only,3
S000299,raw,24h_prior,none,long_only,2,edge_weighted,roi,0.2,none,observed_yes_long_only,3
S000300,raw,24h_prior,none,long_only,2,edge_weighted,roi,0.25,none,observed_yes_long_only,3
S000301,raw,24h_prior,none,long_only,2,edge_weighted,logit_gap,0.01,none,observed_yes_long_only,3
S000302,raw,24h_prior,none,long_only,2,edge_weighted,logit_gap,0.02,none,observed_yes_long_only,3
S000303,raw,24h_prior,none,long_only,2,edge_weighted,logit_gap,0.03,none,observed_yes_long_only,3
S000304,raw,24h_prior,none,long_only,2,edge_weighted,logit_gap,0.04,none,observed_yes_long_only,3
S000305,raw,24h_prior,none,long_only,2,edge_weighted,logit_gap,0.05,none,observed_yes_long_only,3
S000306,raw,24h_prior,none,long_only,2,edge_weighted,logit_gap,0.06,none,observed_yes_long_only,3
S000307,raw,24h_prior,none,long_only,2,edge_weighted,logit_gap,0.07,none,observed_yes_long_only,3
S000308,raw,24h_prior,none,long_only,2,edge_weighted,logit_gap,0.08,none,observed_yes_long_only,3
S000309,raw,24h_prior,none,long_only,2,edge_weighted,logit_gap,0.09,none,observed_yes_long_only,3
S000310,raw,24h_prior,none,long_only,2,edge_weighted,logit_gap,0.1,none,observed_yes_long_only,3
S000311,raw,24h_prior,none,long_only,2,edge_weighted,logit_gap,0.12,none,observed_yes_long_only,3
S000312,raw,24h_prior,none,long_only,2,edge_weighted,logit_gap,0.15,none,observed_yes_long_only,3
S000313,raw,24h_prior,none,long_only,2,edge_weighted,logit_gap,0.18,none,observed_yes_long_only,3
S000314,raw,24h_prior,none,long_only,2,edge_weighted,logit_gap,0.2,none,observed_yes_long_only,3
S000315,raw,24h_prior,none,long_only,2,edge_weighted,logit_gap,0.25,none,observed_yes_long_only,3
S000316,raw,24h_prior,none,long_only,2,quarter_kelly,edge,0.01,none,observed_yes_long_only,2
S000317,raw,24h_prior,none,long_only,2,quarter_kelly,edge,0.02,none,observed_yes_long_only,2
S000318,raw,24h_prior,none,long_only,2,quarter_kelly,edge,0.03,none,observed_yes_long_only,2
S000319,raw,24h_prior,none,long_only,2,quarter_kelly,edge,0.04,none,observed_yes_long_only,2
S000320,raw,24h_prior,none,long_only,2,quarter_kelly,edge,0.05,none,observed_yes_long_only,2
S000321,raw,24h_prior,none,long_only,2,quarter_kelly,edge,0.06,none,observed_yes_long_only,2
S000322,raw,24h_prior,none,long_only,2,quarter_kelly,edge,0.07,none,observed_yes_long_only,2
S000323,raw,24h_prior,none,long_only,2,quarter_kelly,edge,0.08,none,observed_yes_long_only,2
S000324,raw,24h_prior,none,long_only,2,quarter_kelly,edge,0.09,none,observed_yes_long_only,2
S000325,raw,24h_prior,none,long_only,2,quarter_kelly,edge,0.1,none,observed_yes_long_only,2
S000326,raw,24h_prior,none,long_only,2,quarter_kelly,edge,0.12,none,observed_yes_long_only,2
S000327,raw,24h_prior,none,long_only,2,quarter_kelly,edge,0.15,none,observed_yes_long_only,2
S000328,raw,24h_prior,none,long_only,2,quarter_kelly,edge,0.18,none,observed_yes_long_only,2
S000329,raw,24h_prior,none,long_only,2,quarter_kelly,edge,0.2,none,observed_yes_long_only,2
S000330,raw,24h_prior,none,long_only,2,quarter_kelly,edge,0.25,none,observed_yes_long_only,2
S000331,raw,24h_prior,none,long_only,2,quarter_kelly,roi,0.01,none,observed_yes_long_only,3
S000332,raw,24h_prior,none,long_only,2,quarter_kelly,roi,0.02,none,observed_yes_long_only,3
S000333,raw,24h_prior,none,long_only,2,quarter_kelly,roi,0.03,none,observed_yes_long_only,3
S000334,raw,24h_prior,none,long_only,2,quarter_kelly,roi,0.04,none,observed_yes_long_only,3
S000335,raw,24h_prior,none,long_only,2,quarter_kelly,roi,0.05,none,observed_yes_long_only,3
S000336,raw,24h_prior,none,long_only,2,quarter_kelly,roi,0.06,none,observed_yes_long_only,3
S000337,raw,24h_prior,none,long_only,2,quarter_kelly,roi,0.07,none,observed_yes_long_only,3
S000338,raw,24h_prior,none,long_only,2,quarter_kelly,roi,0.08,none,observed_yes_long_only,3
S000339,raw,24h_prior,none,long_only,2,quarter_kelly,roi,0.09,none,observed_yes_long_only,3
S000340,raw,24h_prior,none,long_only,2,quarter_kelly,roi,0.1,none,observed_yes_long_only,3
S000341,raw,24h_prior,none,long_only,2,quarter_kelly,roi,0.12,none,observed_yes_long_only,3
S000342,raw,24h_prior,none,long_only,2,quarter_kelly,roi,0.15,none,observed_yes_long_only,3
S000343,raw,24h_prior,none,long_only,2,quarter_kelly,roi,0.18,none,observed_yes_long_only,3
S000344,raw,24h_prior,none,long_only,2,quarter_kelly,roi,0.2,none,observed_yes_long_only,3
S000345,raw,24h_prior,none,long_only,2,quarter_kelly,roi,0.25,none,observed_yes_long_only,3
S000346,raw,24h_prior,none,long_only,2,quarter_kelly,logit_gap,0.01,none,observed_yes_long_only,3
S000347,raw,24h_prior,none,long_only,2,quarter_kelly,logit_gap,0.02,none,observed_yes_long_only,3
S000348,raw,24h_prior,none,long_only,2,quarter_kelly,logit_gap,0.03,none,observed_yes_long_only,3
S000349,raw,24h_prior,none,long_only,2,quarter_kelly,logit_gap,0.04,none,observed_yes_long_only,3
S000350,raw,24h_prior,none,long_only,2,quarter_kelly,logit_gap,0.05,none,observed_yes_long_only,3
S000351,raw,24h_prior,none,long_only,2,quarter_kelly,logit_gap,0.06,none,observed_yes_long_only,3
S000352,raw,24h_prior,none,long_only,2,quarter_kelly,logit_gap,0.07,none,observed_yes_long_only,3
S000353,raw,24h_prior,none,long_only,2,quarter_kelly,logit_gap,0.08,none,observed_yes_long_only,3
S000354,raw,24h_prior,none,long_only,2,quarter_kelly,logit_gap,0.09,none,observed_yes_long_only,3
S000355,raw,24h_prior,none,long_only,2,quarter_kelly,logit_gap,0.1,none,observed_yes_long_only,3
S000356,raw,24h_prior,none,long_only,2,quarter_kelly,logit_gap,0.12,none,observed_yes_long_only,3
S000357,raw,24h_prior,none,long_only,2,quarter_kelly,logit_gap,0.15,none,observed_yes_long_only,3
S000358,raw,24h_prior,none,long_only,2,quarter_kelly,logit_gap,0.18,none,observed_yes_long_only,3
S000359,raw,24h_prior,none,long_only,2,quarter_kelly,logit_gap,0.2,none,observed_yes_long_only,3
S000360,raw,24h_prior,none,long_only,2,quarter_kelly,logit_gap,0.25,none,observed_yes_long_only,3
S000361,raw,24h_prior,none,long_only,3,one_share,edge,0.01,none,observed_yes_long_only,1
S000362,raw,24h_prior,none,long_only,3,one_share,edge,0.02,none,observed_yes_long_only,1
S000363,raw,24h_prior,none,long_only,3,one_share,edge,0.03,none,observed_yes_long_only,1
S000364,raw,24h_prior,none,long_only,3,one_share,edge,0.04,none,observed_yes_long_only,1
S000365,raw,24h_prior,none,long_only,3,one_share,edge,0.05,none,observed_yes_long_only,1
S000366,raw,24h_prior,none,long_only,3,one_share,edge,0.06,none,observed_yes_long_only,1
S000367,raw,24h_prior,none,long_only,3,one_share,edge,0.07,none,observed_yes_long_only,1
S000368,raw,24h_prior,none,long_only,3,one_share,edge,0.08,none,observed_yes_long_only,1
S000369,raw,24h_prior,none,long_only,3,one_share,edge,0.09,none,observed_yes_long_only,1
S000370,raw,24h_prior,none,long_only,3,one_share,edge,0.1,none,observed_yes_long_only,1
S000371,raw,24h_prior,none,long_only,3,one_share,edge,0.12,none,observed_yes_long_only,1
S000372,raw,24h_prior,none,long_only,3,one_share,edge,0.15,none,observed_yes_long_only,1
S000373,raw,24h_prior,none,long_only,3,one_share,edge,0.18,none,observed_yes_long_only,1
S000374,raw,24h_prior,none,long_only,3,one_share,edge,0.2,none,observed_yes_long_only,1
S000375,raw,24h_prior,none,long_only,3,one_share,edge,0.25,none,observed_yes_long_only,1
S000376,raw,24h_prior,none,long_only,3,one_share,roi,0.01,none,observed_yes_long_only,2
S000377,raw,24h_prior,none,long_only,3,one_share,roi,0.02,none,observed_yes_long_only,2
S000378,raw,24h_prior,none,long_only,3,one_share,roi,0.03,none,observed_yes_long_only,2
S000379,raw,24h_prior,none,long_only,3,one_share,roi,0.04,none,observed_yes_long_only,2
S000380,raw,24h_prior,none,long_only,3,one_share,roi,0.05,none,observed_yes_long_only,2
S000381,raw,24h_prior,none,long_only,3,one_share,roi,0.06,none,observed_yes_long_only,2
S000382,raw,24h_prior,none,long_only,3,one_share,roi,0.07,none,observed_yes_long_only,2
S000383,raw,24h_prior,none,long_only,3,one_share,roi,0.08,none,observed_yes_long_only,2
S000384,raw,24h_prior,none,long_only,3,one_share,roi,0.09,none,observed_yes_long_only,2
S000385,raw,24h_prior,none,long_only,3,one_share,roi,0.1,none,observed_yes_long_only,2
S000386,raw,24h_prior,none,long_only,3,one_share,roi,0.12,none,observed_yes_long_only,2
S000387,raw,24h_prior,none,long_only,3,one_share,roi,0.15,none,observed_yes_long_only,2
S000388,raw,24h_prior,none,long_only,3,one_share,roi,0.18,none,observed_yes_long_only,2
S000389,raw,24h_prior,none,long_only,3,one_share,roi,0.2,none,observed_yes_long_only,2
S000390,raw,24h_prior,none,long_only,3,one_share,roi,0.25,none,observed_yes_long_only,2
S000391,raw,24h_prior,none,long_only,3,one_share,logit_gap,0.01,none,observed_yes_long_only,2
S000392,raw,24h_prior,none,long_only,3,one_share,logit_gap,0.02,none,observed_yes_long_only,2
S000393,raw,24h_prior,none,long_only,3,one_share,logit_gap,0.03,none,observed_yes_long_only,2
S000394,raw,24h_prior,none,long_only,3,one_share,logit_gap,0.04,none,observed_yes_long_only,2
S000395,raw,24h_prior,none,long_only,3,one_share,logit_gap,0.05,none,observed_yes_long_only,2
S000396,raw,24h_prior,none,long_only,3,one_share,logit_gap,0.06,none,observed_yes_long_only,2
S000397,raw,24h_prior,none,long_only,3,one_share,logit_gap,0.07,none,observed_yes_long_only,2
S000398,raw,24h_prior,none,long_only,3,one_share,logit_gap,0.08,none,observed_yes_long_only,2
S000399,raw,24h_prior,none,long_only,3,one_share,logit_gap,0.09,none,observed_yes_long_only,2
S000400,raw,24h_prior,none,long_only,3,one_share,logit_gap,0.1,none,observed_yes_long_only,2
S000401,raw,24h_prior,none,long_only,3,one_share,logit_gap,0.12,none,observed_yes_long_only,2
S000402,raw,24h_prior,none,long_only,3,one_share,logit_gap,0.15,none,observed_yes_long_only,2
S000403,raw,24h_prior,none,long_only,3,one_share,logit_gap,0.18,none,observed_yes_long_only,2
S000404,raw,24h_prior,none,long_only,3,one_share,logit_gap,0.2,none,observed_yes_long_only,2
S000405,raw,24h_prior,none,long_only,3,one_share,logit_gap,0.25,none,observed_yes_long_only,2
S000406,raw,24h_prior,none,long_only,3,equal_budget,edge,0.01,none,observed_yes_long_only,1
S000407,raw,24h_prior,none,long_only,3,equal_budget,edge,0.02,none,observed_yes_long_only,1
S000408,raw,24h_prior,none,long_only,3,equal_budget,edge,0.03,none,observed_yes_long_only,1
S000409,raw,24h_prior,none,long_only,3,equal_budget,edge,0.04,none,observed_yes_long_only,1
S000410,raw,24h_prior,none,long_only,3,equal_budget,edge,0.05,none,observed_yes_long_only,1
S000411,raw,24h_prior,none,long_only,3,equal_budget,edge,0.06,none,observed_yes_long_only,1
S000412,raw,24h_prior,none,long_only,3,equal_budget,edge,0.07,none,observed_yes_long_only,1
S000413,raw,24h_prior,none,long_only,3,equal_budget,edge,0.08,none,observed_yes_long_only,1
S000414,raw,24h_prior,none,long_only,3,equal_budget,edge,0.09,none,observed_yes_long_only,1
S000415,raw,24h_prior,none,long_only,3,equal_budget,edge,0.1,none,observed_yes_long_only,1
S000416,raw,24h_prior,none,long_only,3,equal_budget,edge,0.12,none,observed_yes_long_only,1
S000417,raw,24h_prior,none,long_only,3,equal_budget,edge,0.15,none,observed_yes_long_only,1
S000418,raw,24h_prior,none,long_only,3,equal_budget,edge,0.18,none,observed_yes_long_only,1
S000419,raw,24h_prior,none,long_only,3,equal_budget,edge,0.2,none,observed_yes_long_only,1
S000420,raw,24h_prior,none,long_only,3,equal_budget,edge,0.25,none,observed_yes_long_only,1
S000421,raw,24h_prior,none,long_only,3,equal_budget,roi,0.01,none,observed_yes_long_only,2
S000422,raw,24h_prior,none,long_only,3,equal_budget,roi,0.02,none,observed_yes_long_only,2
S000423,raw,24h_prior,none,long_only,3,equal_budget,roi,0.03,none,observed_yes_long_only,2
S000424,raw,24h_prior,none,long_only,3,equal_budget,roi,0.04,none,observed_yes_long_only,2
S000425,raw,24h_prior,none,long_only,3,equal_budget,roi,0.05,none,observed_yes_long_only,2
S000426,raw,24h_prior,none,long_only,3,equal_budget,roi,0.06,none,observed_yes_long_only,2
S000427,raw,24h_prior,none,long_only,3,equal_budget,roi,0.07,none,observed_yes_long_only,2
S000428,raw,24h_prior,none,long_only,3,equal_budget,roi,0.08,none,observed_yes_long_only,2
S000429,raw,24h_prior,none,long_only,3,equal_budget,roi,0.09,none,observed_yes_long_only,2
S000430,raw,24h_prior,none,long_only,3,equal_budget,roi,0.1,none,observed_yes_long_only,2
S000431,raw,24h_prior,none,long_only,3,equal_budget,roi,0.12,none,observed_yes_long_only,2
S000432,raw,24h_prior,none,long_only,3,equal_budget,roi,0.15,none,observed_yes_long_only,2
S000433,raw,24h_prior,none,long_only,3,equal_budget,roi,0.18,none,observed_yes_long_only,2
S000434,raw,24h_prior,none,long_only,3,equal_budget,roi,0.2,none,observed_yes_long_only,2
S000435,raw,24h_prior,none,long_only,3,equal_budget,roi,0.25,none,observed_yes_long_only,2
S000436,raw,24h_prior,none,long_only,3,equal_budget,logit_gap,0.01,none,observed_yes_long_only,2
S000437,raw,24h_prior,none,long_only,3,equal_budget,logit_gap,0.02,none,observed_yes_long_only,2
S000438,raw,24h_prior,none,long_only,3,equal_budget,logit_gap,0.03,none,observed_yes_long_only,2
S000439,raw,24h_prior,none,long_only,3,equal_budget,logit_gap,0.04,none,observed_yes_long_only,2
S000440,raw,24h_prior,none,long_only,3,equal_budget,logit_gap,0.05,none,observed_yes_long_only,2
S000441,raw,24h_prior,none,long_only,3,equal_budget,logit_gap,0.06,none,observed_yes_long_only,2
S000442,raw,24h_prior,none,long_only,3,equal_budget,logit_gap,0.07,none,observed_yes_long_only,2
S000443,raw,24h_prior,none,long_only,3,equal_budget,logit_gap,0.08,none,observed_yes_long_only,2
S000444,raw,24h_prior,none,long_only,3,equal_budget,logit_gap,0.09,none,observed_yes_long_only,2
S000445,raw,24h_prior,none,long_only,3,equal_budget,logit_gap,0.1,none,observed_yes_long_only,2
S000446,raw,24h_prior,none,long_only,3,equal_budget,logit_gap,0.12,none,observed_yes_long_only,2
S000447,raw,24h_prior,none,long_only,3,equal_budget,logit_gap,0.15,none,observed_yes_long_only,2
S000448,raw,24h_prior,none,long_only,3,equal_budget,logit_gap,0.18,none,observed_yes_long_only,2
S000449,raw,24h_prior,none,long_only,3,equal_budget,logit_gap,0.2,none,observed_yes_long_only,2
S000450,raw,24h_prior,none,long_only,3,equal_budget,logit_gap,0.25,none,observed_yes_long_only,2
S000451,raw,24h_prior,none,long_only,3,edge_weighted,edge,0.01,none,observed_yes_long_only,2
S000452,raw,24h_prior,none,long_only,3,edge_weighted,edge,0.02,none,observed_yes_long_only,2
S000453,raw,24h_prior,none,long_only,3,edge_weighted,edge,0.03,none,observed_yes_long_only,2
S000454,raw,24h_prior,none,long_only,3,edge_weighted,edge,0.04,none,observed_yes_long_only,2
S000455,raw,24h_prior,none,long_only,3,edge_weighted,edge,0.05,none,observed_yes_long_only,2
S000456,raw,24h_prior,none,long_only,3,edge_weighted,edge,0.06,none,observed_yes_long_only,2
S000457,raw,24h_prior,none,long_only,3,edge_weighted,edge,0.07,none,observed_yes_long_only,2
S000458,raw,24h_prior,none,long_only,3,edge_weighted,edge,0.08,none,observed_yes_long_only,2
S000459,raw,24h_prior,none,long_only,3,edge_weighted,edge,0.09,none,observed_yes_long_only,2
S000460,raw,24h_prior,none,long_only,3,edge_weighted,edge,0.1,none,observed_yes_long_only,2
S000461,raw,24h_prior,none,long_only,3,edge_weighted,edge,0.12,none,observed_yes_long_only,2
S000462,raw,24h_prior,none,long_only,3,edge_weighted,edge,0.15,none,observed_yes_long_only,2
S000463,raw,24h_prior,none,long_only,3,edge_weighted,edge,0.18,none,observed_yes_long_only,2
S000464,raw,24h_prior,none,long_only,3,edge_weighted,edge,0.2,none,observed_yes_long_only,2
S000465,raw,24h_prior,none,long_only,3,edge_weighted,edge,0.25,none,observed_yes_long_only,2
S000466,raw,24h_prior,none,long_only,3,edge_weighted,roi,0.01,none,observed_yes_long_only,3
S000467,raw,24h_prior,none,long_only,3,edge_weighted,roi,0.02,none,observed_yes_long_only,3
S000468,raw,24h_prior,none,long_only,3,edge_weighted,roi,0.03,none,observed_yes_long_only,3
S000469,raw,24h_prior,none,long_only,3,edge_weighted,roi,0.04,none,observed_yes_long_only,3
S000470,raw,24h_prior,none,long_only,3,edge_weighted,roi,0.05,none,observed_yes_long_only,3
S000471,raw,24h_prior,none,long_only,3,edge_weighted,roi,0.06,none,observed_yes_long_only,3
S000472,raw,24h_prior,none,long_only,3,edge_weighted,roi,0.07,none,observed_yes_long_only,3
S000473,raw,24h_prior,none,long_only,3,edge_weighted,roi,0.08,none,observed_yes_long_only,3
S000474,raw,24h_prior,none,long_only,3,edge_weighted,roi,0.09,none,observed_yes_long_only,3
S000475,raw,24h_prior,none,long_only,3,edge_weighted,roi,0.1,none,observed_yes_long_only,3
S000476,raw,24h_prior,none,long_only,3,edge_weighted,roi,0.12,none,observed_yes_long_only,3
S000477,raw,24h_prior,none,long_only,3,edge_weighted,roi,0.15,none,observed_yes_long_only,3
S000478,raw,24h_prior,none,long_only,3,edge_weighted,roi,0.18,none,observed_yes_long_only,3
S000479,raw,24h_prior,none,long_only,3,edge_weighted,roi,0.2,none,observed_yes_long_only,3
S000480,raw,24h_prior,none,long_only,3,edge_weighted,roi,0.25,none,observed_yes_long_only,3
S000481,raw,24h_prior,none,long_only,3,edge_weighted,logit_gap,0.01,none,observed_yes_long_only,3
S000482,raw,24h_prior,none,long_only,3,edge_weighted,logit_gap,0.02,none,observed_yes_long_only,3
S000483,raw,24h_prior,none,long_only,3,edge_weighted,logit_gap,0.03,none,observed_yes_long_only,3
S000484,raw,24h_prior,none,long_only,3,edge_weighted,logit_gap,0.04,none,observed_yes_long_only,3
