event_date,market_id,decision_rule,p_market,decision_cutoff_utc,selected_price_timestamp_utc,price_staleness_hours,source_cutoff_column,source_price_timestamp_column,condition_id,event_id,event_slug,market_slug,question,canonical_label,event_type,contract_event_type,lower_bound_c,upper_bound_c,bound_reference_c,bound_reconstruction_applied,bound_reference_source,source_lower_bound_column,source_upper_bound_column,selected_yes_token_id,no_token_id,sample_block,source_block,decision_rule_order
2026-05-27,2350806,event_day_open,0.0015,2026-05-26 16:00:00+00:00,2026-05-26 15:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-29c,Will the highest temperature in Hong Kong be 29°C on May 27?,29°C,interior,interior_bin,29.0,30.0,29.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,87647090958035625086855096170064050569947012026904449991298367723618251584250,,march_may_baseline,march_may_baseline,3
2026-05-27,2350807,event_day_open,0.019,2026-05-26 16:00:00+00:00,2026-05-26 15:00:09+00:00,0.9975,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-30c,Will the highest temperature in Hong Kong be 30°C on May 27?,30°C,interior,interior_bin,30.0,31.0,30.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,57535003752734068607507698610143697903058923161607932089970523232952840379388,,march_may_baseline,march_may_baseline,3
2026-05-27,2350808,event_day_open,0.15,2026-05-26 16:00:00+00:00,2026-05-26 15:00:09+00:00,0.9975,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-31c,Will the highest temperature in Hong Kong be 31°C on May 27?,31°C,interior,interior_bin,31.0,32.0,31.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,67979331465593997749588445980704001097358289825210220547497593842522349975603,,march_may_baseline,march_may_baseline,3
2026-05-27,2350809,event_day_open,0.4,2026-05-26 16:00:00+00:00,2026-05-26 15:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-32c,Will the highest temperature in Hong Kong be 32°C on May 27?,32°C,interior,interior_bin,32.0,33.0,32.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,10897309140651808659242857163650356915227500627250829485908221960184005273749,,march_may_baseline,march_may_baseline,3
2026-05-27,2350810,event_day_open,0.39,2026-05-26 16:00:00+00:00,2026-05-26 15:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-33c,Will the highest temperature in Hong Kong be 33°C on May 27?,33°C,interior,interior_bin,33.0,34.0,33.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,21329932423597860672065383197885201219475761323024646789528389330924150533504,,march_may_baseline,march_may_baseline,3
2026-05-27,2350811,event_day_open,0.09,2026-05-26 16:00:00+00:00,2026-05-26 15:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-34corhigher,Will the highest temperature in Hong Kong be 34°C or higher on May 27?,34°C or higher,upper,upper_tail,34.0,,34.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,50463414537717792045556088257094895883848325047457201364165268111805754776556,,march_may_baseline,march_may_baseline,3
2026-05-28,2358654,24h_prior,0.001,2026-05-26 16:00:00+00:00,2026-05-26 15:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-23corbelow,Will the highest temperature in Hong Kong be 23°C or below on May 28?,23°C or below,lower,lower_tail_endpoint,,24.0,23.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,18053052523568118684746590958647091986347015695995749195408583009967182642788,,march_may_baseline,march_may_baseline,0
2026-05-28,2358655,24h_prior,0.0015,2026-05-26 16:00:00+00:00,2026-05-26 15:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-24c,Will the highest temperature in Hong Kong be 24°C on May 28?,24°C,interior,interior_bin,24.0,25.0,24.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,76949809054320795064663447349605948287610050021806086912504521009853343321742,,march_may_baseline,march_may_baseline,0
2026-05-28,2358656,24h_prior,0.0015,2026-05-26 16:00:00+00:00,2026-05-26 15:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-25c,Will the highest temperature in Hong Kong be 25°C on May 28?,25°C,interior,interior_bin,25.0,26.0,25.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,63372078465280824749597681385140711866418878731544633532100042760270891707119,,march_may_baseline,march_may_baseline,0
2026-05-28,2358657,24h_prior,0.0015,2026-05-26 16:00:00+00:00,2026-05-26 15:00:09+00:00,0.9975,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-26c,Will the highest temperature in Hong Kong be 26°C on May 28?,26°C,interior,interior_bin,26.0,27.0,26.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,57063751045683169257990222958750475128667032611686321702485398588968724157549,,march_may_baseline,march_may_baseline,0
2026-05-28,2358658,24h_prior,0.0015,2026-05-26 16:00:00+00:00,2026-05-26 15:00:09+00:00,0.9975,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-27c,Will the highest temperature in Hong Kong be 27°C on May 28?,27°C,interior,interior_bin,27.0,28.0,27.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,58258295405360301509504703598664230333721974070096078344299722703264476694993,,march_may_baseline,march_may_baseline,0
2026-05-28,2358659,24h_prior,0.0015,2026-05-26 16:00:00+00:00,2026-05-26 15:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-28c,Will the highest temperature in Hong Kong be 28°C on May 28?,28°C,interior,interior_bin,28.0,29.0,28.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,77224906493429560552223189858979476352875318696356349366922503206727973689471,,march_may_baseline,march_may_baseline,0
2026-05-28,2358660,24h_prior,0.0035,2026-05-26 16:00:00+00:00,2026-05-26 15:00:09+00:00,0.9975,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-29c,Will the highest temperature in Hong Kong be 29°C on May 28?,29°C,interior,interior_bin,29.0,30.0,29.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,84404384652938028358486637453901919364214973778914943969839598100333042407459,,march_may_baseline,march_may_baseline,0
2026-05-28,2358661,24h_prior,0.03,2026-05-26 16:00:00+00:00,2026-05-26 15:00:09+00:00,0.9975,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-30c,Will the highest temperature in Hong Kong be 30°C on May 28?,30°C,interior,interior_bin,30.0,31.0,30.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,86317986139686216424455315246921160437297123683682612591334456690190341014599,,march_may_baseline,march_may_baseline,0
2026-05-28,2358662,24h_prior,0.215,2026-05-26 16:00:00+00:00,2026-05-26 15:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-31c,Will the highest temperature in Hong Kong be 31°C on May 28?,31°C,interior,interior_bin,31.0,32.0,31.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,12069419895868058942370121387987812760879155062505746156217067876185778686169,,march_may_baseline,march_may_baseline,0
2026-05-28,2358663,24h_prior,0.395,2026-05-26 16:00:00+00:00,2026-05-26 15:00:09+00:00,0.9975,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-32c,Will the highest temperature in Hong Kong be 32°C on May 28?,32°C,interior,interior_bin,32.0,33.0,32.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,33523098302466749898301187446386005076941683954097165274747191177557763574729,,march_may_baseline,march_may_baseline,0
2026-05-28,2358664,24h_prior,0.38,2026-05-26 16:00:00+00:00,2026-05-26 15:00:09+00:00,0.9975,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-33corhigher,Will the highest temperature in Hong Kong be 33°C or higher on May 28?,33°C or higher,upper,upper_tail,33.0,,33.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,18119920474528951542376790373152393306432118327099782597879574977207255263604,,march_may_baseline,march_may_baseline,0
2026-05-28,2358654,12h_prior,0.0005,2026-05-27 04:00:00+00:00,2026-05-27 03:00:03+00:00,0.9991666666666666,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-23corbelow,Will the highest temperature in Hong Kong be 23°C or below on May 28?,23°C or below,lower,lower_tail_endpoint,,24.0,23.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,18053052523568118684746590958647091986347015695995749195408583009967182642788,,march_may_baseline,march_may_baseline,1
2026-05-28,2358655,12h_prior,0.0005,2026-05-27 04:00:00+00:00,2026-05-27 03:00:03+00:00,0.9991666666666666,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-24c,Will the highest temperature in Hong Kong be 24°C on May 28?,24°C,interior,interior_bin,24.0,25.0,24.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,76949809054320795064663447349605948287610050021806086912504521009853343321742,,march_may_baseline,march_may_baseline,1
2026-05-28,2358656,12h_prior,0.0005,2026-05-27 04:00:00+00:00,2026-05-27 03:00:03+00:00,0.9991666666666666,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-25c,Will the highest temperature in Hong Kong be 25°C on May 28?,25°C,interior,interior_bin,25.0,26.0,25.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,63372078465280824749597681385140711866418878731544633532100042760270891707119,,march_may_baseline,march_may_baseline,1
2026-05-28,2358657,12h_prior,0.0005,2026-05-27 04:00:00+00:00,2026-05-27 03:00:06+00:00,0.9983333333333332,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-26c,Will the highest temperature in Hong Kong be 26°C on May 28?,26°C,interior,interior_bin,26.0,27.0,26.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,57063751045683169257990222958750475128667032611686321702485398588968724157549,,march_may_baseline,march_may_baseline,1
2026-05-28,2358658,12h_prior,0.0005,2026-05-27 04:00:00+00:00,2026-05-27 03:00:06+00:00,0.9983333333333332,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-27c,Will the highest temperature in Hong Kong be 27°C on May 28?,27°C,interior,interior_bin,27.0,28.0,27.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,58258295405360301509504703598664230333721974070096078344299722703264476694993,,march_may_baseline,march_may_baseline,1
2026-05-28,2358659,12h_prior,0.0015,2026-05-27 04:00:00+00:00,2026-05-27 03:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-28c,Will the highest temperature in Hong Kong be 28°C on May 28?,28°C,interior,interior_bin,28.0,29.0,28.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,77224906493429560552223189858979476352875318696356349366922503206727973689471,,march_may_baseline,march_may_baseline,1
2026-05-28,2358660,12h_prior,0.0025,2026-05-27 04:00:00+00:00,2026-05-27 03:00:06+00:00,0.9983333333333332,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-29c,Will the highest temperature in Hong Kong be 29°C on May 28?,29°C,interior,interior_bin,29.0,30.0,29.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,84404384652938028358486637453901919364214973778914943969839598100333042407459,,march_may_baseline,march_may_baseline,1
2026-05-28,2358661,12h_prior,0.02,2026-05-27 04:00:00+00:00,2026-05-27 03:00:06+00:00,0.9983333333333332,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-30c,Will the highest temperature in Hong Kong be 30°C on May 28?,30°C,interior,interior_bin,30.0,31.0,30.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,86317986139686216424455315246921160437297123683682612591334456690190341014599,,march_may_baseline,march_may_baseline,1
2026-05-28,2358662,12h_prior,0.12,2026-05-27 04:00:00+00:00,2026-05-27 03:00:03+00:00,0.9991666666666666,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-31c,Will the highest temperature in Hong Kong be 31°C on May 28?,31°C,interior,interior_bin,31.0,32.0,31.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,12069419895868058942370121387987812760879155062505746156217067876185778686169,,march_may_baseline,march_may_baseline,1
2026-05-28,2358663,12h_prior,0.405,2026-05-27 04:00:00+00:00,2026-05-27 03:00:06+00:00,0.9983333333333332,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-32c,Will the highest temperature in Hong Kong be 32°C on May 28?,32°C,interior,interior_bin,32.0,33.0,32.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,33523098302466749898301187446386005076941683954097165274747191177557763574729,,march_may_baseline,march_may_baseline,1
2026-05-28,2358664,12h_prior,0.49,2026-05-27 04:00:00+00:00,2026-05-27 03:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-33corhigher,Will the highest temperature in Hong Kong be 33°C or higher on May 28?,33°C or higher,upper,upper_tail,33.0,,33.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,18119920474528951542376790373152393306432118327099782597879574977207255263604,,march_may_baseline,march_may_baseline,1
2026-05-28,2358654,6h_prior,0.0005,2026-05-27 10:00:00+00:00,2026-05-27 09:00:17+00:00,0.9952777777777778,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-23corbelow,Will the highest temperature in Hong Kong be 23°C or below on May 28?,23°C or below,lower,lower_tail_endpoint,,24.0,23.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,18053052523568118684746590958647091986347015695995749195408583009967182642788,,march_may_baseline,march_may_baseline,2
2026-05-28,2358655,6h_prior,0.0005,2026-05-27 10:00:00+00:00,2026-05-27 09:00:17+00:00,0.9952777777777778,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-24c,Will the highest temperature in Hong Kong be 24°C on May 28?,24°C,interior,interior_bin,24.0,25.0,24.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,76949809054320795064663447349605948287610050021806086912504521009853343321742,,march_may_baseline,march_may_baseline,2
2026-05-28,2358656,6h_prior,0.0005,2026-05-27 10:00:00+00:00,2026-05-27 09:00:17+00:00,0.9952777777777778,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-25c,Will the highest temperature in Hong Kong be 25°C on May 28?,25°C,interior,interior_bin,25.0,26.0,25.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,63372078465280824749597681385140711866418878731544633532100042760270891707119,,march_may_baseline,march_may_baseline,2
2026-05-28,2358657,6h_prior,0.0005,2026-05-27 10:00:00+00:00,2026-05-27 09:00:20+00:00,0.9944444444444444,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-28-2026,highest-temperature-in-hong-kong-on-may-28-2026-26c,Will the highest temperature in Hong Kong be 26°C on May 28?,26°C,interior,interior_bin,26.0,27.0,26.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,57063751045683169257990222958750475128667032611686321702485398588968724157549,,march_may_baseline,march_may_baseline,2
