request_id,run_date,run_init_utc,run_parameter,cycle_utc,cycle_role,retrieval_selected,required_for_core_design,run_period,weather_only_training_start,weather_only_training_end,forecast_start_hkt,forecast_end_hkt,first_local_date_covered,last_local_date_covered,forecast_hours,model,hourly_variable,timezone,temperature_unit,cell_selection,latitude,longitude,endpoint,request_url,cache_path,request_status,network_request_made,market_price_accessed,outcome_accessed,repair_role,original_core_cycle,validation_rule
ifs_20251225_18,2025-12-25,2025-12-25 18:00:00+00:00,2025-12-25T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-26T02:00:00+00:00,2026-01-05T01:00:00+00:00,2025-12-26,2026-01-05,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-25T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251225_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251226_06,2025-12-26,2025-12-26 06:00:00+00:00,2025-12-26T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-26T14:00:00+00:00,2026-01-05T13:00:00+00:00,2025-12-26,2026-01-05,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-26T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251226_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251226_18,2025-12-26,2025-12-26 18:00:00+00:00,2025-12-26T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-27T02:00:00+00:00,2026-01-06T01:00:00+00:00,2025-12-27,2026-01-06,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-26T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251226_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251227_06,2025-12-27,2025-12-27 06:00:00+00:00,2025-12-27T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-27T14:00:00+00:00,2026-01-06T13:00:00+00:00,2025-12-27,2026-01-06,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-27T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251227_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251227_18,2025-12-27,2025-12-27 18:00:00+00:00,2025-12-27T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-28T02:00:00+00:00,2026-01-07T01:00:00+00:00,2025-12-28,2026-01-07,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-27T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251227_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251228_06,2025-12-28,2025-12-28 06:00:00+00:00,2025-12-28T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-28T14:00:00+00:00,2026-01-07T13:00:00+00:00,2025-12-28,2026-01-07,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-28T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251228_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251228_18,2025-12-28,2025-12-28 18:00:00+00:00,2025-12-28T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-29T02:00:00+00:00,2026-01-08T01:00:00+00:00,2025-12-29,2026-01-08,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-28T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251228_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251230_06,2025-12-30,2025-12-30 06:00:00+00:00,2025-12-30T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-30T14:00:00+00:00,2026-01-09T13:00:00+00:00,2025-12-30,2026-01-09,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-30T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251230_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251230_18,2025-12-30,2025-12-30 18:00:00+00:00,2025-12-30T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-31T02:00:00+00:00,2026-01-10T01:00:00+00:00,2025-12-31,2026-01-10,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-30T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251230_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251231_06,2025-12-31,2025-12-31 06:00:00+00:00,2025-12-31T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-12-31T14:00:00+00:00,2026-01-10T13:00:00+00:00,2025-12-31,2026-01-10,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-31T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251231_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20251231_18,2025-12-31,2025-12-31 18:00:00+00:00,2025-12-31T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2026-01-01T02:00:00+00:00,2026-01-11T01:00:00+00:00,2026-01-01,2026-01-11,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-31T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251231_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20260310_06,2026-03-10,2026-03-10 06:00:00+00:00,2026-03-10T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2026-03-10T14:00:00+00:00,2026-03-20T13:00:00+00:00,2026-03-10,2026-03-20,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-10T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260310_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20260310_18,2026-03-10,2026-03-10 18:00:00+00:00,2026-03-10T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2026-03-11T02:00:00+00:00,2026-03-21T01:00:00+00:00,2026-03-11,2026-03-21,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-10T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260310_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20260311_06,2026-03-11,2026-03-11 06:00:00+00:00,2026-03-11T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2026-03-11T14:00:00+00:00,2026-03-21T13:00:00+00:00,2026-03-11,2026-03-21,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-11T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260311_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20260311_18,2026-03-11,2026-03-11 18:00:00+00:00,2026-03-11T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2026-03-12T02:00:00+00:00,2026-03-22T01:00:00+00:00,2026-03-12,2026-03-22,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-11T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260311_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20260312_06,2026-03-12,2026-03-12 06:00:00+00:00,2026-03-12T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2026-03-12T14:00:00+00:00,2026-03-22T13:00:00+00:00,2026-03-12,2026-03-22,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-12T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260312_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20260312_18,2026-03-12,2026-03-12 18:00:00+00:00,2026-03-12T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2026-03-13T02:00:00+00:00,2026-03-23T01:00:00+00:00,2026-03-13,2026-03-23,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-12T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260312_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20260313_06,2026-03-13,2026-03-13 06:00:00+00:00,2026-03-13T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2026-03-13T14:00:00+00:00,2026-03-23T13:00:00+00:00,2026-03-13,2026-03-23,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-13T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260313_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20260313_18,2026-03-13,2026-03-13 18:00:00+00:00,2026-03-13T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2026-03-14T02:00:00+00:00,2026-03-24T01:00:00+00:00,2026-03-14,2026-03-24,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-13T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260313_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20260314_06,2026-03-14,2026-03-14 06:00:00+00:00,2026-03-14T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2026-03-14T14:00:00+00:00,2026-03-24T13:00:00+00:00,2026-03-14,2026-03-24,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-14T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260314_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20260314_18,2026-03-14,2026-03-14 18:00:00+00:00,2026-03-14T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2026-03-15T02:00:00+00:00,2026-03-25T01:00:00+00:00,2026-03-15,2026-03-25,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-14T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260314_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20260315_06,2026-03-15,2026-03-15 06:00:00+00:00,2026-03-15T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2026-03-15T14:00:00+00:00,2026-03-25T13:00:00+00:00,2026-03-15,2026-03-25,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-15T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260315_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20260315_18,2026-03-15,2026-03-15 18:00:00+00:00,2026-03-15T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2026-03-16T02:00:00+00:00,2026-03-26T01:00:00+00:00,2026-03-16,2026-03-26,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-15T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260315_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
