repair_order,request_id,run_date,run_init_utc,cycle_utc,repair_role,request_url,cache_path,status,failure_type,attempts,network_retrieved,cache_reused,response_sha256,compressed_file_sha256,compressed_file_bytes,hourly_rows,nonmissing_temperature_rows,missing_temperature_rows,daily_rows,complete_local_day_count,first_complete_local_date,last_complete_local_date,returned_timezone,error,market_price_accessed,outcome_accessed
40,ifs_20241218_06,2024-12-18,2024-12-18 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-18T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241218_06.json.gz,FAILED,no_complete_local_day,1,False,False,c9aa354fd00f1bff1bfa25e58bdcf37975a989e5644731faa16751395312c664,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
41,ifs_20241218_18,2024-12-18,2024-12-18 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-18T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241218_18.json.gz,FAILED,no_complete_local_day,1,False,False,4a77a33480b98d6c2743c988cb7c1cd480c71a936e1922f57c49ce89e400cd21,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
42,ifs_20241219_06,2024-12-19,2024-12-19 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-19T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241219_06.json.gz,DOWNLOADED_VALID,,1,True,False,904a48ebcbdc9269c8e965ed771e327f04994c6fc0700ad19ae060c2de9446a3,ce483e46825d69c95364d0e0e7c255c55241226b6e7cab7def3360025886f0aa,1009,240,145,95,11,5,2024-12-20,2024-12-24,Asia/Hong_Kong,,False,False
43,ifs_20241219_18,2024-12-19,2024-12-19 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-19T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241219_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2024-12-19T18:00Z""}",False,False
44,ifs_20241220_06,2024-12-20,2024-12-20 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-20T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241220_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2024-12-20T06:00Z"",""error"":true}",False,False
45,ifs_20241220_18,2024-12-20,2024-12-20 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-20T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241220_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2024-12-20T18:00Z""}",False,False
46,ifs_20241221_06,2024-12-21,2024-12-21 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-21T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241221_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2024-12-21T06:00Z""}",False,False
47,ifs_20241221_12,2024-12-21,2024-12-21 12:00:00+00:00,12,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-21T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241221_12.json.gz,FAILED,no_complete_local_day,1,False,False,88d3163b646186ac22d0d50d8aed9289ba48976be465be405cabbcc509076fc8,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
48,ifs_20241221_18,2024-12-21,2024-12-21 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-21T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241221_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2024-12-21T18:00Z""}",False,False
49,ifs_20241222_06,2024-12-22,2024-12-22 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-22T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241222_06.json.gz,DOWNLOADED_VALID,,1,True,False,0d8639cf5c2f4b04614b2e8fec905d433a361f43e30dd4e0f534e32b8cc72d7c,bc0b813cdeba2dc6438530b30107eba66804b33613d1b219412a57707c7dd02d,1007,240,145,95,11,5,2024-12-23,2024-12-27,Asia/Hong_Kong,,False,False
50,ifs_20241222_12,2024-12-22,2024-12-22 12:00:00+00:00,12,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-22T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241222_12.json.gz,FAILED,no_complete_local_day,1,False,False,2b47c837771d9e3e13c63331ab31e878177fa9dc163e00b8332f13e3553927d2,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
51,ifs_20241222_18,2024-12-22,2024-12-22 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-22T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241222_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2024-12-22T18:00Z"",""error"":true}",False,False
52,ifs_20241223_00,2024-12-23,2024-12-23 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-23T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241223_00.json.gz,FAILED,no_complete_local_day,1,False,False,a60caf7d472fe655717fb8f375075e5a6509aef870f0013a8390ca6ac25bd223,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
53,ifs_20241223_06,2024-12-23,2024-12-23 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-23T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241223_06.json.gz,FAILED,no_complete_local_day,1,False,False,a07b2292e99e8d14e415102b630228d22f72cb25da67a21cf44ddd6a8960df6c,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
54,ifs_20241223_18,2024-12-23,2024-12-23 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-23T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241223_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2024-12-23T18:00Z""}",False,False
55,ifs_20241224_06,2024-12-24,2024-12-24 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-24T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241224_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2024-12-24T06:00Z"",""error"":true}",False,False
56,ifs_20241224_18,2024-12-24,2024-12-24 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-24T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241224_18.json.gz,DOWNLOADED_VALID,,1,True,False,b31dd8b75c0c36b3c4739795ae4f7eb2f8f725b31a8a3ad1fb446f97602f9280,6f12f3a75ec93ad34282e97f1dedc2c7d53dbcc842424ce6872a4cff35bf9c82,1012,240,145,95,11,5,2024-12-26,2024-12-30,Asia/Hong_Kong,,False,False
57,ifs_20241225_06,2024-12-25,2024-12-25 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-25T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241225_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2024-12-25T06:00Z"",""error"":true}",False,False
58,ifs_20241225_12,2024-12-25,2024-12-25 12:00:00+00:00,12,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-25T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241225_12.json.gz,FAILED,no_complete_local_day,1,False,False,4fd08ecf31ce49f18ed7331c89a5a51379a3cba33df9f3a2eea591bd59e58424,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
59,ifs_20241225_18,2024-12-25,2024-12-25 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-25T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241225_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2024-12-25T18:00Z"",""error"":true}",False,False
60,ifs_20241226_06,2024-12-26,2024-12-26 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-26T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241226_06.json.gz,FAILED,no_complete_local_day,1,False,False,d213025701747c5f23a83b49616bc16b390a568c222566a986ae42ec6a778d51,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
61,ifs_20241226_18,2024-12-26,2024-12-26 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-26T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241226_18.json.gz,DOWNLOADED_VALID,,1,True,False,f57759f4a04b987ef86b29ccd583b45ddee7e238fe4377dbcd1e140597de1bac,cd697eb811288460b99d1860188fb262f4ae5bd0cfda92bffb7c1fb9aa778d71,1021,240,145,95,11,5,2024-12-28,2025-01-01,Asia/Hong_Kong,,False,False
62,ifs_20241227_06,2024-12-27,2024-12-27 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-27T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241227_06.json.gz,DOWNLOADED_VALID,,1,True,False,02a9225df91f6007a4682c88ea3916cf1bc462fdff5d2d597f0e6c998cae4f09,7d565308d493ff378f35237b17e698def5bfa52478d10113e07e0d664a38a457,1022,240,145,95,11,5,2024-12-28,2025-01-01,Asia/Hong_Kong,,False,False
63,ifs_20241227_18,2024-12-27,2024-12-27 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-27T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241227_18.json.gz,DOWNLOADED_VALID,,1,True,False,a7f8c3efb6025a972bba126a6f6b46fbc60726ba4162d692dce71d87176db0fc,7ef52037b9a2cac20964eebc8d2b2ef33076c90035cf542fcc3c087f2cb4c042,1029,240,145,95,11,5,2024-12-29,2025-01-02,Asia/Hong_Kong,,False,False
64,ifs_20241228_00,2024-12-28,2024-12-28 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-28T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241228_00.json.gz,FAILED,no_complete_local_day,1,False,False,0f7d0beb619337e4ca7c7047cefee049d9409787e7e26ebce5e73cd6f1f6b31f,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
65,ifs_20241228_06,2024-12-28,2024-12-28 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-28T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241228_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2024-12-28T06:00Z""}",False,False
66,ifs_20241228_12,2024-12-28,2024-12-28 12:00:00+00:00,12,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-28T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241228_12.json.gz,FAILED,no_complete_local_day,1,False,False,06c7e1203c53613295b571e1413538ce59d71faa62802f7281598067a302ec73,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
67,ifs_20241228_18,2024-12-28,2024-12-28 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-28T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241228_18.json.gz,DOWNLOADED_VALID,,1,True,False,3ac0b7d2f3495175b08b89d2d45bf0b0525466352fae7672659c015b31950d33,b0bf12fafc990b99484b1c74be1edb9916174db3196035b33c77a5fde638482b,1020,240,145,95,11,5,2024-12-30,2025-01-03,Asia/Hong_Kong,,False,False
68,ifs_20241229_06,2024-12-29,2024-12-29 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-29T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241229_06.json.gz,DOWNLOADED_VALID,,1,True,False,caa27746f30cccad7dc9b3e2e67f854603e028b6756874427e66007503245dff,a9de9d52a24b279180c3cd7e8cdd3febcb180630bab93a99a5aa2de85b3c5c79,1024,240,145,95,11,5,2024-12-30,2025-01-03,Asia/Hong_Kong,,False,False
69,ifs_20241229_18,2024-12-29,2024-12-29 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-29T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241229_18.json.gz,DOWNLOADED_VALID,,1,True,False,3b82429a027ecbd2af684f008753bb47667f985c6e02be249b19a87cea5dcac9,bef3cdbc5e13086c77be7c7c7a1c277406736309bc9815c28239ad262a560694,1018,240,145,95,11,5,2024-12-31,2025-01-04,Asia/Hong_Kong,,False,False
70,ifs_20241230_06,2024-12-30,2024-12-30 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-30T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241230_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2024-12-30T06:00Z""}",False,False
71,ifs_20241230_18,2024-12-30,2024-12-30 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-12-30T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/12/ecmwf_ifs_20241230_18.json.gz,FAILED,no_complete_local_day,1,False,False,59c873f2cefe1179d1f110261142e5561b068602978676e19438b446d8687dad,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
