event_date,decision_rule,market_slug,target_Y_event,contract_event_type_v2,model,probability,brier,log_score
2026-05-04,event_day_open,highest-temperature-in-hong-kong-on-may-4-2026-25c,0,interior_bin,market,0.385,0.148225,0.4861330111756192
2026-05-04,event_day_open,highest-temperature-in-hong-kong-on-may-4-2026-24c,0,interior_bin,market,0.105,0.011024999999999998,0.11093156070728166
2026-05-04,event_day_open,highest-temperature-in-hong-kong-on-may-4-2026-16corbelow,0,lower_tail_endpoint,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-04,event_day_open,highest-temperature-in-hong-kong-on-may-4-2026-26corhigher,1,upper_tail,market,0.505,0.245025,0.6831968497067772
2026-05-05,12h_prior,highest-temperature-in-hong-kong-on-may-5-2026-20c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-05,12h_prior,highest-temperature-in-hong-kong-on-may-5-2026-26c,0,interior_bin,market,0.185,0.034225,0.2045671657412744
2026-05-05,12h_prior,highest-temperature-in-hong-kong-on-may-5-2026-23c,1,interior_bin,market,0.115,0.7832250000000001,2.162823150618887
2026-05-05,12h_prior,highest-temperature-in-hong-kong-on-may-5-2026-22c,0,interior_bin,market,0.0155,0.00024024999999999999,0.01562138090295678
2026-05-05,12h_prior,highest-temperature-in-hong-kong-on-may-5-2026-24c,0,interior_bin,market,0.365,0.13322499999999998,0.4541302800894454
2026-05-05,12h_prior,highest-temperature-in-hong-kong-on-may-5-2026-27c,0,interior_bin,market,0.0325,0.0010562500000000001,0.033039854078200155
2026-05-05,12h_prior,highest-temperature-in-hong-kong-on-may-5-2026-21c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-05,12h_prior,highest-temperature-in-hong-kong-on-may-5-2026-25c,0,interior_bin,market,0.345,0.11902499999999998,0.4231200433468851
2026-05-05,12h_prior,highest-temperature-in-hong-kong-on-may-5-2026-19c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-05,12h_prior,highest-temperature-in-hong-kong-on-may-5-2026-18corbelow,0,lower_tail_endpoint,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-05,12h_prior,highest-temperature-in-hong-kong-on-may-5-2026-28corhigher,0,upper_tail,market,0.0105,0.00011025000000000001,0.010555513939516587
2026-05-05,24h_prior,highest-temperature-in-hong-kong-on-may-5-2026-20c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-05,24h_prior,highest-temperature-in-hong-kong-on-may-5-2026-26c,0,interior_bin,market,0.235,0.055224999999999996,0.2678794451556012
2026-05-05,24h_prior,highest-temperature-in-hong-kong-on-may-5-2026-23c,1,interior_bin,market,0.05,0.9025,2.995732273553991
2026-05-05,24h_prior,highest-temperature-in-hong-kong-on-may-5-2026-22c,0,interior_bin,market,0.0065,4.225e-05,0.006521216990265463
2026-05-05,24h_prior,highest-temperature-in-hong-kong-on-may-5-2026-24c,0,interior_bin,market,0.245,0.060024999999999995,0.28103752973311236
2026-05-05,24h_prior,highest-temperature-in-hong-kong-on-may-5-2026-27c,0,interior_bin,market,0.105,0.011024999999999998,0.11093156070728166
2026-05-05,24h_prior,highest-temperature-in-hong-kong-on-may-5-2026-21c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-05,24h_prior,highest-temperature-in-hong-kong-on-may-5-2026-25c,0,interior_bin,market,0.36,0.1296,0.4462871026284195
2026-05-05,24h_prior,highest-temperature-in-hong-kong-on-may-5-2026-19c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-05,24h_prior,highest-temperature-in-hong-kong-on-may-5-2026-18corbelow,0,lower_tail_endpoint,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-05,24h_prior,highest-temperature-in-hong-kong-on-may-5-2026-28corhigher,0,upper_tail,market,0.0345,0.0011902500000000001,0.035109177113567896
2026-05-05,6h_prior,highest-temperature-in-hong-kong-on-may-5-2026-20c,0,interior_bin,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-05,6h_prior,highest-temperature-in-hong-kong-on-may-5-2026-26c,0,interior_bin,market,0.145,0.021025,0.15665381004537685
2026-05-05,6h_prior,highest-temperature-in-hong-kong-on-may-5-2026-23c,1,interior_bin,market,0.115,0.7832250000000001,2.162823150618887
2026-05-05,6h_prior,highest-temperature-in-hong-kong-on-may-5-2026-22c,0,interior_bin,market,0.008,6.4e-05,0.008032171697264267
2026-05-05,6h_prior,highest-temperature-in-hong-kong-on-may-5-2026-24c,0,interior_bin,market,0.33,0.10890000000000001,0.4004775665971254
2026-05-05,6h_prior,highest-temperature-in-hong-kong-on-may-5-2026-27c,0,interior_bin,market,0.0405,0.00164025,0.04134296353438243
2026-05-05,6h_prior,highest-temperature-in-hong-kong-on-may-5-2026-21c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-05,6h_prior,highest-temperature-in-hong-kong-on-may-5-2026-25c,0,interior_bin,market,0.395,0.15602500000000002,0.5025268209512956
2026-05-05,6h_prior,highest-temperature-in-hong-kong-on-may-5-2026-19c,0,interior_bin,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-05,6h_prior,highest-temperature-in-hong-kong-on-may-5-2026-18corbelow,0,lower_tail_endpoint,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-05,6h_prior,highest-temperature-in-hong-kong-on-may-5-2026-28corhigher,0,upper_tail,market,0.015,0.000225,0.015113637810048184
2026-05-05,event_day_open,highest-temperature-in-hong-kong-on-may-5-2026-20c,0,interior_bin,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-05,event_day_open,highest-temperature-in-hong-kong-on-may-5-2026-26c,0,interior_bin,market,0.17,0.028900000000000006,0.18632957819149348
2026-05-05,event_day_open,highest-temperature-in-hong-kong-on-may-5-2026-23c,1,interior_bin,market,0.11,0.7921,2.2072749131897207
2026-05-05,event_day_open,highest-temperature-in-hong-kong-on-may-5-2026-22c,0,interior_bin,market,0.0355,0.0012602499999999999,0.03614544663635326
2026-05-05,event_day_open,highest-temperature-in-hong-kong-on-may-5-2026-24c,0,interior_bin,market,0.38,0.1444,0.4780358009429998
2026-05-05,event_day_open,highest-temperature-in-hong-kong-on-may-5-2026-27c,0,interior_bin,market,0.0165,0.00027225000000000003,0.01663764115302325
2026-05-05,event_day_open,highest-temperature-in-hong-kong-on-may-5-2026-21c,0,interior_bin,market,0.0025,6.25e-06,0.002503130218118477
2026-05-05,event_day_open,highest-temperature-in-hong-kong-on-may-5-2026-25c,0,interior_bin,market,0.325,0.10562500000000001,0.3930425881096072
2026-05-05,event_day_open,highest-temperature-in-hong-kong-on-may-5-2026-19c,0,interior_bin,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-05,event_day_open,highest-temperature-in-hong-kong-on-may-5-2026-18corbelow,0,lower_tail_endpoint,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-05,event_day_open,highest-temperature-in-hong-kong-on-may-5-2026-28corhigher,0,upper_tail,market,0.0045,2.0249999999999998e-05,0.004510155477886019
2026-05-06,12h_prior,highest-temperature-in-hong-kong-on-may-6-2026-23c,0,interior_bin,market,0.003,9e-06,0.0030045090202987243
2026-05-06,12h_prior,highest-temperature-in-hong-kong-on-may-6-2026-28c,0,interior_bin,market,0.195,0.038025,0.21691300156357377
2026-05-06,12h_prior,highest-temperature-in-hong-kong-on-may-6-2026-27c,0,interior_bin,market,0.405,0.16402500000000003,0.5191938734365074
2026-05-06,12h_prior,highest-temperature-in-hong-kong-on-may-6-2026-30c,0,interior_bin,market,0.0125,0.00015625000000000003,0.012578782206860073
2026-05-06,12h_prior,highest-temperature-in-hong-kong-on-may-6-2026-29c,0,interior_bin,market,0.055,0.003025,0.05657035148839435
2026-05-06,12h_prior,highest-temperature-in-hong-kong-on-may-6-2026-24c,1,interior_bin,market,0.0225,0.9555062500000001,3.7942399697717626
2026-05-06,12h_prior,highest-temperature-in-hong-kong-on-may-6-2026-26c,0,interior_bin,market,0.31,0.0961,0.37106368139083207
2026-05-06,12h_prior,highest-temperature-in-hong-kong-on-may-6-2026-22c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-06,12h_prior,highest-temperature-in-hong-kong-on-may-6-2026-25c,0,interior_bin,market,0.0565,0.00319225,0.05815891417353214
2026-05-06,12h_prior,highest-temperature-in-hong-kong-on-may-6-2026-21corbelow,0,lower_tail_endpoint,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-06,12h_prior,highest-temperature-in-hong-kong-on-may-6-2026-31corhigher,0,upper_tail,market,0.004,1.6e-05,0.004008021397538822
2026-05-06,6h_prior,highest-temperature-in-hong-kong-on-may-6-2026-23c,0,interior_bin,market,0.0035,1.2250000000000001e-05,0.00350613932928759
2026-05-06,6h_prior,highest-temperature-in-hong-kong-on-may-6-2026-28c,0,interior_bin,market,0.215,0.046224999999999995,0.24207156119972859
2026-05-06,6h_prior,highest-temperature-in-hong-kong-on-may-6-2026-27c,0,interior_bin,market,0.475,0.225625,0.6443570163905132
2026-05-06,6h_prior,highest-temperature-in-hong-kong-on-may-6-2026-30c,0,interior_bin,market,0.0045,2.0249999999999998e-05,0.004510155477886019
2026-05-06,6h_prior,highest-temperature-in-hong-kong-on-may-6-2026-29c,0,interior_bin,market,0.048,0.002304,0.04919024419077178
2026-05-06,6h_prior,highest-temperature-in-hong-kong-on-may-6-2026-24c,1,interior_bin,market,0.0085,0.9830722500000001,4.767689115485866
2026-05-06,6h_prior,highest-temperature-in-hong-kong-on-may-6-2026-26c,0,interior_bin,market,0.205,0.04202499999999999,0.2294131643278051
2026-05-06,6h_prior,highest-temperature-in-hong-kong-on-may-6-2026-22c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-06,6h_prior,highest-temperature-in-hong-kong-on-may-6-2026-25c,0,interior_bin,market,0.0555,0.00308025,0.0570995920405728
2026-05-06,6h_prior,highest-temperature-in-hong-kong-on-may-6-2026-21corbelow,0,lower_tail_endpoint,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-06,6h_prior,highest-temperature-in-hong-kong-on-may-6-2026-31corhigher,0,upper_tail,market,0.0025,6.25e-06,0.002503130218118477
2026-05-06,event_day_open,highest-temperature-in-hong-kong-on-may-6-2026-23c,0,interior_bin,market,0.002,4e-06,0.0020020026706730793
2026-05-06,event_day_open,highest-temperature-in-hong-kong-on-may-6-2026-28c,0,interior_bin,market,0.215,0.046224999999999995,0.24207156119972859
2026-05-06,event_day_open,highest-temperature-in-hong-kong-on-may-6-2026-27c,0,interior_bin,market,0.475,0.225625,0.6443570163905132
2026-05-06,event_day_open,highest-temperature-in-hong-kong-on-may-6-2026-30c,0,interior_bin,market,0.009,8.099999999999999e-05,0.00904074465214907
2026-05-06,event_day_open,highest-temperature-in-hong-kong-on-may-6-2026-29c,0,interior_bin,market,0.0675,0.00455625,0.06988612746416645
2026-05-06,event_day_open,highest-temperature-in-hong-kong-on-may-6-2026-24c,1,interior_bin,market,0.0165,0.9672722500000001,4.104394898075602
2026-05-06,event_day_open,highest-temperature-in-hong-kong-on-may-6-2026-26c,0,interior_bin,market,0.205,0.04202499999999999,0.2294131643278051
2026-05-06,event_day_open,highest-temperature-in-hong-kong-on-may-6-2026-22c,0,interior_bin,market,0.001,1e-06,0.0010005003335835344
2026-05-06,event_day_open,highest-temperature-in-hong-kong-on-may-6-2026-25c,0,interior_bin,market,0.039,0.001521,0.0397808700118446
2026-05-06,event_day_open,highest-temperature-in-hong-kong-on-may-6-2026-21corbelow,0,lower_tail_endpoint,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-06,event_day_open,highest-temperature-in-hong-kong-on-may-6-2026-31corhigher,0,upper_tail,market,0.0045,2.0249999999999998e-05,0.004510155477886019
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-31c,0,interior_bin,market,0.0075,5.625e-05,0.0075282664207915245
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-28c,0,interior_bin,market,0.39,0.1521,0.4942963218147801
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-23c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-27c,0,interior_bin,market,0.27,0.0729,0.31471074483970024
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-29c,1,interior_bin,market,0.265,0.540225,1.3280254529959148
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-24c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-25c,0,interior_bin,market,0.0075,5.625e-05,0.0075282664207915245
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-26c,0,interior_bin,market,0.066,0.0043560000000000005,0.06827884075329449
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-30c,0,interior_bin,market,0.04,0.0016,0.040821994520255166
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-22corbelow,0,lower_tail_endpoint,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-32corhigher,0,upper_tail,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-31c,0,interior_bin,market,0.012,0.000144,0.012072581234269249
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-28c,0,interior_bin,market,0.375,0.140625,0.4700036292457356
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-23c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-27c,0,interior_bin,market,0.22,0.0484,0.2484613592984996
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-29c,1,interior_bin,market,0.295,0.4970250000000001,1.2207799226423173
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-24c,0,interior_bin,market,0.002,4e-06,0.0020020026706730793
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-25c,0,interior_bin,market,0.0175,0.00030625000000000004,0.01765493523872071
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-26c,0,interior_bin,market,0.0605,0.00366025,0.062407460128617046
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-30c,0,interior_bin,market,0.085,0.007225000000000001,0.0888312137066157
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-22corbelow,0,lower_tail_endpoint,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-32corhigher,0,upper_tail,market,0.0025,6.25e-06,0.002503130218118477
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-31c,0,interior_bin,market,0.0065,4.225e-05,0.006521216990265463
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-28c,0,interior_bin,market,0.375,0.140625,0.4700036292457356
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-23c,0,interior_bin,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-27c,0,interior_bin,market,0.31,0.0961,0.37106368139083207
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-29c,1,interior_bin,market,0.16,0.7055999999999999,1.8325814637483102
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-24c,0,interior_bin,market,0.0075,5.625e-05,0.0075282664207915245
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-25c,0,interior_bin,market,0.0365,0.0013322499999999999,0.03718279112771595
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-26c,0,interior_bin,market,0.119,0.014160999999999998,0.12669765304595754
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-30c,0,interior_bin,market,0.035,0.0012250000000000002,0.03562717764315116
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-22corbelow,0,lower_tail_endpoint,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-32corhigher,0,upper_tail,market,0.0025,6.25e-06,0.002503130218118477
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-31c,0,interior_bin,market,0.004,1.6e-05,0.004008021397538822
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-28c,0,interior_bin,market,0.205,0.04202499999999999,0.2294131643278051
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-23c,0,interior_bin,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-27c,0,interior_bin,market,0.455,0.20702500000000001,0.6069694843188931
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-29c,1,interior_bin,market,0.052,0.898704,2.9565115604007097
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-24c,0,interior_bin,market,0.008,6.4e-05,0.008032171697264267
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-25c,0,interior_bin,market,0.143,0.020448999999999995,0.15431736038435728
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-26c,0,interior_bin,market,0.1885,0.03553225,0.20887089202749115
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-30c,0,interior_bin,market,0.0065,4.225e-05,0.006521216990265463
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-22corbelow,0,lower_tail_endpoint,market,0.001,1e-06,0.0010005003335835344
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-32corhigher,0,upper_tail,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-26c,0,interior_bin,market,0.1005,0.010100250000000002,0.1059162255915493
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-28c,0,interior_bin,market,0.425,0.18062499999999998,0.5533852381847867
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-25c,0,interior_bin,market,0.0075,5.625e-05,0.0075282664207915245
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-30c,1,interior_bin,market,0.0315,0.9379922500000001,3.4577677331505496
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-24c,0,interior_bin,market,0.0035,1.2250000000000001e-05,0.00350613932928759
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-29c,0,interior_bin,market,0.255,0.065025,0.29437106060257756
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-23c,0,interior_bin,market,0.003,9e-06,0.0030045090202987243
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-27c,0,interior_bin,market,0.215,0.046224999999999995,0.24207156119972859
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-22c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-21corbelow,0,lower_tail_endpoint,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-31corhigher,0,upper_tail,market,0.0115,0.00013225,0.011566636371465405
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-26c,0,interior_bin,market,0.0665,0.004422250000000001,0.06881431600035975
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-28c,0,interior_bin,market,0.4,0.16000000000000003,0.5108256237659907
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-25c,0,interior_bin,market,0.009,8.099999999999999e-05,0.00904074465214907
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-30c,1,interior_bin,market,0.045,0.912025,3.101092789211817
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-24c,0,interior_bin,market,0.0065,4.225e-05,0.006521216990265463
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-29c,0,interior_bin,market,0.225,0.050625,0.25489224962879004
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-23c,0,interior_bin,market,0.003,9e-06,0.0030045090202987243
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-27c,0,interior_bin,market,0.31,0.0961,0.37106368139083207
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-22c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-21corbelow,0,lower_tail_endpoint,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-31corhigher,0,upper_tail,market,0.026,0.000676,0.026343975339601977
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-26c,0,interior_bin,market,0.0225,0.00050625,0.02275698712261618
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-28c,0,interior_bin,market,0.42,0.17639999999999997,0.5447271754416719
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-25c,0,interior_bin,market,0.0045,2.0249999999999998e-05,0.004510155477886019
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-30c,1,interior_bin,market,0.1065,0.7983422499999999,2.239610293832657
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-24c,0,interior_bin,market,0.0035,1.2250000000000001e-05,0.00350613932928759
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-29c,0,interior_bin,market,0.39,0.1521,0.4942963218147801
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-23c,0,interior_bin,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-27c,0,interior_bin,market,0.095,0.009025,0.0998203352822109
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-22c,0,interior_bin,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-21corbelow,0,lower_tail_endpoint,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-31corhigher,0,upper_tail,market,0.0105,0.00011025000000000001,0.010555513939516587
2026-05-08,event_day_open,highest-temperature-in-hong-kong-on-may-8-2026-26c,0,interior_bin,market,0.0325,0.0010562500000000001,0.033039854078200155
2026-05-08,event_day_open,highest-temperature-in-hong-kong-on-may-8-2026-28c,0,interior_bin,market,0.335,0.11222500000000002,0.4079682383262829
2026-05-08,event_day_open,highest-temperature-in-hong-kong-on-may-8-2026-25c,0,interior_bin,market,0.004,1.6e-05,0.004008021397538822
2026-05-08,event_day_open,highest-temperature-in-hong-kong-on-may-8-2026-30c,1,interior_bin,market,0.13,0.7569,2.0402208285265546
2026-05-08,event_day_open,highest-temperature-in-hong-kong-on-may-8-2026-24c,0,interior_bin,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-08,event_day_open,highest-temperature-in-hong-kong-on-may-8-2026-29c,0,interior_bin,market,0.425,0.18062499999999998,0.5533852381847867
2026-05-08,event_day_open,highest-temperature-in-hong-kong-on-may-8-2026-23c,0,interior_bin,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-08,event_day_open,highest-temperature-in-hong-kong-on-may-8-2026-27c,0,interior_bin,market,0.095,0.009025,0.0998203352822109
2026-05-08,event_day_open,highest-temperature-in-hong-kong-on-may-8-2026-22c,0,interior_bin,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-08,event_day_open,highest-temperature-in-hong-kong-on-may-8-2026-21corbelow,0,lower_tail_endpoint,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-08,event_day_open,highest-temperature-in-hong-kong-on-may-8-2026-31corhigher,0,upper_tail,market,0.0175,0.00030625000000000004,0.01765493523872071
2026-05-09,12h_prior,highest-temperature-in-hong-kong-on-may-9-2026-19c,0,interior_bin,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-09,12h_prior,highest-temperature-in-hong-kong-on-may-9-2026-21c,0,interior_bin,market,0.003,9e-06,0.0030045090202987243
2026-05-09,12h_prior,highest-temperature-in-hong-kong-on-may-9-2026-25c,0,interior_bin,market,0.35,0.12249999999999998,0.4307829160924542
2026-05-09,12h_prior,highest-temperature-in-hong-kong-on-may-9-2026-18c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-09,12h_prior,highest-temperature-in-hong-kong-on-may-9-2026-22c,0,interior_bin,market,0.0085,7.225000000000001e-05,0.008536331022286335
2026-05-09,12h_prior,highest-temperature-in-hong-kong-on-may-9-2026-24c,0,interior_bin,market,0.16,0.0256,0.1743533871447778
2026-05-09,12h_prior,highest-temperature-in-hong-kong-on-may-9-2026-26c,1,interior_bin,market,0.35,0.42250000000000004,1.0498221244986778
2026-05-09,12h_prior,highest-temperature-in-hong-kong-on-may-9-2026-23c,0,interior_bin,market,0.029,0.0008410000000000001,0.029428810690812168
2026-05-09,12h_prior,highest-temperature-in-hong-kong-on-may-9-2026-20c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-09,12h_prior,highest-temperature-in-hong-kong-on-may-9-2026-17corbelow,0,lower_tail_endpoint,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-09,12h_prior,highest-temperature-in-hong-kong-on-may-9-2026-27corhigher,0,upper_tail,market,0.145,0.021025,0.15665381004537685
2026-05-09,24h_prior,highest-temperature-in-hong-kong-on-may-9-2026-19c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-09,24h_prior,highest-temperature-in-hong-kong-on-may-9-2026-21c,0,interior_bin,market,0.003,9e-06,0.0030045090202987243
2026-05-09,24h_prior,highest-temperature-in-hong-kong-on-may-9-2026-25c,0,interior_bin,market,0.36,0.1296,0.4462871026284195
2026-05-09,24h_prior,highest-temperature-in-hong-kong-on-may-9-2026-18c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-09,24h_prior,highest-temperature-in-hong-kong-on-may-9-2026-22c,0,interior_bin,market,0.0045,2.0249999999999998e-05,0.004510155477886019
2026-05-09,24h_prior,highest-temperature-in-hong-kong-on-may-9-2026-24c,0,interior_bin,market,0.205,0.04202499999999999,0.2294131643278051
2026-05-09,24h_prior,highest-temperature-in-hong-kong-on-may-9-2026-26c,1,interior_bin,market,0.325,0.45562500000000006,1.1239300966523995
2026-05-09,24h_prior,highest-temperature-in-hong-kong-on-may-9-2026-23c,0,interior_bin,market,0.028,0.0007840000000000001,0.028399474521698
2026-05-09,24h_prior,highest-temperature-in-hong-kong-on-may-9-2026-20c,0,interior_bin,market,0.0015,2.25e-06,0.0015011261262670914
2026-05-09,24h_prior,highest-temperature-in-hong-kong-on-may-9-2026-17corbelow,0,lower_tail_endpoint,market,0.001,1e-06,0.0010005003335835344
2026-05-09,24h_prior,highest-temperature-in-hong-kong-on-may-9-2026-27corhigher,0,upper_tail,market,0.12,0.0144,0.12783337150988489
2026-05-09,6h_prior,highest-temperature-in-hong-kong-on-may-9-2026-19c,0,interior_bin,market,0.0005,2.5e-07,0.0005001250416822429
2026-05-09,6h_prior,highest-temperature-in-hong-kong-on-may-9-2026-21c,0,interior_bin,market,0.0035,1.2250000000000001e-05,0.00350613932928759
