event_slug,threshold_K,yes_token_id,decision_rule,cutoff_utc,lookback_hours,interval,fidelity,status_code,history_rows,raw_path,request_url,text_preview
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_event_day_hkt,2026-04-16 16:00:00+00:00,3,1m,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_event_day_hkt__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=1m&fidelity=60&startTs=1776344400&endTs=1776355200,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_event_day_hkt,2026-04-16 16:00:00+00:00,3,1h,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_event_day_hkt__lb3h__1h__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=1h&fidelity=60&startTs=1776344400&endTs=1776355200,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_event_day_hkt,2026-04-16 16:00:00+00:00,3,6h,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_event_day_hkt__lb3h__6h__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=6h&fidelity=60&startTs=1776344400&endTs=1776355200,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_event_day_hkt,2026-04-16 16:00:00+00:00,12,1m,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_event_day_hkt__lb12h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=1m&fidelity=60&startTs=1776312000&endTs=1776355200,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_event_day_hkt,2026-04-16 16:00:00+00:00,12,1h,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_event_day_hkt__lb12h__1h__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=1h&fidelity=60&startTs=1776312000&endTs=1776355200,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_event_day_hkt,2026-04-16 16:00:00+00:00,12,6h,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_event_day_hkt__lb12h__6h__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=6h&fidelity=60&startTs=1776312000&endTs=1776355200,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_event_day_hkt,2026-04-16 16:00:00+00:00,24,1m,60,200,2,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_event_day_hkt__lb24h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=1m&fidelity=60&startTs=1776268800&endTs=1776355200,"{""history"":[{""t"":1776279609,""p"":0.013},{""t"":1776286846,""p"":0.013}]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_24h_prior,2026-04-15 16:00:00+00:00,3,1m,60,200,1,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_24h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=1m&fidelity=60&startTs=1776258000&endTs=1776268800,"{""history"":[{""t"":1776258011,""p"":0.0245}]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_12h_prior,2026-04-16 04:00:00+00:00,3,1m,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_12h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=1m&fidelity=60&startTs=1776301200&endTs=1776312000,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_12h_prior,2026-04-16 04:00:00+00:00,3,1h,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_12h_prior__lb3h__1h__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=1h&fidelity=60&startTs=1776301200&endTs=1776312000,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_12h_prior,2026-04-16 04:00:00+00:00,3,6h,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_12h_prior__lb3h__6h__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=6h&fidelity=60&startTs=1776301200&endTs=1776312000,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_12h_prior,2026-04-16 04:00:00+00:00,12,1m,60,200,2,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_12h_prior__lb12h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=1m&fidelity=60&startTs=1776268800&endTs=1776312000,"{""history"":[{""t"":1776279609,""p"":0.013},{""t"":1776286846,""p"":0.013}]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_6h_prior,2026-04-16 10:00:00+00:00,3,1m,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_6h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=1m&fidelity=60&startTs=1776322800&endTs=1776333600,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_6h_prior,2026-04-16 10:00:00+00:00,3,1h,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_6h_prior__lb3h__1h__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=1h&fidelity=60&startTs=1776322800&endTs=1776333600,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_6h_prior,2026-04-16 10:00:00+00:00,3,6h,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_6h_prior__lb3h__6h__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=6h&fidelity=60&startTs=1776322800&endTs=1776333600,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_6h_prior,2026-04-16 10:00:00+00:00,12,1m,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_6h_prior__lb12h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=1m&fidelity=60&startTs=1776290400&endTs=1776333600,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_6h_prior,2026-04-16 10:00:00+00:00,12,1h,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_6h_prior__lb12h__1h__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=1h&fidelity=60&startTs=1776290400&endTs=1776333600,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_6h_prior,2026-04-16 10:00:00+00:00,12,6h,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_6h_prior__lb12h__6h__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=6h&fidelity=60&startTs=1776290400&endTs=1776333600,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-17-2026,31.0,85010183239375785750220925001764504672692327510948807249553797714154144016214,last_price_before_6h_prior,2026-04-16 10:00:00+00:00,24,1m,60,200,3,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-17-2026__K31.0__850101832393757857502209__last_price_before_6h_prior__lb24h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=85010183239375785750220925001764504672692327510948807249553797714154144016214&interval=1m&fidelity=60&startTs=1776247200&endTs=1776333600,"{""history"":[{""t"":1776258011,""p"":0.0245},{""t"":1776279609,""p"":0.013},{""t"":1776286846,""p"":0.013}]}
"
highest-temperature-in-hong-kong-on-april-18-2026,31.0,3474367580288780672438083812437126303193794306223425403905998554309317001729,last_price_before_event_day_hkt,2026-04-17 16:00:00+00:00,3,1m,60,200,1,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-18-2026__K31.0__347436758028878067243808__last_price_before_event_day_hkt__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=3474367580288780672438083812437126303193794306223425403905998554309317001729&interval=1m&fidelity=60&startTs=1776430800&endTs=1776441600,"{""history"":[{""t"":1776438036,""p"":0.021}]}
"
highest-temperature-in-hong-kong-on-april-18-2026,31.0,3474367580288780672438083812437126303193794306223425403905998554309317001729,last_price_before_24h_prior,2026-04-16 16:00:00+00:00,3,1m,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-18-2026__K31.0__347436758028878067243808__last_price_before_24h_prior__lb3h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=3474367580288780672438083812437126303193794306223425403905998554309317001729&interval=1m&fidelity=60&startTs=1776344400&endTs=1776355200,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-18-2026,31.0,3474367580288780672438083812437126303193794306223425403905998554309317001729,last_price_before_24h_prior,2026-04-16 16:00:00+00:00,3,1h,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-18-2026__K31.0__347436758028878067243808__last_price_before_24h_prior__lb3h__1h__fid60.json,https://clob.polymarket.com/prices-history?market=3474367580288780672438083812437126303193794306223425403905998554309317001729&interval=1h&fidelity=60&startTs=1776344400&endTs=1776355200,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-18-2026,31.0,3474367580288780672438083812437126303193794306223425403905998554309317001729,last_price_before_24h_prior,2026-04-16 16:00:00+00:00,3,6h,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-18-2026__K31.0__347436758028878067243808__last_price_before_24h_prior__lb3h__6h__fid60.json,https://clob.polymarket.com/prices-history?market=3474367580288780672438083812437126303193794306223425403905998554309317001729&interval=6h&fidelity=60&startTs=1776344400&endTs=1776355200,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-18-2026,31.0,3474367580288780672438083812437126303193794306223425403905998554309317001729,last_price_before_24h_prior,2026-04-16 16:00:00+00:00,12,1m,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-18-2026__K31.0__347436758028878067243808__last_price_before_24h_prior__lb12h__1m__fid60.json,https://clob.polymarket.com/prices-history?market=3474367580288780672438083812437126303193794306223425403905998554309317001729&interval=1m&fidelity=60&startTs=1776312000&endTs=1776355200,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-18-2026,31.0,3474367580288780672438083812437126303193794306223425403905998554309317001729,last_price_before_24h_prior,2026-04-16 16:00:00+00:00,12,1h,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-18-2026__K31.0__347436758028878067243808__last_price_before_24h_prior__lb12h__1h__fid60.json,https://clob.polymarket.com/prices-history?market=3474367580288780672438083812437126303193794306223425403905998554309317001729&interval=1h&fidelity=60&startTs=1776312000&endTs=1776355200,"{""history"":[]}
"
highest-temperature-in-hong-kong-on-april-18-2026,31.0,3474367580288780672438083812437126303193794306223425403905998554309317001729,last_price_before_24h_prior,2026-04-16 16:00:00+00:00,12,6h,60,200,0,data/raw/polymarket_clob_price_history_18h/highest-temperature-in-hong-kong-on-april-18-2026__K31.0__347436758028878067243808__last_price_before_24h_prior__lb12h__6h__fid60.json,https://clob.polymarket.com/prices-history?market=3474367580288780672438083812437126303193794306223425403905998554309317001729&interval=6h&fidelity=60&startTs=1776312000&endTs=1776355200,"{""history"":[]}
"
