model,event_date,decision_rule,strategy,threshold,n_contracts,n_positions,stake_sum,selected_market_slug,selected_contract_event_type,selected_q_market,selected_q_model,selected_normalised_edge,selected_market_price_raw,selected_target,gross_pnl,net_pnl,winning_contract_selected,winning_contract_weight,mean_selected_normalised_edge
catboost_raw,2026-05-29,6h_prior,proportional_positive_edge,0.0,11,10,0.9999999999999998,,,,,,,,-0.0556275126314674,-0.0556275126314674,,0.0,0.05524010012706367
catboost_raw,2026-05-29,event_day_open,proportional_positive_edge,0.0,11,10,0.9999999999999997,,,,,,,,-0.0437815985283311,-0.0437815985283311,,0.0,0.06120868697412344
catboost_raw,2026-05-30,12h_prior,proportional_positive_edge,0.0,11,9,1.0,,,,,,,,0.27991169961282675,0.27991169961282675,,0.39986087764361505,0.031246084565576846
catboost_raw,2026-05-30,24h_prior,proportional_positive_edge,0.0,11,7,0.9999999999999999,,,,,,,,0.2771843772756223,0.2771843772756223,,0.39167274155192644,0.03294285752945709
catboost_raw,2026-05-30,6h_prior,proportional_positive_edge,0.0,11,9,1.0,,,,,,,,0.38217145147245674,0.38217145147245674,,0.5088025764881611,0.03130518672752834
catboost_raw,2026-05-30,event_day_open,proportional_positive_edge,0.0,11,9,1.0,,,,,,,,0.34404819399713743,0.34404819399713743,,0.49069268185385545,0.029231248225442787
catboost_raw,2026-05-31,12h_prior,proportional_positive_edge,0.0,11,9,0.9999999999999999,,,,,,,,-0.08285197875772897,-0.08285197875772897,,0.0,0.025536604067870207
catboost_raw,2026-05-31,24h_prior,proportional_positive_edge,0.0,11,7,0.9999999999999999,,,,,,,,-0.08454981354253475,-0.08454981354253475,,0.0,0.03006910104262147
catboost_raw,2026-05-31,6h_prior,proportional_positive_edge,0.0,11,10,1.0000000000000002,,,,,,,,0.11907621077297142,0.11907621077297142,,0.26523755010497635,0.028473316737793197
catboost_raw,2026-05-31,event_day_open,proportional_positive_edge,0.0,11,10,1.0,,,,,,,,-0.009473068562622401,-0.009473068562622401,,0.16035383166875394,0.029739796948788248
ecmwf_bias_adaptive_sigma,2026-05-22,12h_prior,proportional_positive_edge,0.0,11,2,1.0,,,,,,,,-0.2624702085288056,-0.2624702085288056,,0.0,0.048532130122676306
ecmwf_bias_adaptive_sigma,2026-05-22,24h_prior,proportional_positive_edge,0.0,11,2,1.0,,,,,,,,0.3004691546494329,0.3004691546494329,,0.6745515520988209,0.057024138734219104
ecmwf_bias_adaptive_sigma,2026-05-22,6h_prior,proportional_positive_edge,0.0,11,3,0.9999999999999999,,,,,,,,-0.14900294601948552,-0.14900294601948552,,0.0,0.07553859926425421
ecmwf_bias_adaptive_sigma,2026-05-22,event_day_open,proportional_positive_edge,0.0,11,4,1.0,,,,,,,,-0.14993740131134303,-0.14993740131134303,,0.0,0.07187874814108237
ecmwf_bias_adaptive_sigma,2026-05-23,12h_prior,proportional_positive_edge,0.0,11,4,0.9999999999999998,,,,,,,,0.35455549095350103,0.35455549095350103,,0.4833438951194986,0.11454169500974179
ecmwf_bias_adaptive_sigma,2026-05-23,24h_prior,proportional_positive_edge,0.0,11,3,1.0,,,,,,,,0.2071443124672106,0.2071443124672106,,0.4533895700149896,0.06005413466994588
ecmwf_bias_adaptive_sigma,2026-05-23,6h_prior,proportional_positive_edge,0.0,11,4,1.0,,,,,,,,0.49896114416537174,0.49896114416537174,,0.5741232797775941,0.10917400720410828
ecmwf_bias_adaptive_sigma,2026-05-23,event_day_open,proportional_positive_edge,0.0,11,5,1.0,,,,,,,,0.3028511388906671,0.3028511388906671,,0.3920912323773766,0.10870625835206878
ecmwf_bias_adaptive_sigma,2026-05-24,12h_prior,proportional_positive_edge,0.0,11,3,1.0,,,,,,,,-0.12652520335533093,-0.12652520335533093,,0.0,0.039937648449137886
ecmwf_bias_adaptive_sigma,2026-05-24,24h_prior,proportional_positive_edge,0.0,11,3,1.0,,,,,,,,-0.1450435687633749,-0.1450435687633749,,0.0,0.0385242359797948
ecmwf_bias_adaptive_sigma,2026-05-24,6h_prior,proportional_positive_edge,0.0,11,3,1.0,,,,,,,,-0.22971993805203084,-0.22971993805203084,,0.0,0.03655184531528597
ecmwf_bias_adaptive_sigma,2026-05-24,event_day_open,proportional_positive_edge,0.0,11,3,1.0,,,,,,,,-0.038538972614850966,-0.038538972614850966,,0.0,0.01454743463989719
ecmwf_bias_adaptive_sigma,2026-05-25,12h_prior,proportional_positive_edge,0.0,11,4,0.9999999999999999,,,,,,,,-0.12320460866554647,-0.12320460866554647,,0.0,0.025491275673049665
ecmwf_bias_adaptive_sigma,2026-05-25,24h_prior,proportional_positive_edge,0.0,11,2,1.0,,,,,,,,-0.1891649703764085,-0.1891649703764085,,0.0,0.027525136762037255
ecmwf_bias_adaptive_sigma,2026-05-25,6h_prior,proportional_positive_edge,0.0,11,3,1.0,,,,,,,,-0.0731199321296597,-0.0731199321296597,,0.0,0.06342198807259748
ecmwf_bias_adaptive_sigma,2026-05-25,event_day_open,proportional_positive_edge,0.0,11,4,0.9999999999999998,,,,,,,,-0.05245739828705589,-0.05245739828705589,,0.0,0.03946307959330142
ecmwf_bias_adaptive_sigma,2026-05-26,12h_prior,proportional_positive_edge,0.0,11,4,1.0,,,,,,,,-0.11360288032323351,-0.11360288032323351,,0.0,0.060375112665906575
ecmwf_bias_adaptive_sigma,2026-05-26,24h_prior,proportional_positive_edge,0.0,11,4,1.0,,,,,,,,-0.12781853993028403,-0.12781853993028403,,0.0,0.050158269461598695
ecmwf_bias_adaptive_sigma,2026-05-26,6h_prior,proportional_positive_edge,0.0,11,4,1.0,,,,,,,,-0.0803168831010235,-0.0803168831010235,,0.0,0.11156092854145314
ecmwf_bias_adaptive_sigma,2026-05-26,event_day_open,proportional_positive_edge,0.0,11,4,1.0,,,,,,,,-0.10660741676245179,-0.10660741676245179,,0.0,0.0794003086510901
ecmwf_bias_adaptive_sigma,2026-05-27,12h_prior,proportional_positive_edge,0.0,11,2,1.0,,,,,,,,-0.09973387545630638,-0.09973387545630638,,0.0,0.04883789558024803
ecmwf_bias_adaptive_sigma,2026-05-27,24h_prior,proportional_positive_edge,0.0,11,4,1.0,,,,,,,,-0.14954253138065607,-0.14954253138065607,,0.024536612559752084,0.010471514804295829
ecmwf_bias_adaptive_sigma,2026-05-27,6h_prior,proportional_positive_edge,0.0,11,3,0.9999999999999998,,,,,,,,-0.09867555928319455,-0.09867555928319455,,0.0,0.06660402482365264
ecmwf_bias_adaptive_sigma,2026-05-27,event_day_open,proportional_positive_edge,0.0,11,4,0.9999999999999999,,,,,,,,-0.11562481654968677,-0.11562481654968677,,0.0,0.040126843399055236
ecmwf_bias_adaptive_sigma,2026-05-28,12h_prior,proportional_positive_edge,0.0,11,1,1.0,,,,,,,,0.51,0.51,,1.0,0.1706119757704893
ecmwf_bias_adaptive_sigma,2026-05-28,24h_prior,proportional_positive_edge,0.0,11,3,1.0,,,,,,,,0.5710490025505099,0.5710490025505099,,0.9243530527481026,0.04375329512450987
ecmwf_bias_adaptive_sigma,2026-05-28,6h_prior,proportional_positive_edge,0.0,11,4,1.0,,,,,,,,-0.0963640942389398,-0.0963640942389398,,0.0,0.08155123878972627
ecmwf_bias_adaptive_sigma,2026-05-28,event_day_open,proportional_positive_edge,0.0,11,3,1.0,,,,,,,,-0.10221602111129639,-0.10221602111129639,,0.0,0.05115016507350031
ecmwf_bias_adaptive_sigma,2026-05-29,12h_prior,proportional_positive_edge,0.0,11,1,1.0,,,,,,,,0.25,0.25,,1.0,0.2544454904439297
ecmwf_bias_adaptive_sigma,2026-05-29,24h_prior,proportional_positive_edge,0.0,11,1,1.0,,,,,,,,0.30500000000000005,0.30500000000000005,,1.0,0.2352683025814003
ecmwf_bias_adaptive_sigma,2026-05-29,6h_prior,proportional_positive_edge,0.0,11,1,1.0,,,,,,,,0.19499999999999995,0.19499999999999995,,1.0,0.09994500616179602
ecmwf_bias_adaptive_sigma,2026-05-29,event_day_open,proportional_positive_edge,0.0,11,2,1.0,,,,,,,,-0.09792099803587045,-0.09792099803587045,,0.0,0.051949737184856
ecmwf_bias_adaptive_sigma,2026-05-30,12h_prior,proportional_positive_edge,0.0,11,4,1.0000000000000002,,,,,,,,-0.14456831435150438,-0.14456831435150438,,0.0,0.041767544466981756
ecmwf_bias_adaptive_sigma,2026-05-30,24h_prior,proportional_positive_edge,0.0,11,2,1.0,,,,,,,,0.24966771992367387,0.24966771992367387,,0.36275878931106414,0.02608488287855427
ecmwf_bias_adaptive_sigma,2026-05-30,6h_prior,proportional_positive_edge,0.0,11,3,1.0,,,,,,,,-0.08872875262351326,-0.08872875262351326,,0.0,0.04043470331933875
ecmwf_bias_adaptive_sigma,2026-05-30,event_day_open,proportional_positive_edge,0.0,11,2,1.0,,,,,,,,0.3610963021715691,0.3610963021715691,,0.5322176570019371,0.09223062334612397
ecmwf_bias_adaptive_sigma,2026-05-31,12h_prior,proportional_positive_edge,0.0,11,5,1.0000000000000002,,,,,,,,0.20271695311770443,0.20271695311770443,,0.30579223226792324,0.08783501882881281
ecmwf_bias_adaptive_sigma,2026-05-31,24h_prior,proportional_positive_edge,0.0,11,1,1.0,,,,,,,,-0.315,-0.315,,0.0,0.18606633829805147
ecmwf_bias_adaptive_sigma,2026-05-31,6h_prior,proportional_positive_edge,0.0,11,5,1.0,,,,,,,,0.24291355074475052,0.24291355074475052,,0.28953874271750735,0.14081600968970182
ecmwf_bias_adaptive_sigma,2026-05-31,event_day_open,proportional_positive_edge,0.0,11,5,1.0,,,,,,,,0.3708329039887097,0.3708329039887097,,0.505452289032154,0.08980329809717376
ecmwf_bias_fixed_sigma,2026-05-22,12h_prior,proportional_positive_edge,0.0,11,3,1.0,,,,,,,,-0.09986507562278285,-0.09986507562278285,,0.0,0.009605748439600567
ecmwf_bias_fixed_sigma,2026-05-22,24h_prior,proportional_positive_edge,0.0,11,3,1.0,,,,,,,,0.5835187611455653,0.5835187611455653,,0.9819008404983621,0.029666904771990545
ecmwf_bias_fixed_sigma,2026-05-22,6h_prior,proportional_positive_edge,0.0,11,5,0.9999999999999999,,,,,,,,-0.0656317057695072,-0.0656317057695072,,0.0,0.03870248030298758
ecmwf_bias_fixed_sigma,2026-05-22,event_day_open,proportional_positive_edge,0.0,11,6,1.0000000000000002,,,,,,,,-0.09231196124246864,-0.09231196124246864,,0.0,0.04365084726531227
ecmwf_bias_fixed_sigma,2026-05-23,12h_prior,proportional_positive_edge,0.0,11,7,1.0000000000000002,,,,,,,,0.2621142204143631,0.2621142204143631,,0.3642162058992976,0.05431495101499446
ecmwf_bias_fixed_sigma,2026-05-23,24h_prior,proportional_positive_edge,0.0,11,5,1.0,,,,,,,,0.3173666650758841,0.3173666650758841,,0.4532266419261417,0.020153657689793804
ecmwf_bias_fixed_sigma,2026-05-23,6h_prior,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,0.34793049080471516,0.34793049080471516,,0.4081160401329563,0.068511848755411
ecmwf_bias_fixed_sigma,2026-05-23,event_day_open,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,0.16863729559364687,0.16863729559364687,,0.22926695958629553,0.07795620587508578
ecmwf_bias_fixed_sigma,2026-05-24,12h_prior,proportional_positive_edge,0.0,11,6,0.9999999999999997,,,,,,,,-0.10133537836759676,-0.10133537836759676,,0.0,0.027760925903209735
ecmwf_bias_fixed_sigma,2026-05-24,24h_prior,proportional_positive_edge,0.0,11,5,1.0000000000000002,,,,,,,,-0.0928347163197907,-0.0928347163197907,,0.0,0.027940144531648708
ecmwf_bias_fixed_sigma,2026-05-24,6h_prior,proportional_positive_edge,0.0,11,5,0.9999999999999999,,,,,,,,-0.17505409749768808,-0.17505409749768808,,0.0,0.041351750586014244
ecmwf_bias_fixed_sigma,2026-05-24,event_day_open,proportional_positive_edge,0.0,11,5,0.9999999999999999,,,,,,,,-0.08271180684086765,-0.08271180684086765,,0.0,0.03093371560028748
ecmwf_bias_fixed_sigma,2026-05-25,12h_prior,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,-0.08228338212439931,-0.08228338212439931,,0.0,0.036282394928578605
ecmwf_bias_fixed_sigma,2026-05-25,24h_prior,proportional_positive_edge,0.0,11,5,1.0,,,,,,,,-0.10176593024218326,-0.10176593024218326,,0.0,0.02648404721671016
ecmwf_bias_fixed_sigma,2026-05-25,6h_prior,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,-0.06551847285668687,-0.06551847285668687,,0.0,0.04944739495554173
ecmwf_bias_fixed_sigma,2026-05-25,event_day_open,proportional_positive_edge,0.0,11,6,0.9999999999999999,,,,,,,,-0.059874159234379346,-0.059874159234379346,,0.0,0.055087424420402355
ecmwf_bias_fixed_sigma,2026-05-26,12h_prior,proportional_positive_edge,0.0,11,5,1.0,,,,,,,,-0.06885641587689326,-0.06885641587689326,,0.0,0.04959578792221541
ecmwf_bias_fixed_sigma,2026-05-26,24h_prior,proportional_positive_edge,0.0,11,5,1.0,,,,,,,,-0.047232021519959186,-0.047232021519959186,,0.0,0.037637347398702836
ecmwf_bias_fixed_sigma,2026-05-26,6h_prior,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,-0.053997474354838794,-0.053997474354838794,,0.0,0.0687092444962426
ecmwf_bias_fixed_sigma,2026-05-26,event_day_open,proportional_positive_edge,0.0,11,5,1.0000000000000002,,,,,,,,-0.06205198987259906,-0.06205198987259906,,0.0,0.0624763405160329
ecmwf_bias_fixed_sigma,2026-05-27,12h_prior,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,-0.08386337351942666,-0.08386337351942666,,0.0,0.03611086348247707
ecmwf_bias_fixed_sigma,2026-05-27,24h_prior,proportional_positive_edge,0.0,11,5,1.0,,,,,,,,-0.08452978927481028,-0.08452978927481028,,0.0,0.027731433964952958
ecmwf_bias_fixed_sigma,2026-05-27,6h_prior,proportional_positive_edge,0.0,11,6,1.0000000000000002,,,,,,,,-0.06621047553960527,-0.06621047553960527,,0.0,0.049813008194808106
ecmwf_bias_fixed_sigma,2026-05-27,event_day_open,proportional_positive_edge,0.0,11,6,0.9999999999999998,,,,,,,,-0.06634368542192276,-0.06634368542192276,,0.0,0.04698965612516406
ecmwf_bias_fixed_sigma,2026-05-28,12h_prior,proportional_positive_edge,0.0,11,5,0.9999999999999999,,,,,,,,0.39143115381258303,0.39143115381258303,,0.781010216696612,0.034253311833855694
ecmwf_bias_fixed_sigma,2026-05-28,24h_prior,proportional_positive_edge,0.0,11,4,1.0,,,,,,,,0.4101331531186346,0.4101331531186346,,0.6729819303371777,0.045991068421964654
ecmwf_bias_fixed_sigma,2026-05-28,6h_prior,proportional_positive_edge,0.0,11,5,0.9999999999999999,,,,,,,,-0.06448050859846663,-0.06448050859846663,,0.0,0.06421172010429303
ecmwf_bias_fixed_sigma,2026-05-28,event_day_open,proportional_positive_edge,0.0,11,5,1.0,,,,,,,,-0.05247763788327135,-0.05247763788327135,,0.0,0.04253412855799391
ecmwf_bias_fixed_sigma,2026-05-29,12h_prior,proportional_positive_edge,0.0,11,1,1.0,,,,,,,,0.25,0.25,,1.0,0.21310984927564092
ecmwf_bias_fixed_sigma,2026-05-29,24h_prior,proportional_positive_edge,0.0,11,1,1.0,,,,,,,,0.30500000000000005,0.30500000000000005,,1.0,0.16950058575778693
ecmwf_bias_fixed_sigma,2026-05-29,6h_prior,proportional_positive_edge,0.0,11,3,1.0,,,,,,,,0.08964643758455153,0.08964643758455153,,0.5337503778540942,0.011571983258765963
ecmwf_bias_fixed_sigma,2026-05-29,event_day_open,proportional_positive_edge,0.0,11,5,0.9999999999999998,,,,,,,,-0.05829791139985836,-0.05829791139985836,,0.0,0.03617267685655726
ecmwf_bias_fixed_sigma,2026-05-30,12h_prior,proportional_positive_edge,0.0,11,5,0.9999999999999999,,,,,,,,-0.04451451032335156,-0.04451451032335156,,0.0,0.035512252964952404
ecmwf_bias_fixed_sigma,2026-05-30,24h_prior,proportional_positive_edge,0.0,11,4,1.0,,,,,,,,-0.06659845862446623,-0.06659845862446623,,0.0,0.03837639836767187
ecmwf_bias_fixed_sigma,2026-05-30,6h_prior,proportional_positive_edge,0.0,11,5,0.9999999999999998,,,,,,,,-0.03180800548523217,-0.03180800548523217,,0.0,0.04396203064335759
ecmwf_bias_fixed_sigma,2026-05-30,event_day_open,proportional_positive_edge,0.0,11,5,1.0,,,,,,,,-0.05721711125038389,-0.05721711125038389,,0.006442959968173651,0.045803093973344235
ecmwf_bias_fixed_sigma,2026-05-31,12h_prior,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,0.049780172013252105,0.049780172013252105,,0.1073278977911979,0.06259061371648945
ecmwf_bias_fixed_sigma,2026-05-31,24h_prior,proportional_positive_edge,0.0,11,2,1.0,,,,,,,,-0.28418557010702017,-0.28418557010702017,,0.0,0.10517617063952382
ecmwf_bias_fixed_sigma,2026-05-31,6h_prior,proportional_positive_edge,0.0,11,7,1.0,,,,,,,,0.17923502288794038,0.17923502288794038,,0.21585215573746833,0.08889742477229853
ecmwf_bias_fixed_sigma,2026-05-31,event_day_open,proportional_positive_edge,0.0,11,7,1.0,,,,,,,,0.23730859781257357,0.23730859781257357,,0.31076729200686953,0.049477135642814495
ecmwf_raw,2026-05-22,12h_prior,proportional_positive_edge,0.0,11,5,1.0000000000000002,,,,,,,,-0.06703312026414457,-0.06703312026414457,,0.0,0.08883020310695529
ecmwf_raw,2026-05-22,24h_prior,proportional_positive_edge,0.0,11,5,0.9999999999999999,,,,,,,,-0.07213413015040353,-0.07213413015040353,,0.0,0.07799394188787155
ecmwf_raw,2026-05-22,6h_prior,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,-0.04053092455523316,-0.04053092455523316,,0.0,0.09492801043380932
ecmwf_raw,2026-05-22,event_day_open,proportional_positive_edge,0.0,11,7,1.0000000000000002,,,,,,,,-0.034335823131933306,-0.034335823131933306,,0.0,0.08542814291792189
ecmwf_raw,2026-05-23,12h_prior,proportional_positive_edge,0.0,11,7,1.0,,,,,,,,0.040120640629894996,0.040120640629894996,,0.08232191216334694,0.09621611539282442
ecmwf_raw,2026-05-23,24h_prior,proportional_positive_edge,0.0,11,7,1.0,,,,,,,,0.04051752825742093,0.04051752825742093,,0.10733608551653412,0.07305727885188518
ecmwf_raw,2026-05-23,6h_prior,proportional_positive_edge,0.0,11,7,1.0,,,,,,,,0.09458465430646779,0.09458465430646779,,0.12631461901363214,0.10331975441201789
ecmwf_raw,2026-05-23,event_day_open,proportional_positive_edge,0.0,11,7,0.9999999999999999,,,,,,,,-0.015610912718701034,-0.015610912718701034,,0.0,0.10753736786714643
ecmwf_raw,2026-05-24,12h_prior,proportional_positive_edge,0.0,11,7,0.9999999999999999,,,,,,,,-0.04490730163395028,-0.04490730163395028,,0.0,0.08442946913959483
ecmwf_raw,2026-05-24,24h_prior,proportional_positive_edge,0.0,11,7,0.9999999999999999,,,,,,,,-0.04464239776564906,-0.04464239776564906,,0.0,0.08018154694588907
ecmwf_raw,2026-05-24,6h_prior,proportional_positive_edge,0.0,11,5,1.0,,,,,,,,-0.018387313862481835,-0.018387313862481835,,0.0,0.08654339132570205
ecmwf_raw,2026-05-24,event_day_open,proportional_positive_edge,0.0,11,7,1.0,,,,,,,,-0.018283530002851794,-0.018283530002851794,,0.0,0.0744286595039838
ecmwf_raw,2026-05-25,12h_prior,proportional_positive_edge,0.0,11,7,1.0,,,,,,,,-0.04107339229262126,-0.04107339229262126,,0.0,0.08232483898884595
ecmwf_raw,2026-05-25,24h_prior,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,-0.051768900044190116,-0.051768900044190116,,0.0,0.08596870249811046
ecmwf_raw,2026-05-25,6h_prior,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,-0.031982920358804685,-0.031982920358804685,,0.0,0.10515926023815024
ecmwf_raw,2026-05-25,event_day_open,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,-0.022538444921256333,-0.022538444921256333,,0.0,0.10906453761858702
ecmwf_raw,2026-05-26,12h_prior,proportional_positive_edge,0.0,11,7,1.0,,,,,,,,-0.020936940721606137,-0.020936940721606137,,0.0,0.09168863483637864
ecmwf_raw,2026-05-26,24h_prior,proportional_positive_edge,0.0,11,6,0.9999999999999998,,,,,,,,-0.026913272415151065,-0.026913272415151065,,0.0,0.10468028478490671
ecmwf_raw,2026-05-26,6h_prior,proportional_positive_edge,0.0,11,7,1.0,,,,,,,,-0.01581882442939387,-0.01581882442939387,,0.0,0.10251262564613484
ecmwf_raw,2026-05-26,event_day_open,proportional_positive_edge,0.0,11,7,1.0,,,,,,,,-0.020823437501078405,-0.020823437501078405,,0.0,0.09634389708444178
ecmwf_raw,2026-05-27,12h_prior,proportional_positive_edge,0.0,11,6,1.0000000000000002,,,,,,,,-0.05372178734168971,-0.05372178734168971,,0.0,0.08624978553918224
ecmwf_raw,2026-05-27,24h_prior,proportional_positive_edge,0.0,11,6,0.9999999999999999,,,,,,,,-0.05007121489116008,-0.05007121489116008,,0.0,0.08253702822684002
ecmwf_raw,2026-05-27,6h_prior,proportional_positive_edge,0.0,11,7,1.0000000000000002,,,,,,,,-0.03556241730550591,-0.03556241730550591,,0.0,0.08753782279384291
ecmwf_raw,2026-05-27,event_day_open,proportional_positive_edge,0.0,11,7,1.0,,,,,,,,-0.03013652383203317,-0.03013652383203317,,0.0,0.08912498740900943
ecmwf_raw,2026-05-28,12h_prior,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,-0.04591121192292123,-0.04591121192292123,,0.0,0.07763672214117996
ecmwf_raw,2026-05-28,24h_prior,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,-0.03722794702744395,-0.03722794702744395,,0.0,0.07628000919514392
ecmwf_raw,2026-05-28,6h_prior,proportional_positive_edge,0.0,11,7,1.0000000000000002,,,,,,,,-0.02749404487274248,-0.02749404487274248,,0.0,0.095199706304647
ecmwf_raw,2026-05-28,event_day_open,proportional_positive_edge,0.0,11,7,1.0,,,,,,,,-0.026661626174244463,-0.026661626174244463,,0.0,0.08904484350588164
ecmwf_raw,2026-05-29,12h_prior,proportional_positive_edge,0.0,11,5,1.0000000000000002,,,,,,,,-0.06435246792974067,-0.06435246792974067,,0.0,0.015726023745657118
ecmwf_raw,2026-05-29,24h_prior,proportional_positive_edge,0.0,11,5,0.9999999999999999,,,,,,,,-0.09046404719225938,-0.09046404719225938,,0.0,0.05019663164964945
ecmwf_raw,2026-05-29,6h_prior,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,-0.06300731190113129,-0.06300731190113129,,0.0,0.06051050486584667
ecmwf_raw,2026-05-29,event_day_open,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,-0.03417298826952282,-0.03417298826952282,,0.0,0.10086662214065845
ecmwf_raw,2026-05-30,12h_prior,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,-0.026070287037474486,-0.026070287037474486,,0.0,0.10371742328180948
ecmwf_raw,2026-05-30,24h_prior,proportional_positive_edge,0.0,11,5,1.0,,,,,,,,-0.022859002603672143,-0.022859002603672143,,0.0,0.09924753201864217
ecmwf_raw,2026-05-30,6h_prior,proportional_positive_edge,0.0,11,6,0.9999999999999999,,,,,,,,-0.012250949253620644,-0.012250949253620644,,0.0,0.0913378743904076
ecmwf_raw,2026-05-30,event_day_open,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,-0.03521670634139454,-0.03521670634139454,,0.0,0.0647642027077861
ecmwf_raw,2026-05-31,12h_prior,proportional_positive_edge,0.0,11,7,1.0,,,,,,,,-0.018741936275936243,-0.018741936275936243,,0.0,0.10802093246050662
ecmwf_raw,2026-05-31,24h_prior,proportional_positive_edge,0.0,11,6,1.0,,,,,,,,0.004345258815848009,0.004345258815848009,,0.04641137756068419,0.06392832498974964
ecmwf_raw,2026-05-31,6h_prior,proportional_positive_edge,0.0,11,7,1.0,,,,,,,,-0.008774156756223735,-0.008774156756223735,,0.0,0.11869267359448608
ecmwf_raw,2026-05-31,event_day_open,proportional_positive_edge,0.0,11,7,0.9999999999999999,,,,,,,,0.008707442313889154,0.008707442313889154,,0.03299868460956909,0.09743122912785318
catboost_platt,2026-05-22,12h_prior,single_best_edge,0.02,11,1,1.0,highest-temperature-in-hong-kong-on-may-22-2026-28c,interior_bin,0.06635071090047394,0.13754009125219643,0.0711893803517225,0.07,0.0,-0.07,-0.07,0.0,,
catboost_platt,2026-05-22,24h_prior,single_best_edge,0.02,11,1,1.0,highest-temperature-in-hong-kong-on-may-22-2026-28c,interior_bin,0.07586533902323377,0.14946985999572926,0.0736045209724955,0.08,0.0,-0.08,-0.08,0.0,,
catboost_platt,2026-05-22,6h_prior,single_best_edge,0.02,11,1,1.0,highest-temperature-in-hong-kong-on-may-22-2026-29c,interior_bin,0.08453505718547986,0.1516665187111883,0.06713146152570844,0.085,0.0,-0.085,-0.085,0.0,,
catboost_platt,2026-05-22,event_day_open,single_best_edge,0.02,11,1,1.0,highest-temperature-in-hong-kong-on-may-22-2026-29c,interior_bin,0.09077878643096035,0.1656325736441996,0.07485378721323924,0.095,0.0,-0.095,-0.095,0.0,,
catboost_platt,2026-05-23,12h_prior,single_best_edge,0.02,11,1,1.0,highest-temperature-in-hong-kong-on-may-23-2026-31c,interior_bin,0.17657992565055766,0.2878796612594403,0.11129973560888265,0.19,0.0,-0.19,-0.19,0.0,,
catboost_platt,2026-05-23,24h_prior,single_best_edge,0.02,11,1,1.0,highest-temperature-in-hong-kong-on-may-23-2026-28c,interior_bin,0.03369330453563715,0.06181378085397882,0.028120476318341664,0.039,0.0,-0.039,-0.039,0.0,,
catboost_platt,2026-05-23,6h_prior,single_best_edge,0.02,11,1,1.0,highest-temperature-in-hong-kong-on-may-23-2026-33corhigher,upper_tail,0.10952380952380952,0.17398584522118488,0.06446203569737535,0.115,0.0,-0.115,-0.115,0.0,,
catboost_platt,2026-05-23,event_day_open,single_best_edge,0.02,11,1,1.0,highest-temperature-in-hong-kong-on-may-23-2026-29c,interior_bin,0.06462585034013606,0.11402036814466536,0.0493945178045293,0.0665,0.0,-0.0665,-0.0665,0.0,,
catboost_platt,2026-05-24,12h_prior,single_best_edge,0.02,11,1,1.0,highest-temperature-in-hong-kong-on-may-24-2026-29c,interior_bin,0.06363191385217817,0.13488997485777027,0.0712580610055921,0.065,0.0,-0.065,-0.065,0.0,,
catboost_platt,2026-05-24,24h_prior,single_best_edge,0.02,11,1,1.0,highest-temperature-in-hong-kong-on-may-24-2026-29c,interior_bin,0.06776379477250727,0.15068375756100197,0.0829199627884947,0.07,0.0,-0.07,-0.07,0.0,,
catboost_platt,2026-05-24,6h_prior,single_best_edge,0.02,11,1,1.0,highest-temperature-in-hong-kong-on-may-24-2026-29c,interior_bin,0.034046692607003895,0.10779074950257977,0.07374405689557588,0.035,0.0,-0.035,-0.035,0.0,,
catboost_platt,2026-05-24,event_day_open,single_best_edge,0.02,11,1,1.0,highest-temperature-in-hong-kong-on-may-24-2026-29c,interior_bin,0.019782393669634024,0.09396486301809884,0.07418246934846481,0.02,0.0,-0.02,-0.02,0.0,,
catboost_platt,2026-05-25,12h_prior,single_best_edge,0.02,11,1,1.0,highest-temperature-in-hong-kong-on-may-25-2026-33corhigher,upper_tail,0.09125840537944285,0.15137851124829452,0.060120105868851664,0.095,0.0,-0.095,-0.095,0.0,,
catboost_platt,2026-05-25,24h_prior,single_best_edge,0.02,11,1,1.0,highest-temperature-in-hong-kong-on-may-25-2026-32c,interior_bin,0.24228028503562946,0.3062214344326582,0.06394114939702875,0.255,1.0,0.745,0.745,1.0,,
catboost_platt,2026-05-25,6h_prior,single_best_edge,0.02,11,1,1.0,highest-temperature-in-hong-kong-on-may-25-2026-33corhigher,upper_tail,0.1103646833013436,0.17995981926546317,0.06959513596411958,0.115,0.0,-0.115,-0.115,0.0,,
