pipeline,model,decision_rule,strategy,threshold,robustness_cost,staleness_rule,staleness_quantile,max_staleness_hours,unrestricted_staleness,n_books,n_active_books,n_positions,n_dates,total_net_pnl,mean_net_pnl_per_active_book,positive_book_rate
21b,ecmwf_bias_adaptive_sigma,24h_prior,proportional_positive_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,2,2,2,1.1749999999999998,0.5874999999999999,1.0
21b,ecmwf_bias_adaptive_sigma,24h_prior,proportional_positive_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,1,1,1,0.6,0.6,1.0
21b,ecmwf_bias_adaptive_sigma,24h_prior,single_best_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,2,2,2,1.1749999999999998,0.5874999999999999,1.0
21b,ecmwf_bias_adaptive_sigma,24h_prior,single_best_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,2,2,2,1.1749999999999998,0.5874999999999999,1.0
21b,ecmwf_bias_adaptive_sigma,24h_prior,single_best_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,1,1,1,0.6,0.6,1.0
21b,ecmwf_bias_adaptive_sigma,6h_prior,proportional_positive_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,4,9,4,0.26245470585919606,0.06561367646479901,0.5
21b,ecmwf_bias_adaptive_sigma,6h_prior,proportional_positive_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,4,7,4,0.356818213883655,0.08920455347091374,0.5
21b,ecmwf_bias_adaptive_sigma,6h_prior,proportional_positive_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,3,5,3,0.27625574821470605,0.09208524940490202,0.3333333333333333
21b,ecmwf_bias_adaptive_sigma,6h_prior,single_best_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,4,4,4,0.7899999999999999,0.19749999999999998,0.5
21b,ecmwf_bias_adaptive_sigma,6h_prior,single_best_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,4,4,4,0.7899999999999999,0.19749999999999998,0.5
21b,ecmwf_bias_adaptive_sigma,6h_prior,single_best_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,0.615,0.205,0.3333333333333333
21b,ecmwf_bias_adaptive_sigma,event_day_open,proportional_positive_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,1,2,1,-0.1507868296781365,-0.1507868296781365,0.0
21b,ecmwf_bias_adaptive_sigma,event_day_open,proportional_positive_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,2,2,2,-0.30999999999999994,-0.15499999999999997,0.0
21b,ecmwf_bias_adaptive_sigma,event_day_open,proportional_positive_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,1,1,1,-0.16999999999999998,-0.16999999999999998,0.0
21b,ecmwf_bias_adaptive_sigma,event_day_open,single_best_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,4,4,4,-0.5765,-0.144125,0.0
21b,ecmwf_bias_adaptive_sigma,event_day_open,single_best_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,4,4,4,-0.5765,-0.144125,0.0
21b,ecmwf_bias_adaptive_sigma,event_day_open,single_best_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,-0.4365,-0.1455,0.0
21b,ecmwf_bias_fixed_sigma,12h_prior,proportional_positive_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,3,6,3,0.3388833610239651,0.1129611203413217,0.6666666666666666
21b,ecmwf_bias_fixed_sigma,12h_prior,proportional_positive_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,2,4,2,0.4995165988804985,0.24975829944024924,1.0
21b,ecmwf_bias_fixed_sigma,12h_prior,proportional_positive_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,2,3,2,0.6491069023159364,0.3245534511579682,1.0
21b,ecmwf_bias_fixed_sigma,12h_prior,single_best_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,0.995,0.33166666666666667,0.6666666666666666
21b,ecmwf_bias_fixed_sigma,12h_prior,single_best_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,2,2,2,1.085,0.5425,1.0
21b,ecmwf_bias_fixed_sigma,12h_prior,single_best_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,2,2,2,1.085,0.5425,1.0
21b,ecmwf_bias_fixed_sigma,24h_prior,proportional_positive_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,2,3,2,0.9914815418459251,0.49574077092296254,1.0
21b,ecmwf_bias_fixed_sigma,24h_prior,proportional_positive_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,2,2,2,1.1749999999999998,0.5874999999999999,1.0
21b,ecmwf_bias_fixed_sigma,24h_prior,proportional_positive_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,1,1,1,0.6,0.6,1.0
21b,ecmwf_bias_fixed_sigma,24h_prior,single_best_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,2,2,2,1.1749999999999998,0.5874999999999999,1.0
21b,ecmwf_bias_fixed_sigma,24h_prior,single_best_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,2,2,2,1.1749999999999998,0.5874999999999999,1.0
21b,ecmwf_bias_fixed_sigma,24h_prior,single_best_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,1,1,1,0.6,0.6,1.0
21b,ecmwf_bias_fixed_sigma,6h_prior,proportional_positive_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,3,9,3,0.03562565311143867,0.01187521770381289,0.3333333333333333
21b,ecmwf_bias_fixed_sigma,6h_prior,proportional_positive_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,3,8,3,0.07959856679896188,0.02653285559965396,0.3333333333333333
21b,ecmwf_bias_fixed_sigma,6h_prior,proportional_positive_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,3,5,3,0.21372394324084126,0.07124131441361375,0.3333333333333333
21b,ecmwf_bias_fixed_sigma,6h_prior,single_best_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,0.72,0.24,0.3333333333333333
21b,ecmwf_bias_fixed_sigma,6h_prior,single_best_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,0.72,0.24,0.3333333333333333
21b,ecmwf_bias_fixed_sigma,6h_prior,single_best_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,0.72,0.24,0.3333333333333333
21b,ecmwf_bias_fixed_sigma,event_day_open,proportional_positive_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,0,0,0,0.0,,
21b,ecmwf_bias_fixed_sigma,event_day_open,proportional_positive_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,0,0,0,0.0,,
21b,ecmwf_bias_fixed_sigma,event_day_open,proportional_positive_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,0,0,0,0.0,,
21b,ecmwf_bias_fixed_sigma,event_day_open,single_best_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,-0.2655,-0.08849999999999998,0.0
21b,ecmwf_bias_fixed_sigma,event_day_open,single_best_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,-0.2655,-0.08849999999999998,0.0
21b,ecmwf_bias_fixed_sigma,event_day_open,single_best_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,1,1,1,-0.08650000000000001,-0.08650000000000001,0.0
21b,ecmwf_raw,12h_prior,proportional_positive_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,1,5,1,-0.058756522086448104,-0.058756522086448104,0.0
21b,ecmwf_raw,12h_prior,proportional_positive_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,1,5,1,-0.058756522086448104,-0.058756522086448104,0.0
21b,ecmwf_raw,12h_prior,proportional_positive_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,2,5,2,-0.1934323836013391,-0.09671619180066955,0.0
21b,ecmwf_raw,12h_prior,single_best_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,-0.20800000000000002,-0.06933333333333334,0.0
21b,ecmwf_raw,12h_prior,single_best_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,-0.20800000000000002,-0.06933333333333334,0.0
21b,ecmwf_raw,12h_prior,single_best_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,-0.20800000000000002,-0.06933333333333334,0.0
21b,ecmwf_raw,24h_prior,proportional_positive_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,0,0,0,0.0,,
21b,ecmwf_raw,24h_prior,proportional_positive_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,0,0,0,0.0,,
21b,ecmwf_raw,24h_prior,proportional_positive_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,3,6,3,-0.2639319694338161,-0.08797732314460537,0.0
21b,ecmwf_raw,24h_prior,single_best_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,-0.26,-0.08666666666666667,0.0
21b,ecmwf_raw,24h_prior,single_best_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,-0.26,-0.08666666666666667,0.0
21b,ecmwf_raw,24h_prior,single_best_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,-0.26,-0.08666666666666667,0.0
21b,ecmwf_raw,6h_prior,proportional_positive_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,3,14,3,-0.25282989717693843,-0.08427663239231281,0.0
21b,ecmwf_raw,6h_prior,proportional_positive_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,3,13,3,-0.2347351768686281,-0.07824505895620937,0.0
21b,ecmwf_raw,6h_prior,proportional_positive_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,3,9,3,-0.2689577957021072,-0.08965259856736907,0.0
21b,ecmwf_raw,6h_prior,single_best_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,-0.141,-0.04699999999999999,0.0
21b,ecmwf_raw,6h_prior,single_best_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,-0.141,-0.04699999999999999,0.0
21b,ecmwf_raw,6h_prior,single_best_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,-0.141,-0.04699999999999999,0.0
21b,ecmwf_raw,event_day_open,proportional_positive_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,0,0,0,0.0,,
21b,ecmwf_raw,event_day_open,proportional_positive_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,0,0,0,0.0,,
21b,ecmwf_raw,event_day_open,proportional_positive_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,0,0,0,0.0,,
21b,ecmwf_raw,event_day_open,single_best_edge,0.02,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,-0.1005,-0.0335,0.0
21b,ecmwf_raw,event_day_open,single_best_edge,0.05,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,-0.1005,-0.0335,0.0
21b,ecmwf_raw,event_day_open,single_best_edge,0.1,0.02,empirical_q25,0.25,0.9975,False,10,3,3,3,-0.1005,-0.0335,0.0
21b,catboost_platt,12h_prior,proportional_positive_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,2,7,2,-0.3351071757049312,-0.1675535878524656,0.0
21b,catboost_platt,12h_prior,proportional_positive_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,5,7,5,-0.7905792288824183,-0.15811584577648366,0.0
21b,catboost_platt,12h_prior,proportional_positive_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,4,4,4,-0.6699999999999999,-0.16749999999999998,0.0
21b,catboost_platt,12h_prior,single_best_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,6,6,6,-0.875,-0.14583333333333334,0.0
21b,catboost_platt,12h_prior,single_best_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,6,6,6,-0.875,-0.14583333333333334,0.0
21b,catboost_platt,12h_prior,single_best_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,4,4,4,-0.6699999999999999,-0.16749999999999998,0.0
21b,catboost_platt,24h_prior,proportional_positive_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,1,3,1,-0.078307971890738,-0.078307971890738,0.0
21b,catboost_platt,24h_prior,proportional_positive_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,1,2,1,-0.0965814490557516,-0.0965814490557516,0.0
21b,catboost_platt,24h_prior,proportional_positive_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,1,1,1,-0.065,-0.065,0.0
21b,catboost_platt,24h_prior,single_best_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,-0.4795,-0.0959,0.0
21b,catboost_platt,24h_prior,single_best_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,2,2,2,-0.165,-0.0825,0.0
21b,catboost_platt,24h_prior,single_best_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,1,1,1,-0.065,-0.065,0.0
21b,catboost_platt,6h_prior,proportional_positive_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,3,18,3,-0.39810879303012336,-0.13270293101004113,0.0
21b,catboost_platt,6h_prior,proportional_positive_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,4,5,4,-0.5302410344923124,-0.1325602586230781,0.0
21b,catboost_platt,6h_prior,proportional_positive_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,3,4,3,-0.46024103449231235,-0.15341367816410412,0.0
21b,catboost_platt,6h_prior,single_best_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,-0.73,-0.146,0.0
21b,catboost_platt,6h_prior,single_best_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,-0.73,-0.146,0.0
21b,catboost_platt,6h_prior,single_best_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,3,3,3,-0.48999999999999994,-0.1633333333333333,0.0
21b,catboost_platt,event_day_open,proportional_positive_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,1,5,1,-0.14519347172801722,-0.14519347172801722,0.0
21b,catboost_platt,event_day_open,proportional_positive_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,4,5,4,-0.6957117521283352,-0.1739279380320838,0.0
21b,catboost_platt,event_day_open,proportional_positive_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,3,3,3,-0.61,-0.20333333333333334,0.0
21b,catboost_platt,event_day_open,single_best_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,-0.8115,-0.1623,0.0
21b,catboost_platt,event_day_open,single_best_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,4,4,4,-0.725,-0.18125,0.0
21b,catboost_platt,event_day_open,single_best_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,3,3,3,-0.61,-0.20333333333333334,0.0
21b,catboost_raw,12h_prior,proportional_positive_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,4,7,4,-0.7048219173743889,-0.17620547934359723,0.0
21b,catboost_raw,12h_prior,proportional_positive_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,-0.79,-0.158,0.0
21b,catboost_raw,12h_prior,proportional_positive_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,4,4,4,-0.6699999999999999,-0.16749999999999998,0.0
21b,catboost_raw,12h_prior,single_best_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,6,6,6,-0.875,-0.14583333333333334,0.0
21b,catboost_raw,12h_prior,single_best_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,6,6,6,-0.875,-0.14583333333333334,0.0
21b,catboost_raw,12h_prior,single_best_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,4,4,4,-0.6699999999999999,-0.16749999999999998,0.0
21b,catboost_raw,24h_prior,proportional_positive_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,3,6,3,-0.3602095476055302,-0.1200698492018434,0.3333333333333333
21b,catboost_raw,24h_prior,proportional_positive_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,4,5,4,-0.5305624636219609,-0.13264061590549023,0.25
21b,catboost_raw,24h_prior,proportional_positive_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,2,2,2,0.51,0.255,0.5
21b,catboost_raw,24h_prior,single_best_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,-0.32500000000000007,-0.06500000000000002,0.2
21b,catboost_raw,24h_prior,single_best_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,-0.32500000000000007,-0.06500000000000002,0.2
21b,catboost_raw,24h_prior,single_best_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,2,2,2,0.51,0.255,0.5
21b,catboost_raw,6h_prior,proportional_positive_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,4,5,4,-0.5286516076754657,-0.13216290191886643,0.0
21b,catboost_raw,6h_prior,proportional_positive_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,5,6,5,-0.6986516076754656,-0.13973032153509315,0.0
21b,catboost_raw,6h_prior,proportional_positive_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,3,4,3,-0.45865160767546564,-0.1528838692251552,0.0
21b,catboost_raw,6h_prior,single_best_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,-0.73,-0.146,0.0
21b,catboost_raw,6h_prior,single_best_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,-0.73,-0.146,0.0
21b,catboost_raw,6h_prior,single_best_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,3,3,3,-0.48999999999999994,-0.1633333333333333,0.0
21b,catboost_raw,event_day_open,proportional_positive_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,4,8,4,-0.5959988806618992,-0.1489997201654748,0.0
21b,catboost_raw,event_day_open,proportional_positive_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,3,4,3,-0.5328093285754135,-0.17760310952513783,0.0
21b,catboost_raw,event_day_open,proportional_positive_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,3,3,3,-0.61,-0.20333333333333334,0.0
21b,catboost_raw,event_day_open,single_best_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,6,6,6,-1.43,-0.2383333333333333,0.0
21b,catboost_raw,event_day_open,single_best_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,4,4,4,-0.725,-0.18125,0.0
21b,catboost_raw,event_day_open,single_best_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,3,3,3,-0.61,-0.20333333333333334,0.0
21b,ecmwf_bias_adaptive_sigma,12h_prior,proportional_positive_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,7,12,7,0.22275618547056747,0.03182231221008106,0.42857142857142855
21b,ecmwf_bias_adaptive_sigma,12h_prior,proportional_positive_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,7,10,7,0.21710606972225893,0.031015152817465575,0.42857142857142855
21b,ecmwf_bias_adaptive_sigma,12h_prior,proportional_positive_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,5,8,5,1.0390368607866372,0.2078073721573274,0.8
21b,ecmwf_bias_adaptive_sigma,12h_prior,single_best_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,8,8,8,0.645,0.080625,0.375
21b,ecmwf_bias_adaptive_sigma,12h_prior,single_best_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,8,8,8,0.645,0.080625,0.375
21b,ecmwf_bias_adaptive_sigma,12h_prior,single_best_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,5,5,5,1.2850000000000001,0.257,0.6
21b,ecmwf_bias_adaptive_sigma,24h_prior,proportional_positive_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,7,11,7,0.07020848439044075,0.010029783484348687,0.42857142857142855
21b,ecmwf_bias_adaptive_sigma,24h_prior,proportional_positive_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,7,9,7,0.40045989870629056,0.05720855695804152,0.42857142857142855
21b,ecmwf_bias_adaptive_sigma,24h_prior,proportional_positive_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,2,2,2,0.26499999999999996,0.13249999999999998,0.5
21b,ecmwf_bias_adaptive_sigma,24h_prior,single_best_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,8,8,8,-0.23500000000000004,-0.029375000000000005,0.25
21b,ecmwf_bias_adaptive_sigma,24h_prior,single_best_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,7,7,7,-0.00500000000000006,-0.0007142857142857229,0.2857142857142857
21b,ecmwf_bias_adaptive_sigma,24h_prior,single_best_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,2,2,2,0.26499999999999996,0.13249999999999998,0.5
21b,ecmwf_bias_adaptive_sigma,6h_prior,proportional_positive_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,6,13,6,0.004501209920755256,0.0007502016534592093,0.3333333333333333
21b,ecmwf_bias_adaptive_sigma,6h_prior,proportional_positive_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,6,10,6,0.0994980937437076,0.01658301562395127,0.3333333333333333
21b,ecmwf_bias_adaptive_sigma,6h_prior,proportional_positive_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,5,7,5,0.006255748214706092,0.0012511496429412129,0.2
21b,ecmwf_bias_adaptive_sigma,6h_prior,single_best_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,7,7,7,0.35,0.049999999999999996,0.2857142857142857
21b,ecmwf_bias_adaptive_sigma,6h_prior,single_best_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,7,7,7,0.35,0.049999999999999996,0.2857142857142857
21b,ecmwf_bias_adaptive_sigma,6h_prior,single_best_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,6,6,6,0.1750000000000001,0.029166666666666684,0.16666666666666666
21b,ecmwf_bias_adaptive_sigma,event_day_open,proportional_positive_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,5,12,5,-0.35730615054498294,-0.07146123010899659,0.2
21b,ecmwf_bias_adaptive_sigma,event_day_open,proportional_positive_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,7,13,7,-0.15414636454985503,-0.022020909221407862,0.2857142857142857
21b,ecmwf_bias_adaptive_sigma,event_day_open,proportional_positive_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,6,9,6,0.2218901211564821,0.036981686859413686,0.3333333333333333
21b,ecmwf_bias_adaptive_sigma,event_day_open,single_best_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,7,7,7,-0.03649999999999998,-0.005214285714285727,0.14285714285714285
21b,ecmwf_bias_adaptive_sigma,event_day_open,single_best_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,7,7,7,-0.03649999999999998,-0.005214285714285727,0.14285714285714285
21b,ecmwf_bias_adaptive_sigma,event_day_open,single_best_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,10,6,6,6,0.10349999999999993,0.017249999999999988,0.16666666666666666
21b,ecmwf_bias_fixed_sigma,12h_prior,proportional_positive_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,10,4,9,4,0.20522689525245458,0.051306723813113644,0.5
21b,ecmwf_bias_fixed_sigma,12h_prior,proportional_positive_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,10,6,11,6,0.5763387678154689,0.09605646130257815,0.5
