pipeline,model,decision_rule,strategy,threshold,robustness_cost,staleness_rule,staleness_quantile,max_staleness_hours,unrestricted_staleness,n_opportunities,n_trades,n_dates,total_net_pnl,mean_net_pnl_per_trade,positive_trade_rate
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,36,10,-1.0085000000000002,-0.02801388888888888,0.2777777777777778
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,20,10,0.5414999999999999,0.027074999999999988,0.4
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,55,10,-3.7135000000000007,-0.06751818181818182,0.2545454545454545
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,49,10,-4.283,-0.08740816326530615,0.2653061224489796
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,37,8,-3.0935000000000006,-0.08360810810810813,0.2972972972972973
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,52,10,-2.736,-0.05261538461538462,0.28846153846153844
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,40,10,-1.702,-0.04255,0.35
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,31,9,-1.71,-0.05516129032258066,0.3548387096774194
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,47,10,-0.7929999999999997,-0.01687234042553192,0.2765957446808511
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,43,10,-0.4415,-0.010267441860465116,0.3023255813953488
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,32,9,-0.9209999999999998,-0.028781249999999998,0.28125
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,56,10,-4.270000000000001,-0.07625000000000001,0.21428571428571427
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,47,10,-2.8815000000000004,-0.06130851063829788,0.23404255319148937
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,37,10,-2.2820000000000005,-0.061675675675675674,0.24324324324324326
21a,catboost_platt,12h_prior,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,96,10,-8.252500000000001,-0.08596354166666668,0.08333333333333333
21a,catboost_platt,12h_prior,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,51,10,-5.8035000000000005,-0.11379411764705884,0.09803921568627451
21a,catboost_platt,12h_prior,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,33,10,-2.202000000000001,-0.06672727272727275,0.15151515151515152
21a,catboost_platt,24h_prior,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,89,10,-7.545999999999999,-0.08478651685393258,0.07865168539325842
21a,catboost_platt,24h_prior,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,49,10,-4.5385,-0.09262244897959185,0.12244897959183673
21a,catboost_platt,24h_prior,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,31,10,-1.9680000000000006,-0.06348387096774195,0.16129032258064516
21a,catboost_platt,6h_prior,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,94,10,-2.2640000000000002,-0.02408510638297872,0.11702127659574468
21a,catboost_platt,6h_prior,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,51,10,-0.3640000000000002,-0.007137254901960788,0.17647058823529413
21a,catboost_platt,6h_prior,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,34,10,-0.7800000000000001,-0.02294117647058824,0.17647058823529413
21a,catboost_platt,event_day_open,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,95,10,-3.044500000000001,-0.032047368421052644,0.11578947368421053
21a,catboost_platt,event_day_open,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,50,10,-2.136,-0.04272,0.14
21a,catboost_platt,event_day_open,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,26,10,-1.5145,-0.05825000000000002,0.11538461538461539
21a,catboost_raw,12h_prior,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,53,10,-4.852,-0.09154716981132076,0.1509433962264151
21a,catboost_raw,12h_prior,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,44,10,-4.162,-0.09459090909090909,0.18181818181818182
21a,catboost_raw,12h_prior,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,32,10,-2.5020000000000002,-0.0781875,0.21875
21a,catboost_raw,24h_prior,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,56,10,-4.495500000000002,-0.08027678571428573,0.19642857142857142
21a,catboost_raw,24h_prior,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,46,10,-3.793000000000002,-0.08245652173913046,0.2391304347826087
21a,catboost_raw,24h_prior,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,35,10,-2.1735000000000007,-0.06210000000000001,0.22857142857142856
21a,catboost_raw,6h_prior,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,51,10,-2.4035000000000006,-0.04712745098039216,0.17647058823529413
21a,catboost_raw,6h_prior,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,43,10,-1.981500000000001,-0.04608139534883722,0.20930232558139536
21a,catboost_raw,6h_prior,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,35,10,-1.101500000000001,-0.031471428571428574,0.2571428571428571
21a,catboost_raw,event_day_open,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,55,10,-2.2745,-0.041354545454545456,0.2
21a,catboost_raw,event_day_open,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,43,10,-1.0655000000000003,-0.024779069767441868,0.2558139534883721
21a,catboost_raw,event_day_open,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,31,9,-1.6795,-0.054177419354838725,0.22580645161290322
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,39,10,-0.7715000000000001,-0.019782051282051273,0.46153846153846156
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,32,10,-0.629,-0.019656249999999986,0.46875
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,14,5,3.645,0.26035714285714284,0.7857142857142857
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,36,10,0.27449999999999974,0.007624999999999993,0.5277777777777778
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,22,8,0.9499999999999995,0.04318181818181818,0.6363636363636364
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,7,5,1.325,0.18928571428571428,0.8571428571428571
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,43,10,-1.7225000000000001,-0.040058139534883734,0.32558139534883723
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,34,10,-0.5990000000000002,-0.017617647058823547,0.38235294117647056
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,23,8,-0.0045000000000000595,-0.00019565217391306536,0.34782608695652173
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,41,10,-0.6280000000000006,-0.01531707317073171,0.3170731707317073
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,30,9,0.11649999999999983,0.003883333333333335,0.36666666666666664
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,19,9,0.4914999999999998,0.025868421052631565,0.42105263157894735
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,43,10,-1.491,-0.03467441860465117,0.3488372093023256
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,30,9,-0.43550000000000016,-0.014516666666666666,0.43333333333333335
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,22,9,1.3049999999999997,0.05931818181818182,0.5909090909090909
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,41,10,-1.8255000000000001,-0.044524390243902444,0.43902439024390244
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,25,10,1.2014999999999996,0.04806,0.6
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,12,9,1.335,0.11125,0.75
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,51,10,-1.9100000000000006,-0.037450980392156864,0.27450980392156865
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,41,9,-1.0385,-0.025329268292682925,0.2926829268292683
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,27,9,-0.20450000000000002,-0.007574074074074099,0.37037037037037035
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,51,10,-2.1385,-0.04193137254901961,0.23529411764705882
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,41,10,-1.4445000000000001,-0.03523170731707318,0.2682926829268293
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,23,10,0.244,0.010608695652173913,0.391304347826087
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,67,10,-4.634000000000001,-0.06916417910447761,0.2537313432835821
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,59,10,-5.030500000000001,-0.0852627118644068,0.2711864406779661
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,44,9,-4.040000000000001,-0.09181818181818181,0.2727272727272727
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,67,10,-5.105,-0.07619402985074628,0.2537313432835821
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,53,10,-3.9629999999999996,-0.07477358490566036,0.3018867924528302
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,40,10,-3.6420000000000003,-0.09105,0.325
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,68,10,-2.8740000000000006,-0.04226470588235293,0.25
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,60,10,-2.858,-0.04763333333333333,0.25
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,45,10,-3.1965000000000003,-0.07103333333333334,0.2222222222222222
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.02,0.05,empirical_q90,0.9,0.9991666666666666,False,110,65,10,-4.914999999999999,-0.0756153846153846,0.2
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.05,0.05,empirical_q90,0.9,0.9991666666666666,False,110,56,10,-3.5265,-0.0629732142857143,0.21428571428571427
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.1,0.05,empirical_q90,0.9,0.9991666666666666,False,110,45,10,-2.8764999999999996,-0.06392222222222221,0.2222222222222222
21a,catboost_platt,12h_prior,binary_contract_edge,0.02,0.05,unrestricted,,inf,True,110,96,10,-8.252500000000001,-0.08596354166666668,0.08333333333333333
21a,catboost_platt,12h_prior,binary_contract_edge,0.05,0.05,unrestricted,,inf,True,110,51,10,-5.8035000000000005,-0.11379411764705884,0.09803921568627451
21a,catboost_platt,12h_prior,binary_contract_edge,0.1,0.05,unrestricted,,inf,True,110,33,10,-2.202000000000001,-0.06672727272727275,0.15151515151515152
21a,catboost_platt,24h_prior,binary_contract_edge,0.02,0.05,unrestricted,,inf,True,110,89,10,-7.545999999999999,-0.08478651685393258,0.07865168539325842
21a,catboost_platt,24h_prior,binary_contract_edge,0.05,0.05,unrestricted,,inf,True,110,49,10,-4.5385,-0.09262244897959185,0.12244897959183673
21a,catboost_platt,24h_prior,binary_contract_edge,0.1,0.05,unrestricted,,inf,True,110,31,10,-1.9680000000000006,-0.06348387096774195,0.16129032258064516
21a,catboost_platt,6h_prior,binary_contract_edge,0.02,0.05,unrestricted,,inf,True,110,94,10,-2.2640000000000002,-0.02408510638297872,0.11702127659574468
21a,catboost_platt,6h_prior,binary_contract_edge,0.05,0.05,unrestricted,,inf,True,110,51,10,-0.3640000000000002,-0.007137254901960788,0.17647058823529413
21a,catboost_platt,6h_prior,binary_contract_edge,0.1,0.05,unrestricted,,inf,True,110,34,10,-0.7800000000000001,-0.02294117647058824,0.17647058823529413
21a,catboost_platt,event_day_open,binary_contract_edge,0.02,0.05,unrestricted,,inf,True,110,95,10,-3.044500000000001,-0.032047368421052644,0.11578947368421053
21a,catboost_platt,event_day_open,binary_contract_edge,0.05,0.05,unrestricted,,inf,True,110,50,10,-2.136,-0.04272,0.14
21a,catboost_platt,event_day_open,binary_contract_edge,0.1,0.05,unrestricted,,inf,True,110,26,10,-1.5145,-0.05825000000000002,0.11538461538461539
21a,catboost_raw,12h_prior,binary_contract_edge,0.02,0.05,unrestricted,,inf,True,110,53,10,-4.852,-0.09154716981132076,0.1509433962264151
21a,catboost_raw,12h_prior,binary_contract_edge,0.05,0.05,unrestricted,,inf,True,110,44,10,-4.162,-0.09459090909090909,0.18181818181818182
21a,catboost_raw,12h_prior,binary_contract_edge,0.1,0.05,unrestricted,,inf,True,110,32,10,-2.5020000000000002,-0.0781875,0.21875
21a,catboost_raw,24h_prior,binary_contract_edge,0.02,0.05,unrestricted,,inf,True,110,56,10,-4.495500000000002,-0.08027678571428573,0.19642857142857142
21a,catboost_raw,24h_prior,binary_contract_edge,0.05,0.05,unrestricted,,inf,True,110,46,10,-3.793000000000002,-0.08245652173913046,0.2391304347826087
21a,catboost_raw,24h_prior,binary_contract_edge,0.1,0.05,unrestricted,,inf,True,110,35,10,-2.1735000000000007,-0.06210000000000001,0.22857142857142856
21a,catboost_raw,6h_prior,binary_contract_edge,0.02,0.05,unrestricted,,inf,True,110,51,10,-2.4035000000000006,-0.04712745098039216,0.17647058823529413
21a,catboost_raw,6h_prior,binary_contract_edge,0.05,0.05,unrestricted,,inf,True,110,43,10,-1.981500000000001,-0.04608139534883722,0.20930232558139536
21a,catboost_raw,6h_prior,binary_contract_edge,0.1,0.05,unrestricted,,inf,True,110,35,10,-1.101500000000001,-0.031471428571428574,0.2571428571428571
21a,catboost_raw,event_day_open,binary_contract_edge,0.02,0.05,unrestricted,,inf,True,110,55,10,-2.2745,-0.041354545454545456,0.2
21a,catboost_raw,event_day_open,binary_contract_edge,0.05,0.05,unrestricted,,inf,True,110,43,10,-1.0655000000000003,-0.024779069767441868,0.2558139534883721
21a,catboost_raw,event_day_open,binary_contract_edge,0.1,0.05,unrestricted,,inf,True,110,31,9,-1.6795,-0.054177419354838725,0.22580645161290322
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.02,0.05,unrestricted,,inf,True,110,39,10,-0.7715000000000001,-0.019782051282051273,0.46153846153846156
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.05,0.05,unrestricted,,inf,True,110,32,10,-0.629,-0.019656249999999986,0.46875
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.1,0.05,unrestricted,,inf,True,110,14,5,3.645,0.26035714285714284,0.7857142857142857
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.02,0.05,unrestricted,,inf,True,110,36,10,0.27449999999999974,0.007624999999999993,0.5277777777777778
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.05,0.05,unrestricted,,inf,True,110,22,8,0.9499999999999995,0.04318181818181818,0.6363636363636364
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.1,0.05,unrestricted,,inf,True,110,7,5,1.325,0.18928571428571428,0.8571428571428571
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.02,0.05,unrestricted,,inf,True,110,43,10,-1.7225000000000001,-0.040058139534883734,0.32558139534883723
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.05,0.05,unrestricted,,inf,True,110,34,10,-0.5990000000000002,-0.017617647058823547,0.38235294117647056
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.1,0.05,unrestricted,,inf,True,110,23,8,-0.0045000000000000595,-0.00019565217391306536,0.34782608695652173
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.02,0.05,unrestricted,,inf,True,110,41,10,-0.6280000000000006,-0.01531707317073171,0.3170731707317073
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.05,0.05,unrestricted,,inf,True,110,30,9,0.11649999999999983,0.003883333333333335,0.36666666666666664
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.1,0.05,unrestricted,,inf,True,110,19,9,0.4914999999999998,0.025868421052631565,0.42105263157894735
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.02,0.05,unrestricted,,inf,True,110,43,10,-1.491,-0.03467441860465117,0.3488372093023256
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.05,0.05,unrestricted,,inf,True,110,30,9,-0.43550000000000016,-0.014516666666666666,0.43333333333333335
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.1,0.05,unrestricted,,inf,True,110,22,9,1.3049999999999997,0.05931818181818182,0.5909090909090909
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.02,0.05,unrestricted,,inf,True,110,41,10,-1.8255000000000001,-0.044524390243902444,0.43902439024390244
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.05,0.05,unrestricted,,inf,True,110,25,10,1.2014999999999996,0.04806,0.6
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.1,0.05,unrestricted,,inf,True,110,12,9,1.335,0.11125,0.75
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.02,0.05,unrestricted,,inf,True,110,51,10,-1.9100000000000006,-0.037450980392156864,0.27450980392156865
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.05,0.05,unrestricted,,inf,True,110,41,9,-1.0385,-0.025329268292682925,0.2926829268292683
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.1,0.05,unrestricted,,inf,True,110,27,9,-0.20450000000000002,-0.007574074074074099,0.37037037037037035
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.02,0.05,unrestricted,,inf,True,110,51,10,-2.1385,-0.04193137254901961,0.23529411764705882
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.05,0.05,unrestricted,,inf,True,110,41,10,-1.4445000000000001,-0.03523170731707318,0.2682926829268293
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.1,0.05,unrestricted,,inf,True,110,23,10,0.244,0.010608695652173913,0.391304347826087
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.02,0.05,unrestricted,,inf,True,110,67,10,-4.634000000000001,-0.06916417910447761,0.2537313432835821
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.05,0.05,unrestricted,,inf,True,110,59,10,-5.030500000000001,-0.0852627118644068,0.2711864406779661
