model,scope,scope_value,nominal_probability,empirical_probability,calibration_error,absolute_calibration_error,squared_calibration_error,dates
matern32,decision_rule,event_day_open,0.87,0.8547945205479452,-0.0152054794520547,0.0152054794520547,0.0002312066053668,365
matern32,decision_rule,event_day_open,0.88,0.8575342465753425,-0.0224657534246575,0.0224657534246575,0.0005047100769375,365
matern32,decision_rule,event_day_open,0.89,0.8684931506849315,-0.0215068493150685,0.0215068493150685,0.000462544567461,365
matern32,decision_rule,event_day_open,0.9,0.8904109589041096,-0.0095890410958904,0.0095890410958904,9.194970913867548e-05,365
matern32,decision_rule,event_day_open,0.91,0.9123287671232876,0.0023287671232876,0.0023287671232876,5.4231563145055175e-06,365
matern32,decision_rule,event_day_open,0.92,0.9232876712328768,0.0032876712328766,0.0032876712328766,1.08087821354847e-05,365
matern32,decision_rule,event_day_open,0.93,0.9315068493150684,0.0015068493150683,0.0015068493150683,2.270594858322084e-06,365
matern32,decision_rule,event_day_open,0.94,0.9561643835616438,0.0161643835616438,0.0161643835616438,0.0002612872959279,365
matern32,decision_rule,event_day_open,0.95,0.9643835616438357,0.0143835616438356,0.0143835616438356,0.000206886845562,365
matern32,decision_rule,event_day_open,0.96,0.9671232876712328,0.0071232876712329,0.0071232876712329,5.074122724713915e-05,365
matern32,decision_rule,event_day_open,0.97,0.978082191780822,0.0080821917808219,0.0080821917808219,6.532182398198546e-05,365
matern32,decision_rule,event_day_open,0.98,0.9863013698630136,0.0063013698630136,0.0063013698630136,3.970726215049681e-05,365
matern32,decision_rule,event_day_open,0.99,0.9945205479452056,0.0045205479452055,0.0045205479452055,2.043535372490177e-05,365
