scope_type,scope_value,contrast,model,benchmark,primary,dates,metric,point_estimate,bootstrap_method,block_parameter_days,bootstrap_lower_95,bootstrap_upper_95,bootstrap_replications,seed,bootstrap_unit
validation_block,block_2,rbf_minus_static,rbf,static,False,91,model_better_fraction,0.6593406593406593,circular_moving_block,5.0,0.5384615384615384,0.7692307692307693,10000,20283002,settlement_date
validation_block,block_2,matern_minus_static,matern,static,True,91,mean_loss_difference_c,-0.06124140064602255,circular_moving_block,5.0,-0.10892308190004338,-0.01982948175478468,10000,20283002,settlement_date
validation_block,block_2,matern_minus_static,matern,static,True,91,mean_improvement_c,0.06124140064602255,circular_moving_block,5.0,0.019829481754784675,0.10892308190004338,10000,20283002,settlement_date
validation_block,block_2,matern_minus_static,matern,static,True,91,median_loss_difference_c,-0.05078444764708623,circular_moving_block,5.0,-0.07106576165301781,-0.024078434502234014,10000,20283002,settlement_date
validation_block,block_2,matern_minus_static,matern,static,True,91,model_better_fraction,0.6923076923076923,circular_moving_block,5.0,0.5714285714285714,0.8021978021978022,10000,20283002,settlement_date
validation_block,block_2,matern_minus_rbf,matern,rbf,True,91,mean_loss_difference_c,-0.015112953681318682,circular_moving_block,5.0,-0.02608773117345469,-0.0037738300887087944,10000,20283002,settlement_date
validation_block,block_2,matern_minus_rbf,matern,rbf,True,91,mean_improvement_c,0.015112953681318682,circular_moving_block,5.0,0.0037738300887087935,0.02608773117345469,10000,20283002,settlement_date
validation_block,block_2,matern_minus_rbf,matern,rbf,True,91,median_loss_difference_c,-0.01864116724999998,circular_moving_block,5.0,-0.03361880027499997,-0.005510842349999989,10000,20283002,settlement_date
validation_block,block_2,matern_minus_rbf,matern,rbf,True,91,model_better_fraction,0.6923076923076923,circular_moving_block,5.0,0.5714285714285714,0.8131868131868132,10000,20283002,settlement_date
validation_block,block_2,rbf_minus_raw,rbf,raw,False,91,mean_loss_difference_c,-1.5618116842532965,circular_moving_block,5.0,-1.7964559287349857,-1.301783151540996,10000,20283002,settlement_date
validation_block,block_2,rbf_minus_raw,rbf,raw,False,91,mean_improvement_c,1.5618116842532965,circular_moving_block,5.0,1.301783151540996,1.7964559287349857,10000,20283002,settlement_date
validation_block,block_2,rbf_minus_raw,rbf,raw,False,91,median_loss_difference_c,-1.918034370725,circular_moving_block,5.0,-2.031852215500001,-1.7197718926750003,10000,20283002,settlement_date
validation_block,block_2,rbf_minus_raw,rbf,raw,False,91,model_better_fraction,0.8901098901098901,circular_moving_block,5.0,0.8021978021978022,0.9560439560439561,10000,20283002,settlement_date
validation_block,block_2,matern_minus_raw,matern,raw,False,91,mean_loss_difference_c,-1.576924637934616,circular_moving_block,5.0,-1.8216067741792643,-1.3068611969008792,10000,20283002,settlement_date
validation_block,block_2,matern_minus_raw,matern,raw,False,91,mean_improvement_c,1.576924637934616,circular_moving_block,5.0,1.3068611969008792,1.8216067741792643,10000,20283002,settlement_date
validation_block,block_2,matern_minus_raw,matern,raw,False,91,median_loss_difference_c,-1.9358440665500007,circular_moving_block,5.0,-2.0591254902499987,-1.7460767966000028,10000,20283002,settlement_date
validation_block,block_2,matern_minus_raw,matern,raw,False,91,model_better_fraction,0.8901098901098901,circular_moving_block,5.0,0.8021978021978022,0.9560439560439561,10000,20283002,settlement_date
validation_block,block_2,static_minus_raw,static,raw,True,91,mean_loss_difference_c,-1.5156832372885929,circular_moving_block,7.0,-1.7626318580883755,-1.2377458421084842,10000,20283102,settlement_date
validation_block,block_2,static_minus_raw,static,raw,True,91,mean_improvement_c,1.5156832372885929,circular_moving_block,7.0,1.237745842108484,1.7626318580883755,10000,20283102,settlement_date
validation_block,block_2,static_minus_raw,static,raw,True,91,median_loss_difference_c,-1.824288822484731,circular_moving_block,7.0,-2.029365442036014,-1.6404275041054377,10000,20283102,settlement_date
validation_block,block_2,static_minus_raw,static,raw,True,91,model_better_fraction,0.9010989010989011,circular_moving_block,7.0,0.8131868131868132,0.978021978021978,10000,20283102,settlement_date
validation_block,block_2,rbf_minus_static,rbf,static,False,91,mean_loss_difference_c,-0.04612844696470386,circular_moving_block,7.0,-0.09398859006422332,-0.0062165218438801325,10000,20283102,settlement_date
validation_block,block_2,rbf_minus_static,rbf,static,False,91,mean_improvement_c,0.04612844696470386,circular_moving_block,7.0,0.006216521843880128,0.0939885900642233,10000,20283102,settlement_date
validation_block,block_2,rbf_minus_static,rbf,static,False,91,median_loss_difference_c,-0.0117553354164468,circular_moving_block,7.0,-0.023025845166129932,-0.004901927202233924,10000,20283102,settlement_date
validation_block,block_2,rbf_minus_static,rbf,static,False,91,model_better_fraction,0.6593406593406593,circular_moving_block,7.0,0.5274725274725275,0.7802197802197802,10000,20283102,settlement_date
validation_block,block_2,matern_minus_static,matern,static,True,91,mean_loss_difference_c,-0.06124140064602255,circular_moving_block,7.0,-0.11402807647338373,-0.015917241395760694,10000,20283102,settlement_date
validation_block,block_2,matern_minus_static,matern,static,True,91,mean_improvement_c,0.06124140064602255,circular_moving_block,7.0,0.015917241395760694,0.11402807647338371,10000,20283102,settlement_date
validation_block,block_2,matern_minus_static,matern,static,True,91,median_loss_difference_c,-0.05078444764708623,circular_moving_block,7.0,-0.07376485824107593,-0.021523827820879915,10000,20283102,settlement_date
validation_block,block_2,matern_minus_static,matern,static,True,91,model_better_fraction,0.6923076923076923,circular_moving_block,7.0,0.5494505494505495,0.8131868131868132,10000,20283102,settlement_date
validation_block,block_2,matern_minus_rbf,matern,rbf,True,91,mean_loss_difference_c,-0.015112953681318682,circular_moving_block,7.0,-0.027383291574079694,-0.0020410099295741792,10000,20283102,settlement_date
validation_block,block_2,matern_minus_rbf,matern,rbf,True,91,mean_improvement_c,0.015112953681318682,circular_moving_block,7.0,0.002041009929574178,0.027383291574079694,10000,20283102,settlement_date
validation_block,block_2,matern_minus_rbf,matern,rbf,True,91,median_loss_difference_c,-0.01864116724999998,circular_moving_block,7.0,-0.03492151062499993,-0.004470240150000027,10000,20283102,settlement_date
validation_block,block_2,matern_minus_rbf,matern,rbf,True,91,model_better_fraction,0.6923076923076923,circular_moving_block,7.0,0.5494505494505495,0.8241758241758241,10000,20283102,settlement_date
validation_block,block_2,rbf_minus_raw,rbf,raw,False,91,mean_loss_difference_c,-1.5618116842532965,circular_moving_block,7.0,-1.8286016695748135,-1.262268780137418,10000,20283102,settlement_date
validation_block,block_2,rbf_minus_raw,rbf,raw,False,91,mean_improvement_c,1.5618116842532965,circular_moving_block,7.0,1.2622687801374177,1.8286016695748135,10000,20283102,settlement_date
validation_block,block_2,rbf_minus_raw,rbf,raw,False,91,median_loss_difference_c,-1.918034370725,circular_moving_block,7.0,-2.063960776700004,-1.7068887811750009,10000,20283102,settlement_date
validation_block,block_2,rbf_minus_raw,rbf,raw,False,91,model_better_fraction,0.8901098901098901,circular_moving_block,7.0,0.7912087912087912,0.967032967032967,10000,20283102,settlement_date
validation_block,block_2,matern_minus_raw,matern,raw,False,91,mean_loss_difference_c,-1.576924637934616,circular_moving_block,7.0,-1.8545801745717239,-1.2648909658427743,10000,20283102,settlement_date
validation_block,block_2,matern_minus_raw,matern,raw,False,91,mean_improvement_c,1.576924637934616,circular_moving_block,7.0,1.2648909658427743,1.8545801745717239,10000,20283102,settlement_date
validation_block,block_2,matern_minus_raw,matern,raw,False,91,median_loss_difference_c,-1.9358440665500007,circular_moving_block,7.0,-2.083137284000004,-1.7213729209000017,10000,20283102,settlement_date
validation_block,block_2,matern_minus_raw,matern,raw,False,91,model_better_fraction,0.8901098901098901,circular_moving_block,7.0,0.7912087912087912,0.967032967032967,10000,20283102,settlement_date
validation_block,block_3,static_minus_raw,static,raw,True,91,mean_loss_difference_c,-0.603868893199399,ordinary_date,,-0.8384918127444367,-0.3654800710479198,10000,20283802,settlement_date
validation_block,block_3,static_minus_raw,static,raw,True,91,mean_improvement_c,0.603868893199399,ordinary_date,,0.36548007104791974,0.8384918127444366,10000,20283802,settlement_date
validation_block,block_3,static_minus_raw,static,raw,True,91,median_loss_difference_c,-0.5591499039297394,ordinary_date,,-1.0142907337261,-0.12116640218943431,10000,20283802,settlement_date
validation_block,block_3,static_minus_raw,static,raw,True,91,model_better_fraction,0.6153846153846154,ordinary_date,,0.5164835164835165,0.7142857142857143,10000,20283802,settlement_date
validation_block,block_3,rbf_minus_static,rbf,static,False,91,mean_loss_difference_c,-0.04751046822752403,ordinary_date,,-0.11076883665459311,0.009204928182064795,10000,20283802,settlement_date
validation_block,block_3,rbf_minus_static,rbf,static,False,91,mean_improvement_c,0.04751046822752403,ordinary_date,,-0.009204928182064797,0.1107688366545931,10000,20283802,settlement_date
validation_block,block_3,rbf_minus_static,rbf,static,False,91,median_loss_difference_c,0.0007390251847214646,ordinary_date,,-0.00178778096577481,0.0030554926960548734,10000,20283802,settlement_date
validation_block,block_3,rbf_minus_static,rbf,static,False,91,model_better_fraction,0.4725274725274725,ordinary_date,,0.37362637362637363,0.5714285714285714,10000,20283802,settlement_date
validation_block,block_3,matern_minus_static,matern,static,True,91,mean_loss_difference_c,-0.04146547663823829,ordinary_date,,-0.10790316911853502,0.018659571376076142,10000,20283802,settlement_date
validation_block,block_3,matern_minus_static,matern,static,True,91,mean_improvement_c,0.04146547663823829,ordinary_date,,-0.018659571376076146,0.10790316911853502,10000,20283802,settlement_date
validation_block,block_3,matern_minus_static,matern,static,True,91,median_loss_difference_c,0.0011389802943184701,ordinary_date,,-0.013700732552944128,0.010417672822857549,10000,20283802,settlement_date
validation_block,block_3,matern_minus_static,matern,static,True,91,model_better_fraction,0.4835164835164835,ordinary_date,,0.37362637362637363,0.5824175824175825,10000,20283802,settlement_date
validation_block,block_3,matern_minus_rbf,matern,rbf,True,91,mean_loss_difference_c,0.006044991589285709,ordinary_date,,-0.0017106536647321436,0.01382124164222527,10000,20283802,settlement_date
validation_block,block_3,matern_minus_rbf,matern,rbf,True,91,mean_improvement_c,-0.006044991589285709,ordinary_date,,-0.013821241642225271,0.0017106536647321414,10000,20283802,settlement_date
validation_block,block_3,matern_minus_rbf,matern,rbf,True,91,median_loss_difference_c,0.0034361092749999322,ordinary_date,,-0.0062977131749999415,0.008043313449999978,10000,20283802,settlement_date
validation_block,block_3,matern_minus_rbf,matern,rbf,True,91,model_better_fraction,0.4835164835164835,ordinary_date,,0.38461538461538464,0.5824175824175825,10000,20283802,settlement_date
validation_block,block_3,rbf_minus_raw,rbf,raw,False,91,mean_loss_difference_c,-0.651379361426923,ordinary_date,,-0.9208152608433652,-0.3821937726574586,10000,20283802,settlement_date
validation_block,block_3,rbf_minus_raw,rbf,raw,False,91,mean_improvement_c,0.651379361426923,ordinary_date,,0.3821937726574586,0.9208152608433652,10000,20283802,settlement_date
validation_block,block_3,rbf_minus_raw,rbf,raw,False,91,median_loss_difference_c,-0.5085980545499996,ordinary_date,,-1.01047731905,0.12268334165000017,10000,20283802,settlement_date
validation_block,block_3,rbf_minus_raw,rbf,raw,False,91,model_better_fraction,0.5934065934065934,ordinary_date,,0.4945054945054945,0.6923076923076923,10000,20283802,settlement_date
validation_block,block_3,matern_minus_raw,matern,raw,False,91,mean_loss_difference_c,-0.6453343698376373,ordinary_date,,-0.9187825040364075,-0.37305876216881156,10000,20283802,settlement_date
validation_block,block_3,matern_minus_raw,matern,raw,False,91,mean_improvement_c,0.6453343698376373,ordinary_date,,0.3730587621688115,0.9187825040364074,10000,20283802,settlement_date
validation_block,block_3,matern_minus_raw,matern,raw,False,91,median_loss_difference_c,-0.47555459922499965,ordinary_date,,-0.9902013792999993,0.1031882204250002,10000,20283802,settlement_date
validation_block,block_3,matern_minus_raw,matern,raw,False,91,model_better_fraction,0.5934065934065934,ordinary_date,,0.4945054945054945,0.6923076923076923,10000,20283802,settlement_date
validation_block,block_3,static_minus_raw,static,raw,True,91,mean_loss_difference_c,-0.603868893199399,circular_moving_block,3.0,-0.9373640967405397,-0.27738528764097536,10000,20283902,settlement_date
validation_block,block_3,static_minus_raw,static,raw,True,91,mean_improvement_c,0.603868893199399,circular_moving_block,3.0,0.27738528764097536,0.9373640967405397,10000,20283902,settlement_date
validation_block,block_3,static_minus_raw,static,raw,True,91,median_loss_difference_c,-0.5591499039297394,circular_moving_block,3.0,-1.2556944497250337,0.12196550044468635,10000,20283902,settlement_date
validation_block,block_3,static_minus_raw,static,raw,True,91,model_better_fraction,0.6153846153846154,circular_moving_block,3.0,0.4945054945054945,0.7362637362637363,10000,20283902,settlement_date
validation_block,block_3,rbf_minus_static,rbf,static,False,91,mean_loss_difference_c,-0.04751046822752403,circular_moving_block,3.0,-0.14131664534095384,0.034856737488114235,10000,20283902,settlement_date
validation_block,block_3,rbf_minus_static,rbf,static,False,91,mean_improvement_c,0.04751046822752403,circular_moving_block,3.0,-0.034856737488114235,0.14131664534095384,10000,20283902,settlement_date
validation_block,block_3,rbf_minus_static,rbf,static,False,91,median_loss_difference_c,0.0007390251847214646,circular_moving_block,3.0,-0.002533301985832237,0.003463028845557492,10000,20283902,settlement_date
validation_block,block_3,rbf_minus_static,rbf,static,False,91,model_better_fraction,0.4725274725274725,circular_moving_block,3.0,0.3516483516483517,0.5934065934065934,10000,20283902,settlement_date
validation_block,block_3,matern_minus_static,matern,static,True,91,mean_loss_difference_c,-0.04146547663823829,circular_moving_block,3.0,-0.140794713255966,0.04637527283278682,10000,20283902,settlement_date
validation_block,block_3,matern_minus_static,matern,static,True,91,mean_improvement_c,0.04146547663823829,circular_moving_block,3.0,-0.04637527283278683,0.140794713255966,10000,20283902,settlement_date
validation_block,block_3,matern_minus_static,matern,static,True,91,median_loss_difference_c,0.0011389802943184701,circular_moving_block,3.0,-0.017927168865278453,0.013632993739017052,10000,20283902,settlement_date
validation_block,block_3,matern_minus_static,matern,static,True,91,model_better_fraction,0.4835164835164835,circular_moving_block,3.0,0.34065934065934067,0.6263736263736264,10000,20283902,settlement_date
validation_block,block_3,matern_minus_rbf,matern,rbf,True,91,mean_loss_difference_c,0.006044991589285709,circular_moving_block,3.0,-0.003994698451909338,0.016276351791833777,10000,20283902,settlement_date
validation_block,block_3,matern_minus_rbf,matern,rbf,True,91,mean_improvement_c,-0.006044991589285709,circular_moving_block,3.0,-0.016276351791833777,0.003994698451909337,10000,20283902,settlement_date
validation_block,block_3,matern_minus_rbf,matern,rbf,True,91,median_loss_difference_c,0.0034361092749999322,circular_moving_block,3.0,-0.007940383574999987,0.009553828424999855,10000,20283902,settlement_date
validation_block,block_3,matern_minus_rbf,matern,rbf,True,91,model_better_fraction,0.4835164835164835,circular_moving_block,3.0,0.34065934065934067,0.6263736263736264,10000,20283902,settlement_date
validation_block,block_3,rbf_minus_raw,rbf,raw,False,91,mean_loss_difference_c,-0.651379361426923,circular_moving_block,3.0,-1.0426040968681112,-0.27818827298109217,10000,20283902,settlement_date
validation_block,block_3,rbf_minus_raw,rbf,raw,False,91,mean_improvement_c,0.651379361426923,circular_moving_block,3.0,0.2781882729810921,1.0426040968681112,10000,20283902,settlement_date
validation_block,block_3,rbf_minus_raw,rbf,raw,False,91,median_loss_difference_c,-0.5085980545499996,circular_moving_block,3.0,-1.2010049605249997,0.16215560812499952,10000,20283902,settlement_date
validation_block,block_3,rbf_minus_raw,rbf,raw,False,91,model_better_fraction,0.5934065934065934,circular_moving_block,3.0,0.4725274725274725,0.7142857142857143,10000,20283902,settlement_date
validation_block,block_3,matern_minus_raw,matern,raw,False,91,mean_loss_difference_c,-0.6453343698376373,circular_moving_block,3.0,-1.0421952774397454,-0.2681967523335643,10000,20283902,settlement_date
validation_block,block_3,matern_minus_raw,matern,raw,False,91,mean_improvement_c,0.6453343698376373,circular_moving_block,3.0,0.2681967523335643,1.0421952774397454,10000,20283902,settlement_date
validation_block,block_3,matern_minus_raw,matern,raw,False,91,median_loss_difference_c,-0.47555459922499965,circular_moving_block,3.0,-1.1583578509499997,0.22590467577500073,10000,20283902,settlement_date
validation_block,block_3,matern_minus_raw,matern,raw,False,91,model_better_fraction,0.5934065934065934,circular_moving_block,3.0,0.4725274725274725,0.7142857142857143,10000,20283902,settlement_date
validation_block,block_3,static_minus_raw,static,raw,True,91,mean_loss_difference_c,-0.603868893199399,circular_moving_block,5.0,-0.9943042988247053,-0.22351764251588965,10000,20284002,settlement_date
validation_block,block_3,static_minus_raw,static,raw,True,91,mean_improvement_c,0.603868893199399,circular_moving_block,5.0,0.2235176425158896,0.9943042988247053,10000,20284002,settlement_date
validation_block,block_3,static_minus_raw,static,raw,True,91,median_loss_difference_c,-0.5591499039297394,circular_moving_block,5.0,-1.3804458074617676,0.24434644114999937,10000,20284002,settlement_date
validation_block,block_3,static_minus_raw,static,raw,True,91,model_better_fraction,0.6153846153846154,circular_moving_block,5.0,0.4725274725274725,0.7472527472527473,10000,20284002,settlement_date
validation_block,block_3,rbf_minus_static,rbf,static,False,91,mean_loss_difference_c,-0.04751046822752403,circular_moving_block,5.0,-0.15021250993006627,0.04018589533624573,10000,20284002,settlement_date
validation_block,block_3,rbf_minus_static,rbf,static,False,91,mean_improvement_c,0.04751046822752403,circular_moving_block,5.0,-0.04018589533624573,0.15021250993006627,10000,20284002,settlement_date
validation_block,block_3,rbf_minus_static,rbf,static,False,91,median_loss_difference_c,0.0007390251847214646,circular_moving_block,5.0,-0.0038503679592591933,0.003509903519849422,10000,20284002,settlement_date
validation_block,block_3,rbf_minus_static,rbf,static,False,91,model_better_fraction,0.4725274725274725,circular_moving_block,5.0,0.34065934065934067,0.6043956043956044,10000,20284002,settlement_date
validation_block,block_3,matern_minus_static,matern,static,True,91,mean_loss_difference_c,-0.04146547663823829,circular_moving_block,5.0,-0.14893249036074957,0.052620171230405084,10000,20284002,settlement_date
validation_block,block_3,matern_minus_static,matern,static,True,91,mean_improvement_c,0.04146547663823829,circular_moving_block,5.0,-0.05262017123040511,0.14893249036074954,10000,20284002,settlement_date
validation_block,block_3,matern_minus_static,matern,static,True,91,median_loss_difference_c,0.0011389802943184701,circular_moving_block,5.0,-0.018441765374998642,0.022033413744340424,10000,20284002,settlement_date
validation_block,block_3,matern_minus_static,matern,static,True,91,model_better_fraction,0.4835164835164835,circular_moving_block,5.0,0.3076923076923077,0.6593406593406593,10000,20284002,settlement_date
validation_block,block_3,matern_minus_rbf,matern,rbf,True,91,mean_loss_difference_c,0.006044991589285709,circular_moving_block,5.0,-0.005065203896339282,0.017595533746229398,10000,20284002,settlement_date
validation_block,block_3,matern_minus_rbf,matern,rbf,True,91,mean_improvement_c,-0.006044991589285709,circular_moving_block,5.0,-0.017595533746229398,0.005065203896339281,10000,20284002,settlement_date
validation_block,block_3,matern_minus_rbf,matern,rbf,True,91,median_loss_difference_c,0.0034361092749999322,circular_moving_block,5.0,-0.009956399400000038,0.013502413150000003,10000,20284002,settlement_date
validation_block,block_3,matern_minus_rbf,matern,rbf,True,91,model_better_fraction,0.4835164835164835,circular_moving_block,5.0,0.31868131868131866,0.6483516483516484,10000,20284002,settlement_date
validation_block,block_3,rbf_minus_raw,rbf,raw,False,91,mean_loss_difference_c,-0.651379361426923,circular_moving_block,5.0,-1.108126529211566,-0.22259144543957401,10000,20284002,settlement_date
validation_block,block_3,rbf_minus_raw,rbf,raw,False,91,mean_improvement_c,0.651379361426923,circular_moving_block,5.0,0.22259144543957401,1.108126529211566,10000,20284002,settlement_date
validation_block,block_3,rbf_minus_raw,rbf,raw,False,91,median_loss_difference_c,-0.5085980545499996,circular_moving_block,5.0,-1.3435048758500023,0.24427225785000073,10000,20284002,settlement_date
validation_block,block_3,rbf_minus_raw,rbf,raw,False,91,model_better_fraction,0.5934065934065934,circular_moving_block,5.0,0.45054945054945056,0.7252747252747253,10000,20284002,settlement_date
validation_block,block_3,matern_minus_raw,matern,raw,False,91,mean_loss_difference_c,-0.6453343698376373,circular_moving_block,5.0,-1.1091475244067992,-0.2121683034261399,10000,20284002,settlement_date
validation_block,block_3,matern_minus_raw,matern,raw,False,91,mean_improvement_c,0.6453343698376373,circular_moving_block,5.0,0.21216830342613988,1.1091475244067992,10000,20284002,settlement_date
validation_block,block_3,matern_minus_raw,matern,raw,False,91,median_loss_difference_c,-0.47555459922499965,circular_moving_block,5.0,-1.3230218739000024,0.2675806173499995,10000,20284002,settlement_date
validation_block,block_3,matern_minus_raw,matern,raw,False,91,model_better_fraction,0.5934065934065934,circular_moving_block,5.0,0.45054945054945056,0.7252747252747253,10000,20284002,settlement_date
validation_block,block_3,static_minus_raw,static,raw,True,91,mean_loss_difference_c,-0.603868893199399,circular_moving_block,7.0,-1.0347744263799104,-0.19589368580547548,10000,20284102,settlement_date
validation_block,block_3,static_minus_raw,static,raw,True,91,mean_improvement_c,0.603868893199399,circular_moving_block,7.0,0.19589368580547534,1.0347744263799101,10000,20284102,settlement_date
validation_block,block_3,static_minus_raw,static,raw,True,91,median_loss_difference_c,-0.5591499039297394,circular_moving_block,7.0,-1.4212229954637152,0.24434644114999937,10000,20284102,settlement_date
validation_block,block_3,static_minus_raw,static,raw,True,91,model_better_fraction,0.6153846153846154,circular_moving_block,7.0,0.4725274725274725,0.7582417582417582,10000,20284102,settlement_date
validation_block,block_3,rbf_minus_static,rbf,static,False,91,mean_loss_difference_c,-0.04751046822752403,circular_moving_block,7.0,-0.1444677961143028,0.03975904204334285,10000,20284102,settlement_date
validation_block,block_3,rbf_minus_static,rbf,static,False,91,mean_improvement_c,0.04751046822752403,circular_moving_block,7.0,-0.03975904204334285,0.14446779611430274,10000,20284102,settlement_date
validation_block,block_3,rbf_minus_static,rbf,static,False,91,median_loss_difference_c,0.0007390251847214646,circular_moving_block,7.0,-0.0038685053351217302,0.003509903519849422,10000,20284102,settlement_date
validation_block,block_3,rbf_minus_static,rbf,static,False,91,model_better_fraction,0.4725274725274725,circular_moving_block,7.0,0.34065934065934067,0.6153846153846154,10000,20284102,settlement_date
validation_block,block_3,matern_minus_static,matern,static,True,91,mean_loss_difference_c,-0.04146547663823829,circular_moving_block,7.0,-0.1470800822626034,0.0522355774807251,10000,20284102,settlement_date
validation_block,block_3,matern_minus_static,matern,static,True,91,mean_improvement_c,0.04146547663823829,circular_moving_block,7.0,-0.0522355774807251,0.14708008226260338,10000,20284102,settlement_date
validation_block,block_3,matern_minus_static,matern,static,True,91,median_loss_difference_c,0.0011389802943184701,circular_moving_block,7.0,-0.02142088420603916,0.02445103290733197,10000,20284102,settlement_date
validation_block,block_3,matern_minus_static,matern,static,True,91,model_better_fraction,0.4835164835164835,circular_moving_block,7.0,0.2967032967032967,0.6813186813186813,10000,20284102,settlement_date
validation_block,block_3,matern_minus_rbf,matern,rbf,True,91,mean_loss_difference_c,0.006044991589285709,circular_moving_block,7.0,-0.005756776885858525,0.018198407992548054,10000,20284102,settlement_date
validation_block,block_3,matern_minus_rbf,matern,rbf,True,91,mean_improvement_c,-0.006044991589285709,circular_moving_block,7.0,-0.018198407992548054,0.005756776885858525,10000,20284102,settlement_date
validation_block,block_3,matern_minus_rbf,matern,rbf,True,91,median_loss_difference_c,0.0034361092749999322,circular_moving_block,7.0,-0.010493630125000042,0.01695383174999998,10000,20284102,settlement_date
validation_block,block_3,matern_minus_rbf,matern,rbf,True,91,model_better_fraction,0.4835164835164835,circular_moving_block,7.0,0.2967032967032967,0.6703296703296703,10000,20284102,settlement_date
validation_block,block_3,rbf_minus_raw,rbf,raw,False,91,mean_loss_difference_c,-0.651379361426923,circular_moving_block,7.0,-1.1430415114256185,-0.18878191059740373,10000,20284102,settlement_date
validation_block,block_3,rbf_minus_raw,rbf,raw,False,91,mean_improvement_c,0.651379361426923,circular_moving_block,7.0,0.18878191059740373,1.1430415114256185,10000,20284102,settlement_date
validation_block,block_3,rbf_minus_raw,rbf,raw,False,91,median_loss_difference_c,-0.5085980545499996,circular_moving_block,7.0,-1.348565058174998,0.4013211150999998,10000,20284102,settlement_date
validation_block,block_3,rbf_minus_raw,rbf,raw,False,91,model_better_fraction,0.5934065934065934,circular_moving_block,7.0,0.45054945054945056,0.7362637362637363,10000,20284102,settlement_date
validation_block,block_3,matern_minus_raw,matern,raw,False,91,mean_loss_difference_c,-0.6453343698376373,circular_moving_block,7.0,-1.1442719224095188,-0.17712268809917586,10000,20284102,settlement_date
validation_block,block_3,matern_minus_raw,matern,raw,False,91,mean_improvement_c,0.6453343698376373,circular_moving_block,7.0,0.17712268809917583,1.1442719224095188,10000,20284102,settlement_date
validation_block,block_3,matern_minus_raw,matern,raw,False,91,median_loss_difference_c,-0.47555459922499965,circular_moving_block,7.0,-1.351043042599998,0.40495083514999985,10000,20284102,settlement_date
validation_block,block_3,matern_minus_raw,matern,raw,False,91,model_better_fraction,0.5934065934065934,circular_moving_block,7.0,0.45054945054945056,0.7362637362637363,10000,20284102,settlement_date
validation_block,block_4,static_minus_raw,static,raw,True,92,mean_loss_difference_c,-0.23014414656426202,ordinary_date,,-0.4266315199314287,-0.044217375264753875,10000,20284802,settlement_date
validation_block,block_4,static_minus_raw,static,raw,True,92,mean_improvement_c,0.23014414656426202,ordinary_date,,0.04421737526475387,0.42663151993142867,10000,20284802,settlement_date
validation_block,block_4,static_minus_raw,static,raw,True,92,median_loss_difference_c,-0.14924039690507784,ordinary_date,,-0.30452765173864166,0.2580074126336872,10000,20284802,settlement_date
validation_block,block_4,static_minus_raw,static,raw,True,92,model_better_fraction,0.532608695652174,ordinary_date,,0.43478260869565216,0.6304347826086957,10000,20284802,settlement_date
validation_block,block_4,rbf_minus_static,rbf,static,False,92,mean_loss_difference_c,-0.07054891625557491,ordinary_date,,-0.09992468039957492,-0.044377030603495224,10000,20284802,settlement_date
validation_block,block_4,rbf_minus_static,rbf,static,False,92,mean_improvement_c,0.07054891625557491,ordinary_date,,0.044377030603495224,0.09992468039957492,10000,20284802,settlement_date
validation_block,block_4,rbf_minus_static,rbf,static,False,92,median_loss_difference_c,-0.019656637316462944,ordinary_date,,-0.02665263116969352,-0.010122702484932229,10000,20284802,settlement_date
validation_block,block_4,rbf_minus_static,rbf,static,False,92,model_better_fraction,0.75,ordinary_date,,0.6630434782608695,0.8369565217391305,10000,20284802,settlement_date
validation_block,block_4,matern_minus_static,matern,static,True,92,mean_loss_difference_c,-0.12491078284225972,ordinary_date,,-0.1634729355754732,-0.08823825272983071,10000,20284802,settlement_date
validation_block,block_4,matern_minus_static,matern,static,True,92,mean_improvement_c,0.12491078284225972,ordinary_date,,0.08823825272983071,0.1634729355754732,10000,20284802,settlement_date
validation_block,block_4,matern_minus_static,matern,static,True,92,median_loss_difference_c,-0.09810589535937608,ordinary_date,,-0.12189035625225869,-0.062645841102346,10000,20284802,settlement_date
validation_block,block_4,matern_minus_static,matern,static,True,92,model_better_fraction,0.7608695652173914,ordinary_date,,0.6739130434782609,0.8478260869565217,10000,20284802,settlement_date
validation_block,block_4,matern_minus_rbf,matern,rbf,True,92,mean_loss_difference_c,-0.05436186658668478,ordinary_date,,-0.07275143313603942,-0.036838604896311127,10000,20284802,settlement_date
validation_block,block_4,matern_minus_rbf,matern,rbf,True,92,mean_improvement_c,0.05436186658668478,ordinary_date,,0.036838604896311127,0.07275143313603942,10000,20284802,settlement_date
validation_block,block_4,matern_minus_rbf,matern,rbf,True,92,median_loss_difference_c,-0.047870700550000034,ordinary_date,,-0.06660638153750004,-0.032934840962500045,10000,20284802,settlement_date
validation_block,block_4,matern_minus_rbf,matern,rbf,True,92,model_better_fraction,0.7608695652173914,ordinary_date,,0.6739130434782609,0.8478260869565217,10000,20284802,settlement_date
validation_block,block_4,rbf_minus_raw,rbf,raw,False,92,mean_loss_difference_c,-0.300693062819837,ordinary_date,,-0.484231109635448,-0.12426772639747286,10000,20284802,settlement_date
validation_block,block_4,rbf_minus_raw,rbf,raw,False,92,mean_improvement_c,0.300693062819837,ordinary_date,,0.12426772639747286,0.48423110963544796,10000,20284802,settlement_date
