model,scope_type,scope_value,nominal_probability,empirical_probability,calibration_error,absolute_calibration_error,squared_calibration_error,rows,dates
matern,decision_rule,event_day_open,0.09,0.09041095890410959,0.0004109589041095957,0.0004109589041095957,1.6888722086695985e-07,365,365
matern,decision_rule,event_day_open,0.1,0.10684931506849316,0.00684931506849315,0.00684931506849315,4.691311690748733e-05,365,365
matern,decision_rule,event_day_open,0.11,0.12054794520547946,0.010547945205479456,0.010547945205479456,0.00011125914805779705,365,365
matern,decision_rule,event_day_open,0.12,0.12602739726027398,0.006027397260273987,0.006027397260273987,3.632951773315836e-05,365,365
matern,decision_rule,event_day_open,0.13,0.13424657534246576,0.004246575342465753,0.004246575342465753,1.8033402139238123e-05,365,365
matern,decision_rule,event_day_open,0.14,0.14520547945205478,0.005205479452054768,0.005205479452054768,2.7097016325764405e-05,365,365
matern,decision_rule,event_day_open,0.15,0.15616438356164383,0.006164383561643838,0.006164383561643838,3.799962469506477e-05,365,365
matern,decision_rule,event_day_open,0.16,0.16986301369863013,0.00986301369863013,0.00986301369863013,9.727903921936559e-05,365,365
matern,decision_rule,event_day_open,0.17,0.17534246575342466,0.005342465753424647,0.005342465753424647,2.8541940326515177e-05,365,365
matern,decision_rule,event_day_open,0.18,0.1863013698630137,0.006301369863013717,0.006301369863013717,3.9707262150497515e-05,365,365
matern,decision_rule,event_day_open,0.19,0.19452054794520549,0.004520547945205483,0.004520547945205483,2.0435353724901515e-05,365,365
matern,decision_rule,event_day_open,0.2,0.2191780821917808,0.0191780821917808,0.0191780821917808,0.0003677988365546998,365,365
matern,decision_rule,event_day_open,0.21,0.23013698630136986,0.02013698630136987,0.02013698630136987,0.0004054982173015578,365,365
matern,decision_rule,event_day_open,0.22,0.24383561643835616,0.02383561643835616,0.02383561643835616,0.0005681366109964344,365,365
matern,decision_rule,event_day_open,0.23,0.25205479452054796,0.022054794520547955,0.022054794520547955,0.0004864139613435921,365,365
matern,decision_rule,event_day_open,0.24,0.2547945205479452,0.014794520547945222,0.014794520547945222,0.0002188778382435734,365,365
matern,decision_rule,event_day_open,0.25,0.2684931506849315,0.018493150684931514,0.018493150684931514,0.00034199662225558295,365,365
matern,decision_rule,event_day_open,0.26,0.273972602739726,0.013972602739726003,0.013972602739726003,0.00019523362732219862,365,365
matern,decision_rule,event_day_open,0.27,0.2876712328767123,0.017671232876712295,0.017671232876712295,0.0003122724713829975,365,365
matern,decision_rule,event_day_open,0.28,0.29863013698630136,0.018630136986301338,0.018630136986301338,0.0003470820041283531,365,365
matern,decision_rule,event_day_open,0.29,0.30684931506849317,0.016849315068493187,0.016849315068493187,0.00028389941827735156,365,365
matern,decision_rule,event_day_open,0.3,0.32054794520547947,0.02054794520547948,0.02054794520547948,0.0004222180521673871,365,365
matern,decision_rule,event_day_open,0.31,0.32602739726027397,0.016027397260273968,0.016027397260273968,0.0002568774629386375,365,365
matern,decision_rule,event_day_open,0.32,0.3287671232876712,0.008767123287671208,0.008767123287671208,7.686245074122681e-05,365,365
matern,decision_rule,event_day_open,0.33,0.3452054794520548,0.015205479452054804,0.015205479452054804,0.00023120660536686088,365,365
matern,decision_rule,event_day_open,0.34,0.3589041095890411,0.018904109589041096,0.018904109589041096,0.0003573653593544755,365,365
matern,decision_rule,event_day_open,0.35,0.3698630136986301,0.01986301369863014,0.01986301369863014,0.0003945393131919685,365,365
matern,decision_rule,event_day_open,0.36,0.3835616438356164,0.02356164383561643,0.02356164383561643,0.0005551510602364417,365,365
matern,decision_rule,event_day_open,0.37,0.38904109589041097,0.019041095890410975,0.019041095890410975,0.00036256333270782574,365,365
matern,decision_rule,event_day_open,0.38,0.3972602739726027,0.017260273972602713,0.017260273972602713,0.0002979170576093066,365,365
matern,decision_rule,event_day_open,0.39,0.40273972602739727,0.012739726027397258,0.012739726027397258,0.0001623006192531431,365,365
matern,decision_rule,event_day_open,0.4,0.42191780821917807,0.021917808219178048,0.021917808219178048,0.0004803903171326688,365,365
matern,decision_rule,event_day_open,0.41,0.4383561643835616,0.028356164383561644,0.028356164383561644,0.0008040720585475699,365,365
matern,decision_rule,event_day_open,0.42,0.44931506849315067,0.029315068493150687,0.029315068493150687,0.0008593732407581161,365,365
matern,decision_rule,event_day_open,0.43,0.4547945205479452,0.02479452054794523,0.02479452054794523,0.0006147682492024783,365,365
matern,decision_rule,event_day_open,0.44,0.4684931506849315,0.028493150684931523,0.028493150684931523,0.0008118596359542137,365,365
matern,decision_rule,event_day_open,0.45,0.4712328767123288,0.021232876712328763,0.021232876712328763,0.0004508350534809531,365,365
matern,decision_rule,event_day_open,0.46,0.4849315068493151,0.024931506849315055,0.024931506849315055,0.0006215800337774435,365,365
matern,decision_rule,event_day_open,0.47,0.4958904109589041,0.025890410958904153,0.025890410958904153,0.0006703133796209442,365,365
matern,decision_rule,event_day_open,0.48,0.5068493150684932,0.026849315068493196,0.026849315068493196,0.0007208857196472158,365,365
matern,decision_rule,event_day_open,0.49,0.5205479452054794,0.030547945205479432,0.030547945205479432,0.0009331769562769738,365,365
matern,decision_rule,event_day_open,0.5,0.5287671232876713,0.02876712328767128,0.02876712328767128,0.0008275473822480793,365,365
matern,decision_rule,event_day_open,0.51,0.5397260273972603,0.02972602739726027,0.02972602739726027,0.000883636704822668,365,365
matern,decision_rule,event_day_open,0.52,0.547945205479452,0.027945205479452007,0.027945205479452007,0.0007809345092887945,365,365
matern,decision_rule,event_day_open,0.53,0.5506849315068493,0.020684931506849247,0.020684931506849247,0.00042786639144304464,365,365
matern,decision_rule,event_day_open,0.54,0.5616438356164384,0.021643835616438345,0.021643835616438345,0.000468455620191405,365,365
matern,decision_rule,event_day_open,0.55,0.5698630136986301,0.019863013698630083,0.019863013698630083,0.00039453931319196635,365,365
matern,decision_rule,event_day_open,0.56,0.5726027397260274,0.012602739726027323,0.012602739726027323,0.00015882904860198724,365,365
matern,decision_rule,event_day_open,0.57,0.5835616438356165,0.013561643835616533,0.013561643835616533,0.0001839181835241159,365,365
matern,decision_rule,event_day_open,0.58,0.5917808219178082,0.01178082191780827,0.01178082191780827,0.00013878776505911174,365,365
matern,decision_rule,event_day_open,0.59,0.6027397260273972,0.012739726027397258,0.012739726027397258,0.0001623006192531431,365,365
matern,decision_rule,event_day_open,0.6,0.6054794520547945,0.005479452054794498,0.005479452054794498,3.0024394820791647e-05,365,365
matern,decision_rule,event_day_open,0.61,0.6164383561643836,0.006438356164383596,0.006438356164383596,4.1452430099456256e-05,365,365
matern,decision_rule,event_day_open,0.62,0.6219178082191781,0.0019178082191780854,0.0019178082191780854,3.677988365547019e-06,365,365
matern,decision_rule,event_day_open,0.63,0.6273972602739726,-0.0026027397260274254,0.0026027397260274254,6.774254081441317e-06,365,365
matern,decision_rule,event_day_open,0.64,0.6383561643835617,-0.0016438356164383272,0.0016438356164383272,2.702195533871175e-06,365,365
matern,decision_rule,event_day_open,0.65,0.6438356164383562,-0.006164383561643838,0.006164383561643838,3.799962469506477e-05,365,365
matern,decision_rule,event_day_open,0.66,0.6547945205479452,-0.005205479452054851,0.005205479452054851,2.709701632576527e-05,365,365
matern,decision_rule,event_day_open,0.67,0.6657534246575343,-0.004246575342465753,0.004246575342465753,1.8033402139238123e-05,365,365
matern,decision_rule,event_day_open,0.68,0.6821917808219178,0.0021917808219177326,0.0021917808219177326,4.8039031713263716e-06,365,365
matern,decision_rule,event_day_open,0.69,0.684931506849315,-0.005068493150684916,0.005068493150684916,2.568962281853991e-05,365,365
matern,decision_rule,event_day_open,0.7,0.6986301369863014,-0.001369863013698569,0.001369863013698569,1.8765246762993259e-06,365,365
matern,decision_rule,event_day_open,0.71,0.7068493150684931,-0.003150684931506831,0.003150684931506831,9.926815537624203e-06,365,365
matern,decision_rule,event_day_open,0.72,0.7123287671232876,-0.007671232876712342,0.007671232876712342,5.884781384875231e-05,365,365
matern,decision_rule,event_day_open,0.73,0.7342465753424657,0.004246575342465753,0.004246575342465753,1.8033402139238123e-05,365,365
matern,decision_rule,event_day_open,0.74,0.736986301369863,-0.0030136986301370072,0.0030136986301370072,9.082379433289674e-06,365,365
matern,decision_rule,event_day_open,0.75,0.7424657534246575,-0.007534246575342518,0.007534246575342518,5.676487145806046e-05,365,365
matern,decision_rule,event_day_open,0.76,0.7534246575342466,-0.00657534246575342,0.00657534246575342,4.3235128541940264e-05,365,365
matern,decision_rule,event_day_open,0.77,0.7616438356164383,-0.008356164383561682,0.008356164383561682,6.982548320510478e-05,365,365
matern,decision_rule,event_day_open,0.78,0.7753424657534247,-0.0046575342465753344,0.0046575342465753344,2.169262525802207e-05,365,365
matern,decision_rule,event_day_open,0.79,0.7808219178082192,-0.009178082191780845,0.009178082191780845,8.423719271908468e-05,365,365
matern,decision_rule,event_day_open,0.8,0.8027397260273973,0.002739726027397249,0.002739726027397249,7.506098705197912e-06,365,365
matern,decision_rule,event_day_open,0.81,0.8164383561643835,0.006438356164383485,0.006438356164383485,4.1452430099454826e-05,365,365
matern,decision_rule,event_day_open,0.82,0.8246575342465754,0.0046575342465754455,0.0046575342465754455,2.1692625258023103e-05,365,365
matern,decision_rule,event_day_open,0.83,0.8246575342465754,-0.005342465753424563,0.005342465753424563,2.854194032651429e-05,365,365
matern,decision_rule,event_day_open,0.84,0.8328767123287671,-0.007123287671232825,0.007123287671232825,5.0741227247137565e-05,365,365
matern,decision_rule,event_day_open,0.85,0.8356164383561644,-0.014383561643835585,0.014383561643835585,0.00020688684556201823,365,365
matern,decision_rule,event_day_open,0.86,0.8438356164383561,-0.016164383561643847,0.016164383561643847,0.00026128729592794184,365,365
matern,decision_rule,event_day_open,0.87,0.8547945205479452,-0.015205479452054749,0.015205479452054749,0.00023120660536685918,365,365
matern,decision_rule,event_day_open,0.88,0.8575342465753425,-0.02246575342465751,0.02246575342465751,0.0005047100769375106,365,365
matern,decision_rule,event_day_open,0.89,0.8684931506849315,-0.02150684931506852,0.02150684931506852,0.00046254456746106334,365,365
matern,decision_rule,event_day_open,0.9,0.8904109589041096,-0.009589041095890427,0.009589041095890427,9.194970913867548e-05,365,365
matern,decision_rule,event_day_open,0.91,0.9123287671232877,0.0023287671232876672,0.0023287671232876672,5.4231563145055175e-06,365,365
matern,decision_rule,event_day_open,0.92,0.9232876712328767,0.0032876712328766544,0.0032876712328766544,1.08087821354847e-05,365,365
matern,decision_rule,event_day_open,0.93,0.9315068493150684,0.0015068493150683926,0.0015068493150683926,2.270594858322084e-06,365,365
matern,decision_rule,event_day_open,0.94,0.9561643835616438,0.016164383561643847,0.016164383561643847,0.00026128729592794184,365,365
matern,decision_rule,event_day_open,0.95,0.9643835616438357,0.014383561643835696,0.014383561643835696,0.00020688684556202143,365,365
matern,decision_rule,event_day_open,0.96,0.9671232876712329,0.007123287671232936,0.007123287671232936,5.074122724713915e-05,365,365
matern,decision_rule,event_day_open,0.97,0.9780821917808219,0.008082191780821923,0.008082191780821923,6.532182398198546e-05,365,365
matern,decision_rule,event_day_open,0.98,0.9863013698630136,0.006301369863013662,0.006301369863013662,3.970726215049681e-05,365,365
matern,decision_rule,event_day_open,0.99,0.9945205479452055,0.004520547945205511,0.004520547945205511,2.0435353724901766e-05,365,365
