gp_weight,market_weight,binary_brier,binary_log,categorical_log,multiclass_brier,development_dates,development_books,probability_pool
0.148,0.852,0.06599359096260562,0.21052059565595688,1.4788444761177428,0.725929500588662,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.149,0.851,0.06598708833235167,0.21049925139352316,1.478660860387183,0.7258579716558684,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.15,0.85,0.06598060091628069,0.21047799780110635,1.4784781135482827,0.7257866100790877,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.151,0.849,0.06597412871439276,0.21045683449118469,1.4782962314117856,0.7257154158583202,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.152,0.848,0.06596767172668781,0.2104357610802483,1.4781152098323898,0.7256443889935659,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.153,0.847,0.06596122995316588,0.21041477718873847,1.4779350447080926,0.7255735294848247,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.154,0.846,0.06595480339382694,0.21039388244098964,1.4777557319795425,0.7255028373320964,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.155,0.845,0.06594839204867103,0.2103730764651711,1.4775772676294052,0.7254323125353814,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.156,0.844,0.06594199591769816,0.21035235889323092,1.4773996476817446,0.7253619550946795,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.157,0.843,0.06593561500090826,0.2103317293608405,1.4772228682014126,0.7252917650099907,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.158,0.842,0.06592924929830137,0.21031118750734018,1.4770469252934524,0.7252217422813152,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.159,0.841,0.0659228988098775,0.21029073297568598,1.4768718151025144,0.7251518869086526,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.16,0.84,0.06591656353563664,0.21027036541239763,1.4766975338122812,0.7250821988920031,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.161,0.839,0.06591024347557879,0.21025008446750715,1.476524077644907,0.725012678231367,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.162,0.838,0.06590393862970398,0.2102298897945087,1.4763514428604618,0.7249433249267437,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.163,0.837,0.06589764899801216,0.2102097810503094,1.4761796257563946,0.7248741389781336,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.164,0.836,0.06589137458050334,0.21018975789518082,1.4760086226669993,0.7248051203855366,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.165,0.835,0.06588511537717753,0.2101698199927119,1.475838429962894,0.7247362691489527,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.166,0.834,0.06587887138803473,0.21014996700976193,1.475669044050511,0.7246675852683819,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.167,0.833,0.06587264261307496,0.21013019861641555,1.4755004613715943,0.7245990687438244,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.168,0.832,0.06586642905229818,0.2101105144859375,1.4753326784027074,0.72453071957528,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.169,0.831,0.06586023070570442,0.21009091429472868,1.4751656916547509,0.7244625377627486,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.17,0.83,0.06585404757329366,0.2100713977222833,1.4749994976724867,0.7243945233062303,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.171,0.829,0.06584787965506593,0.21005196445114627,1.474834093034075,0.7243266762057253,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.172,0.8280000000000001,0.0658417269510212,0.21003261416687172,1.4746694743506161,0.7242589964612332,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.173,0.827,0.06583558946115949,0.21001334655798223,1.474505638265701,0.7241914840727544,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.174,0.8260000000000001,0.06582946718548077,0.20999416131592863,1.474342581454972,0.7241241390402884,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.175,0.825,0.06582336012398508,0.20997505813505082,1.4741803006256913,0.7240569613638359,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.176,0.8240000000000001,0.0658172682766724,0.2099560367125389,1.4740187925163144,0.7239899510433964,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.177,0.823,0.06581119164354272,0.2099370967483956,1.4738580538960748,0.7239231080789698,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.178,0.8220000000000001,0.06580513022459605,0.20991823794539854,1.4736980815645733,0.7238564324705565,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.179,0.821,0.0657990840198324,0.2098994600090641,1.4735388723513765,0.7237899242181562,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.18,0.8200000000000001,0.06579305302925174,0.20988076264761105,1.4733804231156202,0.7237235833217692,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.181,0.819,0.06578703725285412,0.20986214557192542,1.4732227307456247,0.7236574097813954,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.182,0.8180000000000001,0.06578103669063949,0.209843608495526,1.4730657921585086,0.7235914035970344,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.183,0.817,0.06577505134260789,0.20982515113452965,1.4729096042998184,0.7235255647686868,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.184,0.8160000000000001,0.06576908120875931,0.2098067732076185,1.4727541641431579,0.723459893296352,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.185,0.815,0.06576312628909368,0.20978847443600665,1.472599468689828,0.7233943891800306,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.186,0.8140000000000001,0.06575718658361111,0.20977025454340764,1.472445514968469,0.7233290524197223,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.187,0.813,0.06575126209231152,0.20975211325600313,1.472292300034714,0.7232638830154271,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.188,0.812,0.06574535281519499,0.2097340503024112,1.4721398209708425,0.723198880967145,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.189,0.8109999999999999,0.06573945875226145,0.20971606541365598,1.4719880748854461,0.7231340462748759,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.19,0.81,0.0657335799035109,0.2096981583231371,1.4718370589130931,0.7230693789386199,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.191,0.8089999999999999,0.06572771626894337,0.20968032876660037,1.4716867702140062,0.7230048789583772,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.192,0.808,0.06572186784855885,0.2096625764821082,1.4715372059737373,0.7229405463341474,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.193,0.8069999999999999,0.06571603464235737,0.20964490121001128,1.4713883634028564,0.7228763810659311,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.194,0.806,0.06571021665033887,0.20962730269291996,1.471240239736638,0.7228123831537275,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.195,0.8049999999999999,0.06570441387250339,0.20960978067567695,1.4710928322347603,0.7227485525975372,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.196,0.804,0.0656986263088509,0.20959233490532958,1.4709461381809996,0.7226848893973601,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.197,0.8029999999999999,0.06569285395938143,0.20957496513110319,1.4708001548829415,0.7226213935531959,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.198,0.802,0.06568709682409499,0.20955767110437482,1.4706548796716856,0.722558065065045,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.199,0.8009999999999999,0.06568135490299155,0.20954045257864687,1.4705103099015644,0.7224949039329072,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.2,0.8,0.06567562819607113,0.20952330930952198,1.4703664429498586,0.7224319101567823,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.201,0.7989999999999999,0.0656699167033337,0.2095062410546777,1.470223276216526,0.7223690837366707,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.202,0.798,0.06566422042477928,0.20948924757384152,1.470080807123924,0.7223064246725723,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.203,0.7969999999999999,0.06565853936040789,0.2094723286287671,1.4699390331165476,0.722243932964487,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.204,0.796,0.06565287351021952,0.2094554839832098,1.469797951660762,0.7221816086124146,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.205,0.795,0.06564722287421414,0.20943871340290338,1.4696575602445472,0.7221194516163554,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.206,0.794,0.06564158745239175,0.20942201665553675,1.4695178563772424,0.7220574619763095,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.207,0.793,0.06563596724475242,0.20940539351073123,1.4693788375892938,0.7219956396922766,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.208,0.792,0.06563036225129606,0.20938884374001798,1.4692405014320098,0.7219339847642567,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.209,0.791,0.06562477247202274,0.20937236711681592,1.4691028454773183,0.72187249719225,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.21,0.79,0.06561919790693241,0.20935596341641005,1.4689658673175252,0.7218111769762565,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.211,0.789,0.06561363855602509,0.20933963241593007,1.4688295645650826,0.7217500241162761,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.212,0.788,0.06560809441930078,0.20932337389432887,1.4686939348523556,0.7216890386123087,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.213,0.787,0.0656025654967595,0.2093071876323626,1.4685589758313924,0.7216282204643546,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.214,0.786,0.06559705178840122,0.20929107341256936,1.4684246851737046,0.7215675696724135,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.215,0.785,0.06559155329422595,0.20927503101924966,1.468291060570041,0.7215070862364854,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.216,0.784,0.06558607001423368,0.20925906023844631,1.4681580997301737,0.7214467701565705,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.217,0.783,0.06558060194842445,0.2092431608579251,1.4680258003826823,0.721386621432669,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.218,0.782,0.06557514909679821,0.2092273326671553,1.467894160274742,0.7213266400647802,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.219,0.781,0.06556971145935497,0.2092115754572912,1.4677631771719173,0.7212668260529049,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.22,0.78,0.06556428903609476,0.20919588902115283,1.467632848857958,0.7212071793970422,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.221,0.779,0.06555888182701756,0.2091802731532083,1.4675031731345947,0.7211477000971931,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.222,0.778,0.06555348983212336,0.20916472764955518,1.4673741478213425,0.7210883881533569,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.223,0.777,0.06554811305141217,0.20914925230790304,1.4672457707553048,0.7210292435655339,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.224,0.776,0.065542751484884,0.20913384692755557,1.4671180397909807,0.720970266333724,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.225,0.775,0.06553740513253885,0.20911851130939352,1.466990952800074,0.7209114564579273,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.226,0.774,0.06553207399437667,0.2091032452558576,1.4668645076713087,0.7208528139381435,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.227,0.773,0.06552675807039755,0.20908804857093188,1.4667387023102425,0.720794338774373,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.228,0.772,0.06552145736060142,0.2090729210601267,1.4666135346390847,0.7207360309666155,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.229,0.771,0.06551617186498829,0.20905786253046307,1.4664890025965203,0.7206778905148712,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.23,0.77,0.0655109015835582,0.20904287279045622,1.4663651041375307,0.7206199174191401,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.231,0.769,0.06550564651631108,0.20902795165009974,1.466241837233221,0.7205621116794217,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.232,0.768,0.06550040666324701,0.20901309892085018,1.4661191998706495,0.720504473295717,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.233,0.767,0.0654951820243659,0.20899831441561156,1.4659971900526572,0.7204470022680252,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.234,0.766,0.06548997259966784,0.2089835979487202,1.4658758057977033,0.7203896985963464,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.235,0.765,0.06548477838915281,0.20896894933592985,1.4657550451396995,0.7203325622806805,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.236,0.764,0.06547959939282073,0.20895436839439704,1.4656349061278506,0.7202755933210282,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.237,0.763,0.06547443561067172,0.20893985494266618,1.4655153868264934,0.7202187917173889,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.238,0.762,0.06546928704270569,0.20892540880065588,1.465396485314938,0.7201621574697626,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.239,0.761,0.06546415368892268,0.20891102978964418,1.4652781996873179,0.7201056905781494,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.24,0.76,0.0654590355493227,0.20889671773225527,1.4651605280524327,0.7200493910425493,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.241,0.759,0.06545393262390568,0.20888247245244518,1.4650434685335996,0.7199932588629624,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.242,0.758,0.06544884491267171,0.20886829377548888,1.4649270192685053,0.7199372940393888,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.243,0.757,0.06544377241562072,0.2088541815279662,1.4648111784090574,0.7198814965718281,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.244,0.756,0.06543871513275276,0.20884013553774933,1.4646959441212428,0.7198258664602804,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.245,0.755,0.06543367306406782,0.2088261556339897,1.464581314584984,0.7197704037047461,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.246,0.754,0.06542864620956586,0.20881224164710485,1.4644672879939995,0.7197151083052246,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.247,0.753,0.06542363456924694,0.20879839340876627,1.4643538625556634,0.7196599802617164,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.248,0.752,0.06541863814311102,0.20878461075188662,1.4642410364908707,0.7196050195742213,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.249,0.751,0.06541365693115811,0.2087708935106078,1.4641288080339032,0.7195502262427395,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.25,0.75,0.06540869093338823,0.20875724152028835,1.4640171754322946,0.7194956002672704,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.251,0.749,0.06540374014980133,0.20874365461749209,1.4639061369467006,0.7194411416478146,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.252,0.748,0.06539880458039746,0.20873013263997597,1.4637956908507699,0.7193868503843719,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.253,0.747,0.0653938842251766,0.2087166754266783,1.4636858354310154,0.7193327264769426,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.254,0.746,0.06538897908413875,0.20870328281770784,1.4635765689866904,0.7192787699255262,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.255,0.745,0.0653840891572839,0.20868995465433204,1.4634678898296627,0.7192249807301229,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.256,0.744,0.06537921444461206,0.20867669077896597,1.4633597962842926,0.7191713588907327,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.257,0.743,0.06537435494612324,0.20866349103516135,1.4632522866873128,0.7191179044073557,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.258,0.742,0.06536951066181744,0.20865035526759573,1.463145359387708,0.7190646172799917,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.259,0.741,0.06536468159169463,0.20863728332206177,1.4630390127465984,0.719011497508641,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.26,0.74,0.06535986773575485,0.2086242750454564,1.4629332451371229,0.7189585450933033,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.261,0.739,0.06535506909399806,0.20861133028577078,1.462828054944324,0.7189057600339785,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.262,0.738,0.0653502856664243,0.20859844889207965,1.4627234405650353,0.7188531423306672,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.263,0.737,0.06534551745303353,0.20858563071453143,1.4626194004077722,0.7188006919833689,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.264,0.736,0.06534076445382579,0.208572875604338,1.4625159328926167,0.7187484089920836,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.265,0.735,0.06533602666880105,0.20856018341376473,1.462413036451112,0.7186962933568114,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.266,0.734,0.06533130409795933,0.20854755399612096,1.4623107095261567,0.7186443450775526,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.267,0.733,0.06532659674130062,0.20853498720575026,1.4622089505718943,0.7185925641543067,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.268,0.732,0.06532190459882492,0.20852248289802053,1.4621077580536126,0.718540950587074,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.269,0.731,0.06531722767053222,0.2085100409293152,1.4620071304476394,0.7184895043758543,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.27,0.73,0.06531256595642253,0.2084976611570235,1.4619070662412388,0.7184382255206478,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.271,0.729,0.06530791945649586,0.20848534343953148,1.4618075639325132,0.7183871140214545,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.272,0.728,0.06530328817075219,0.2084730876362128,1.4617086220303026,0.7183361698782742,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.273,0.727,0.06529867209919155,0.20846089360741996,1.4616102390540864,0.7182853930911071,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.274,0.726,0.06529407124181391,0.20844876121447534,1.4615124135338873,0.718234783659953,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.275,0.725,0.06528948559861926,0.2084366903196627,1.4614151440101752,0.7181843415848121,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.276,0.724,0.06528491516960763,0.20842468078621823,1.461318429033773,0.7181340668656842,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.277,0.723,0.06528035995477903,0.20841273247832223,1.461222267165763,0.7180839595025696,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.278,0.722,0.06527581995413345,0.208400845261091,1.4611266569773957,0.718034019495468,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.279,0.721,0.06527129516767086,0.2083890190005679,1.4610315970499974,0.7179842468443794,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.28,0.72,0.06526678559539127,0.2083772535637158,1.460937085974882,0.7179346415493041,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.281,0.719,0.06526229123729473,0.20836554881840852,1.4608431223532612,0.7178852036102418,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.282,0.718,0.06525781209338118,0.2083539046334233,1.4607497047961586,0.7178359330271927,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.283,0.7170000000000001,0.06525334816365061,0.2083423208784324,1.4606568319243196,0.7177868298001568,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.284,0.716,0.06524889944810308,0.20833079742399588,1.4605645023681306,0.717737893929134,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.285,0.7150000000000001,0.06524446594673858,0.2083193341415532,1.460472714767531,0.7176891254141241,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.286,0.714,0.06524004765955706,0.20830793090341643,1.4603814677719316,0.7176405242551276,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.287,0.7130000000000001,0.06523564458655855,0.20829658758276198,1.460290760040132,0.717592090452144,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.288,0.712,0.06523125672774305,0.20828530405362364,1.4602005902402388,0.7175438240051736,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.289,0.7110000000000001,0.06522688408311057,0.20827408019088534,1.460110957049585,0.7174957249142164,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.29,0.71,0.06522252665266111,0.2082629158702734,1.4600218591546514,0.7174477931792721,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.291,0.7090000000000001,0.06521818443639466,0.20825181096834972,1.4599332952509882,0.7174000288003411,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.292,0.708,0.06521385743431121,0.2082407653625049,1.4598452640431374,0.7173524317774232,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.293,0.7070000000000001,0.06520954564641077,0.20822977893095077,1.4597577642445545,0.7173050021105183,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.294,0.706,0.06520524907269333,0.20821885155271383,1.4596707945775356,0.7172577397996266,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.295,0.7050000000000001,0.0652009677131589,0.20820798310762845,1.4595843537731408,0.7172106448447481,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.296,0.704,0.0651967015678075,0.20819717347632982,1.4594984405711218,0.7171637172458826,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.297,0.7030000000000001,0.06519245063663912,0.20818642254024758,1.459413053719845,0.7171169570030302,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.298,0.702,0.06518821491965372,0.20817573018159927,1.459328191976227,0.7170703641161911,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.299,0.7010000000000001,0.06518399441685138,0.20816509628338353,1.459243854105655,0.717023938585365,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.3,0.7,0.06517978912823198,0.20815452072937402,1.4591600388819208,0.7169776804105521,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.301,0.6990000000000001,0.06517559905379564,0.20814400340411263,1.4590767450871507,0.7169315895917521,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.302,0.698,0.0651714241935423,0.2081335441929039,1.4589939715117366,0.7168856661289654,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.303,0.6970000000000001,0.06516726454747197,0.20812314298180792,1.4589117169542674,0.7168399100221916,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.304,0.696,0.06516312011558466,0.20811279965763502,1.4588299802214613,0.7167943212714312,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.305,0.6950000000000001,0.06515899089788034,0.20810251410793912,1.458748760128102,0.7167488998766837,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.306,0.694,0.06515487689435905,0.20809228622101225,1.45866805549697,0.7167036458379494,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.307,0.6930000000000001,0.06515077810502075,0.20808211588587786,1.458587865158779,0.7166585591552282,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.308,0.692,0.06514669452986549,0.20807200299228604,1.4585081879521116,0.7166136398285202,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.309,0.6910000000000001,0.06514262616889321,0.2080619474307067,1.4584290227233558,0.7165688878578254,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.31,0.69,0.06513857302210393,0.20805194909232447,1.458350368326643,0.7165243032431434,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.311,0.6890000000000001,0.06513453508949771,0.20804200786903282,1.4582722236237844,0.7164798859844748,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.312,0.688,0.06513051237107448,0.20803212365342857,1.458194587484212,0.7164356360818193,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.313,0.687,0.06512650486683425,0.20802229633880626,1.458117458784915,0.7163915535351767,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.314,0.6859999999999999,0.06512251257677704,0.20801252581915272,1.4580408364103832,0.7163476383445474,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.315,0.685,0.06511853550090284,0.20800281198914156,1.457964719252546,0.716303890509931,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.316,0.6839999999999999,0.06511457363921164,0.20799315474412813,1.4578891062107124,0.7162603100313281,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.317,0.683,0.06511062699170346,0.20798355398014395,1.4578139961915169,0.7162168969087378,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.318,0.6819999999999999,0.06510669555837828,0.20797400959389153,1.457739388108859,0.7161736511421611,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.319,0.681,0.06510277933923611,0.20796452148273925,1.4576652808838468,0.7161305727315972,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.32,0.6799999999999999,0.065098878334277,0.20795508954471634,1.4575916734447438,0.7160876616770467,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.321,0.679,0.06509499254350083,0.2079457136785077,1.4575185647269104,0.7160449179785091,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.322,0.6779999999999999,0.06509112196690771,0.20793639378344878,1.4574459536727504,0.7160023416359845,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.323,0.677,0.06508726660449758,0.20792712975952093,1.4573738392316573,0.7159599326494734,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.324,0.6759999999999999,0.0650834264562705,0.20791792150734648,1.4573022203599606,0.7159176910189752,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.325,0.675,0.06507960152222637,0.20790876892818352,1.4572310960208712,0.7158756167444902,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.326,0.6739999999999999,0.06507579180236531,0.20789967192392173,1.4571604651844319,0.7158337098260181,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.327,0.673,0.06507199729668722,0.20789063039707692,1.4570903268274635,0.7157919702635593,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.328,0.6719999999999999,0.06506821800519216,0.20788164425078723,1.4570206799335148,0.7157503980571138,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.329,0.671,0.0650644539278801,0.20787271338880767,1.4569515234928097,0.7157089932066812,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.33,0.6699999999999999,0.06506070506475106,0.20786383771550598,1.4568828565022005,0.7156677557122617,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.331,0.669,0.06505697141580505,0.2078550171358582,1.456814677965116,0.7156266855738553,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.332,0.6679999999999999,0.06505325298104202,0.20784625155544378,1.4567469868915137,0.715585782791462,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.333,0.667,0.06504954976046201,0.2078375408804416,1.4566797822978288,0.715545047365082,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.334,0.6659999999999999,0.06504586175406499,0.20782888501762523,1.45661306320693,0.7155044792947148,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.335,0.665,0.06504218896185102,0.20782028387435886,1.4565468286480696,0.7154640785803612,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.336,0.6639999999999999,0.06503853138382003,0.20781173735859282,1.4564810776568364,0.7154238452220204,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.337,0.663,0.06503488901997205,0.20780324537885952,1.456415809275111,0.7153837792196928,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.338,0.6619999999999999,0.06503126187030711,0.20779480784426904,1.4563510225510186,0.715343880573378,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.339,0.661,0.06502764993482515,0.20778642466450517,1.4562867165388824,0.7153041492830768,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.34,0.6599999999999999,0.06502405321352624,0.20777809574982126,1.4562228902991827,0.7152645853487883,67,236,convex linear pool of coherent GP and normalised market book probabilities
0.341,0.659,0.0650204717064103,0.207769821011036,1.4561595428985075,0.7152251887705134,67,236,convex linear pool of coherent GP and normalised market book probabilities
