replication,selected_gp_weight,selected_market_weight,minimum_bootstrap_categorical_log
1914,0.409,0.591,1.4479951129782507
1915,0.521,0.479,1.4282656119184476
1916,0.604,0.396,1.4233553575225897
1917,0.502,0.498,1.429159886465104
1918,0.467,0.5329999999999999,1.4444020622605496
1919,0.493,0.507,1.4820842902572178
1920,0.717,0.28300000000000003,1.5400545196096709
1921,0.49,0.51,1.4327543345837777
1922,0.357,0.643,1.4478592745486567
1923,0.424,0.5760000000000001,1.4276618010972784
1924,0.484,0.516,1.3968532614458615
1925,0.72,0.28,1.4627135946933056
1926,0.451,0.5489999999999999,1.4825117862764923
1927,0.32,0.6799999999999999,1.3947235978700179
1928,0.464,0.536,1.4163771805098868
1929,0.565,0.43500000000000005,1.469178110711461
1930,0.387,0.613,1.4566754852288921
1931,0.39,0.61,1.4530989170267254
1932,0.637,0.363,1.4835162923811458
1933,0.366,0.634,1.3647564376540535
1934,0.363,0.637,1.4256587009062751
1935,0.545,0.45499999999999996,1.379948467982687
1936,0.056,0.944,1.3246284352170534
1937,0.572,0.42800000000000005,1.4727212703808923
1938,0.581,0.41900000000000004,1.476273168792524
1939,0.709,0.29100000000000004,1.5173395650894606
1940,0.502,0.498,1.5382611484127071
1941,0.368,0.632,1.4475650174933001
1942,0.564,0.43600000000000005,1.5086367407405772
1943,0.427,0.573,1.4208640531873389
1944,0.784,0.21599999999999997,1.4783843873768656
1945,0.487,0.513,1.4318994783444043
1946,0.467,0.5329999999999999,1.4553106027021632
1947,0.182,0.8180000000000001,1.3432699789455473
1948,0.553,0.44699999999999995,1.4197799137243485
1949,0.554,0.44599999999999995,1.472900331098035
1950,0.075,0.925,1.262302140993919
1951,0.451,0.5489999999999999,1.5294112816302152
1952,0.543,0.45699999999999996,1.4077788120202914
1953,0.319,0.681,1.4491542364107528
1954,0.444,0.556,1.4949762386544756
1955,0.463,0.5369999999999999,1.3865717980957402
1956,0.757,0.243,1.5081176668244232
1957,0.654,0.346,1.3868122864085057
1958,0.63,0.37,1.5482989894609152
1959,0.51,0.49,1.4251440934218218
1960,0.62,0.38,1.3662427554645955
1961,0.271,0.729,1.4351347509110068
1962,0.589,0.41100000000000003,1.5022710061280462
1963,0.376,0.624,1.4173691904763848
1964,0.273,0.727,1.3464813235360453
1965,0.746,0.254,1.4339840634143022
1966,0.256,0.744,1.3880361020774121
1967,0.596,0.404,1.45512277268737
1968,0.3,0.7,1.4866129589576023
1969,0.518,0.482,1.3784085852518004
1970,0.348,0.652,1.449515820038476
1971,0.82,0.18000000000000005,1.4790443334315064
1972,0.532,0.46799999999999997,1.532680699151532
1973,0.353,0.647,1.435656988759853
1974,0.429,0.571,1.416882636359756
1975,0.267,0.733,1.3822574308885216
1976,0.452,0.548,1.5023082359481958
1977,0.285,0.7150000000000001,1.424769910676061
1978,0.661,0.33899999999999997,1.5036443300582067
1979,0.46,0.54,1.4271667299067823
1980,0.712,0.28800000000000003,1.543153585049486
1981,0.656,0.344,1.5027293418738652
1982,0.339,0.661,1.409088800362439
1983,0.645,0.355,1.4338753015013812
1984,0.288,0.712,1.4371523040620469
1985,0.882,0.118,1.560253885781446
1986,0.363,0.637,1.3123179725890781
1987,0.604,0.396,1.502165613668164
1988,0.397,0.603,1.3956880883593916
1989,0.599,0.401,1.4672949328583642
1990,0.501,0.499,1.4854995332411791
1991,0.917,0.08299999999999996,1.474080767990627
1992,0.659,0.34099999999999997,1.5355641289908775
1993,0.652,0.348,1.5248704117885328
1994,0.45,0.55,1.3591521590937952
1995,0.476,0.524,1.479550788487958
1996,0.549,0.45099999999999996,1.432919215876292
1997,0.649,0.351,1.490366505908009
1998,0.713,0.28700000000000003,1.4695714109143492
1999,0.186,0.8140000000000001,1.4156201802181394
2000,0.548,0.45199999999999996,1.4935521568051593
2001,0.211,0.789,1.395234995981568
2002,0.559,0.44099999999999995,1.5106287329743506
2003,0.615,0.385,1.3450828531670718
2004,0.446,0.554,1.3767247958494329
2005,0.538,0.46199999999999997,1.373526488957359
2006,0.598,0.402,1.4298272296698087
2007,0.54,0.45999999999999996,1.4017588911070242
2008,0.365,0.635,1.487723570457821
2009,0.289,0.7110000000000001,1.409847754450565
2010,0.693,0.30700000000000005,1.5049328779432258
2011,0.348,0.652,1.368689637734022
2012,0.432,0.5680000000000001,1.455070543290231
2013,0.4,0.6,1.4339186618478852
2014,0.408,0.5920000000000001,1.504065474557799
2015,0.422,0.5780000000000001,1.4718374691473568
2016,0.506,0.494,1.4668822819936602
2017,0.491,0.509,1.406983068300783
2018,0.456,0.544,1.4699273825775592
2019,0.601,0.399,1.4329218043627177
2020,0.769,0.23099999999999998,1.4797084012488309
2021,0.389,0.611,1.378348404037268
2022,0.398,0.602,1.427808456957124
2023,0.533,0.46699999999999997,1.5061411055845508
2024,0.55,0.44999999999999996,1.4738165573276956
2025,0.441,0.5589999999999999,1.397910073609199
2026,0.702,0.29800000000000004,1.4639275063100865
2027,0.439,0.5609999999999999,1.4778825559389939
2028,0.854,0.14600000000000002,1.4815227946037497
2029,0.363,0.637,1.4287881296564646
2030,0.318,0.6819999999999999,1.3195918758111587
2031,0.178,0.8220000000000001,1.4027618148753103
2032,0.432,0.5680000000000001,1.3246257988319812
2033,0.544,0.45599999999999996,1.4869784783247328
2034,0.501,0.499,1.5007568590913987
2035,0.412,0.5880000000000001,1.4651209952665765
2036,0.518,0.482,1.429077091468397
2037,0.213,0.787,1.3791223855826238
2038,0.558,0.44199999999999995,1.5279497750011588
2039,0.652,0.348,1.5344826931924578
2040,0.872,0.128,1.5036640322927728
2041,0.873,0.127,1.347912859786607
2042,0.586,0.41400000000000003,1.5056830273037423
2043,0.454,0.546,1.3830465352139063
2044,0.644,0.356,1.4924318346545318
2045,0.205,0.795,1.3651118081770157
2046,0.594,0.406,1.437315983277449
2047,0.615,0.385,1.5032320167146322
2048,0.504,0.496,1.3857419330262626
2049,0.165,0.835,1.3585853911555408
2050,0.584,0.41600000000000004,1.466501143996396
2051,0.62,0.38,1.4093113762077347
2052,0.774,0.22599999999999998,1.5489572317799543
2053,0.4,0.6,1.4367213196037676
2054,0.435,0.565,1.3379218342781687
2055,0.441,0.5589999999999999,1.4586813006939703
2056,0.336,0.6639999999999999,1.339427435216375
2057,0.594,0.406,1.3977328586690192
2058,0.438,0.562,1.4095653638493453
2059,0.437,0.563,1.4176001833274006
2060,0.443,0.5569999999999999,1.455267031692049
2061,0.593,0.40700000000000003,1.4890412824227786
2062,0.584,0.41600000000000004,1.5240337138458477
2063,0.785,0.21499999999999997,1.5480342140070473
2064,0.407,0.593,1.4060994614187468
2065,0.245,0.755,1.4217708596542253
2066,0.458,0.542,1.387699246004971
2067,0.489,0.511,1.4714135056117452
2068,0.647,0.353,1.4653852046453442
2069,0.2,0.8,1.3593703448867822
2070,0.607,0.393,1.5638534618354818
2071,0.662,0.33799999999999997,1.5195352976349479
2072,0.519,0.481,1.4700031981214208
2073,0.491,0.509,1.3771536996265392
2074,0.4,0.6,1.4550747102785166
2075,0.746,0.254,1.5297133213533733
2076,0.608,0.392,1.458629515814646
2077,0.552,0.44799999999999995,1.449119003195254
2078,0.595,0.405,1.5386992243576263
2079,0.851,0.14900000000000002,1.4046374756165596
2080,0.271,0.729,1.3959193234194762
2081,0.506,0.494,1.497005548673554
2082,0.5,0.5,1.4171611375760926
2083,0.538,0.46199999999999997,1.4907162848464046
2084,0.352,0.648,1.4189780752026182
2085,0.441,0.5589999999999999,1.4266112958859318
2086,0.349,0.651,1.448873465136896
2087,0.783,0.21699999999999997,1.4345308103605068
2088,0.592,0.40800000000000003,1.5038471956873278
2089,0.202,0.798,1.3517546435145866
2090,0.787,0.21299999999999997,1.548230976821734
2091,0.533,0.46699999999999997,1.383772033764412
2092,0.84,0.16000000000000003,1.456751208200623
2093,0.464,0.536,1.3755705752799217
2094,0.946,0.05400000000000005,1.5213377299652986
2095,0.653,0.347,1.4638364076929897
2096,0.506,0.494,1.4550937763436784
2097,0.324,0.6759999999999999,1.4337012831882545
2098,0.316,0.6839999999999999,1.3871866953940035
2099,0.521,0.479,1.4324162574535055
2100,0.63,0.37,1.5051742970613944
2101,0.593,0.40700000000000003,1.4897785489351294
2102,0.393,0.607,1.49049463276609
2103,0.636,0.364,1.4645739074061983
2104,0.701,0.29900000000000004,1.436139874129326
2105,0.495,0.505,1.4518718428512598
2106,0.524,0.476,1.4632175130035194
2107,0.301,0.6990000000000001,1.415445546079299
2108,0.481,0.519,1.4863295961316365
2109,0.307,0.6930000000000001,1.404222305256187
2110,0.553,0.44699999999999995,1.4471160218756631
2111,0.569,0.43100000000000005,1.3868653121367718
2112,0.574,0.42600000000000005,1.4615721089123408
2113,0.358,0.642,1.4204381684332172
2114,0.078,0.922,1.3489735712775153
2115,0.415,0.585,1.4782901659885568
2116,0.502,0.498,1.4823614492789485
2117,0.624,0.376,1.4145254405799197
2118,0.789,0.21099999999999997,1.4902339235923907
2119,0.401,0.599,1.5076269160269566
2120,0.33,0.6699999999999999,1.3928685087269526
2121,0.657,0.34299999999999997,1.547089544981747
2122,0.417,0.583,1.4305912536877499
2123,0.242,0.758,1.4346129199247486
2124,0.412,0.5880000000000001,1.4208591230088057
2125,0.327,0.673,1.4361394019753788
2126,0.576,0.42400000000000004,1.4142085473859651
2127,0.598,0.402,1.514009958879377
2128,0.492,0.508,1.469005273298891
2129,0.344,0.656,1.356705050076694
2130,0.408,0.5920000000000001,1.4772949377107696
2131,0.443,0.5569999999999999,1.4338179938296824
2132,0.556,0.44399999999999995,1.4700134413452046
2133,0.52,0.48,1.583578150378275
2134,0.0,1.0,1.2861392034120862
2135,0.495,0.505,1.3562321098286771
2136,0.434,0.5660000000000001,1.450678520850545
2137,0.503,0.497,1.43234532794447
2138,0.715,0.28500000000000003,1.5719040594559246
2139,0.392,0.608,1.4227951083662094
2140,0.587,0.41300000000000003,1.4973294622010407
2141,0.578,0.42200000000000004,1.450085648558771
2142,0.389,0.611,1.4275793130977987
2143,0.456,0.544,1.4827290425143784
2144,0.641,0.359,1.447538738096126
2145,0.979,0.02100000000000002,1.4447474002209983
2146,0.602,0.398,1.323003099605248
2147,0.256,0.744,1.4391351321992087
2148,0.784,0.21599999999999997,1.5753635003513589
2149,0.528,0.472,1.4902531281055549
2150,0.503,0.497,1.3672652265032366
2151,0.613,0.387,1.528601203692977
2152,0.485,0.515,1.3701771680056136
2153,0.554,0.44599999999999995,1.4988192347952887
2154,0.173,0.827,1.3303997921636697
2155,0.142,0.858,1.3297976440514534
2156,0.447,0.5529999999999999,1.441426971638575
2157,0.732,0.268,1.5204362039599204
2158,0.25,0.75,1.3714446490141659
2159,0.326,0.6739999999999999,1.4779284848040846
2160,0.422,0.5780000000000001,1.5289500914957166
2161,0.53,0.47,1.4573423084532189
2162,0.517,0.483,1.459169654020002
2163,0.155,0.845,1.3984105450344229
2164,0.578,0.42200000000000004,1.424591722079813
2165,0.747,0.253,1.5576206811640876
2166,0.582,0.41800000000000004,1.3422162430622626
2167,0.57,0.43000000000000005,1.4053369045449164
2168,0.307,0.6930000000000001,1.444592488920678
2169,0.709,0.29100000000000004,1.5157678826205614
2170,0.463,0.5369999999999999,1.5071698194315308
2171,0.541,0.45899999999999996,1.4955620079162122
2172,0.447,0.5529999999999999,1.4639995742455847
2173,0.355,0.645,1.4970794240923984
2174,0.601,0.399,1.5232145577379965
2175,0.704,0.29600000000000004,1.393752043332989
2176,0.233,0.767,1.3651374859487888
2177,0.278,0.722,1.4699751648389907
2178,0.525,0.475,1.4568697242247552
2179,0.427,0.573,1.357405837543645
2180,0.581,0.41900000000000004,1.485463883421387
2181,0.756,0.244,1.4559025804859844
2182,0.248,0.752,1.423252124582069
2183,0.336,0.6639999999999999,1.4463723765969667
2184,0.261,0.739,1.3831811170482098
2185,0.622,0.378,1.4465842350886073
2186,0.318,0.6819999999999999,1.4667390797966178
2187,0.503,0.497,1.4770240992629617
2188,0.336,0.6639999999999999,1.4472123256466072
2189,0.51,0.49,1.4341668431266663
2190,0.27,0.73,1.4718371772014052
2191,0.453,0.5469999999999999,1.4015810386732412
2192,0.826,0.17400000000000004,1.494707007263269
2193,0.33,0.6699999999999999,1.4037580809483525
2194,0.722,0.278,1.4245007113445598
2195,0.447,0.5529999999999999,1.3866261091843781
2196,0.482,0.518,1.4082379149906008
2197,0.481,0.519,1.5022569100462146
2198,0.456,0.544,1.4603166860611436
2199,0.362,0.638,1.4710644207615815
2200,0.424,0.5760000000000001,1.4309545402688169
2201,0.523,0.477,1.433592058503154
2202,0.83,0.17000000000000004,1.4763729009914688
2203,0.68,0.31999999999999995,1.4753101458320603
2204,0.616,0.384,1.4038588878351606
2205,0.252,0.748,1.4856885681260625
2206,0.566,0.43400000000000005,1.3872076694700306
2207,0.417,0.583,1.4469980183680025
2208,0.441,0.5589999999999999,1.4338030115622753
2209,0.355,0.645,1.3473890234549586
2210,0.471,0.529,1.283356270100757
2211,0.335,0.665,1.393332768515304
2212,0.611,0.389,1.552032502750218
2213,0.603,0.397,1.4466334492249935
2214,0.534,0.46599999999999997,1.4562307266590298
2215,0.247,0.753,1.400489720653022
2216,0.47,0.53,1.4123870824091527
2217,0.5,0.5,1.3971343009864305
2218,0.174,0.8260000000000001,1.3498547255824738
2219,0.679,0.32099999999999995,1.5502136470651142
2220,0.176,0.8240000000000001,1.4204374651158633
2221,0.275,0.725,1.4233633635998497
2222,0.294,0.706,1.3731953205650718
2223,0.204,0.796,1.372079814152424
2224,0.425,0.575,1.5010250137610264
2225,0.64,0.36,1.4819954665296022
2226,0.635,0.365,1.5043632719748317
2227,0.457,0.5429999999999999,1.4884149768812667
2228,0.172,0.8280000000000001,1.3126903513799648
2229,0.338,0.6619999999999999,1.4475796703391357
2230,0.479,0.521,1.4621657755970838
2231,0.439,0.5609999999999999,1.49163291280991
2232,0.245,0.755,1.4128136048754705
2233,0.465,0.5349999999999999,1.4459861792864703
2234,0.503,0.497,1.4829654728530581
2235,0.552,0.44799999999999995,1.452118859793653
2236,0.507,0.493,1.4873782428595321
2237,0.694,0.30600000000000005,1.5013408796188221
2238,0.384,0.616,1.3758944397793242
2239,0.391,0.609,1.466852510511031
2240,0.57,0.43000000000000005,1.4395389708807618
2241,0.838,0.16200000000000003,1.4578569213658956
2242,0.827,0.17300000000000004,1.45903959615707
2243,0.149,0.851,1.4140913060197728
2244,0.284,0.716,1.4430769170916153
2245,0.489,0.511,1.5006749252913385
2246,0.297,0.7030000000000001,1.3968063161866917
2247,0.577,0.42300000000000004,1.4627608360673443
2248,0.551,0.44899999999999995,1.5207185738677569
2249,0.005,0.995,1.2748594318853586
2250,0.333,0.667,1.372824325950376
2251,0.245,0.755,1.3927446391347182
2252,0.703,0.29700000000000004,1.4139130166677158
2253,0.428,0.5720000000000001,1.4254529917653076
2254,0.455,0.5449999999999999,1.4060315412537623
2255,0.741,0.259,1.4344456856342005
2256,0.581,0.41900000000000004,1.4710157576745868
2257,0.413,0.587,1.369117330764318
2258,0.558,0.44199999999999995,1.4487140142575445
2259,0.551,0.44899999999999995,1.4926825754403608
2260,0.75,0.25,1.556999466421174
2261,0.449,0.5509999999999999,1.5403965748138042
2262,0.444,0.556,1.4067161821537795
2263,0.579,0.42100000000000004,1.4118746443135919
2264,0.552,0.44799999999999995,1.4977988817731778
2265,0.279,0.721,1.3487767644383908
2266,0.825,0.17500000000000004,1.4567754545730736
2267,0.614,0.386,1.4691300844769257
2268,0.387,0.613,1.3558362070597536
2269,0.393,0.607,1.4531047869962839
2270,0.416,0.5840000000000001,1.5183378518511894
2271,0.224,0.776,1.409805785388305
2272,0.446,0.554,1.4737185927135519
2273,0.606,0.394,1.441016423750558
2274,0.562,0.43799999999999994,1.4405584659170148
2275,0.443,0.5569999999999999,1.4126014143332208
2276,0.535,0.46499999999999997,1.4436073518133277
2277,0.914,0.08599999999999997,1.53522479349262
2278,0.506,0.494,1.4821945176493847
2279,0.51,0.49,1.5983703793955233
2280,0.496,0.504,1.4819474627717444
2281,0.772,0.22799999999999998,1.4036293387824537
2282,0.633,0.367,1.5483340900360516
2283,0.413,0.587,1.4436217044194906
2284,0.561,0.43899999999999995,1.491266915561314
2285,0.095,0.905,1.3339845310984773
2286,0.429,0.571,1.3883608824365694
2287,0.42,0.5800000000000001,1.3993164752095693
2288,0.799,0.20099999999999996,1.4875987816838028
2289,0.488,0.512,1.4932665251652322
2290,0.327,0.673,1.4245868179396024
2291,0.714,0.28600000000000003,1.4486948927787449
2292,0.425,0.575,1.483588768511356
2293,0.392,0.608,1.4295534019441214
2294,0.345,0.655,1.4171208209775044
2295,0.154,0.846,1.3444019162843515
2296,0.524,0.476,1.4505968177031086
2297,0.674,0.32599999999999996,1.4993407214228003
2298,0.537,0.46299999999999997,1.4762609456017624
2299,0.412,0.5880000000000001,1.494432474380041
2300,0.241,0.759,1.368607672573117
2301,0.375,0.625,1.3496940263576014
2302,0.786,0.21399999999999997,1.494427530305467
2303,0.488,0.512,1.452461555802157
2304,0.679,0.32099999999999995,1.5201545664069294
2305,0.247,0.753,1.2933837510886532
2306,0.413,0.587,1.4425486735411246
2307,0.562,0.43799999999999994,1.4029850849953323
2308,0.335,0.665,1.4596518926524855
2309,0.514,0.486,1.4123810095487652
2310,0.592,0.40800000000000003,1.491504199617976
2311,0.723,0.277,1.3701012571373332
2312,0.562,0.43799999999999994,1.5149039750294364
2313,0.632,0.368,1.546885279732098
2314,0.358,0.642,1.4808995651194035
2315,0.419,0.581,1.384048220026726
2316,0.477,0.523,1.4565979269481855
2317,0.366,0.634,1.5143093518741666
2318,0.389,0.611,1.4955472448824039
2319,0.508,0.492,1.4178561626601915
2320,0.407,0.593,1.4656921898157929
2321,0.339,0.661,1.5321624292981013
2322,0.385,0.615,1.4099521151557848
2323,0.563,0.43700000000000006,1.514191762088065
2324,0.246,0.754,1.4431505446680055
2325,0.455,0.5449999999999999,1.4021935217071375
2326,0.383,0.617,1.4177539450741306
2327,0.612,0.388,1.547457852038618
2328,0.288,0.712,1.347437683655268
2329,0.448,0.552,1.437509194932172
2330,0.383,0.617,1.4953707278502406
2331,0.488,0.512,1.4420029476840035
2332,0.425,0.575,1.4460665894235296
2333,0.528,0.472,1.4176185271157868
2334,0.661,0.33899999999999997,1.4447939635904192
2335,0.79,0.20999999999999996,1.477843087043336
2336,0.452,0.548,1.388697268050686
2337,0.63,0.37,1.4710431075450994
2338,0.47,0.53,1.4310458738656506
2339,0.128,0.872,1.3927884604846525
2340,0.577,0.42300000000000004,1.4852014165896412
2341,0.669,0.33099999999999996,1.5039225765430129
2342,0.177,0.823,1.3770954640660853
2343,0.459,0.5409999999999999,1.431280693756962
2344,0.427,0.573,1.4264540191375408
2345,0.384,0.616,1.4320158368711873
2346,0.49,0.51,1.420809494757191
2347,0.33,0.6699999999999999,1.324011096569308
2348,0.441,0.5589999999999999,1.473375156512008
2349,0.253,0.747,1.4619174219796636
2350,0.53,0.47,1.525208212650914
2351,0.346,0.654,1.4080404449134927
2352,0.618,0.382,1.3950963844183089
2353,0.292,0.708,1.4610127073294408
2354,0.642,0.358,1.4615648277816666
2355,0.442,0.558,1.4740895018720868
2356,0.761,0.239,1.4937481178792622
2357,0.708,0.29200000000000004,1.4717758016034834
2358,0.557,0.44299999999999995,1.402192216078375
2359,0.249,0.751,1.388466508688071
2360,0.164,0.836,1.3455441623061009
2361,0.275,0.725,1.4372364320719802
2362,0.713,0.28700000000000003,1.4706447236217497
2363,0.303,0.6970000000000001,1.5184477615439291
2364,0.447,0.5529999999999999,1.3420625466509983
2365,0.346,0.654,1.3974787325347422
2366,0.456,0.544,1.3823188525301005
2367,0.085,0.915,1.340226518444027
2368,0.63,0.37,1.4799563414956822
2369,0.36,0.64,1.4579009172487918
2370,0.442,0.558,1.4195928553458605
2371,0.313,0.687,1.4346440747844353
2372,0.45,0.55,1.5061623740230878
2373,0.382,0.618,1.5023533209879116
