settlement_date,decision_rule,event_key,event_key_strategy,source_path
2026-06-10,24h_prior,Will the highest temperature in Hong Kong be 32°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,24h_prior,Will the highest temperature in Hong Kong be 33°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,24h_prior,Will the highest temperature in Hong Kong be 34°C or higher on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,6h_prior,Will the highest temperature in Hong Kong be 24°C or below on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,6h_prior,Will the highest temperature in Hong Kong be 25°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,6h_prior,Will the highest temperature in Hong Kong be 26°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,6h_prior,Will the highest temperature in Hong Kong be 27°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,6h_prior,Will the highest temperature in Hong Kong be 28°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,6h_prior,Will the highest temperature in Hong Kong be 29°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,6h_prior,Will the highest temperature in Hong Kong be 30°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,6h_prior,Will the highest temperature in Hong Kong be 31°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,6h_prior,Will the highest temperature in Hong Kong be 32°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,6h_prior,Will the highest temperature in Hong Kong be 33°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,6h_prior,Will the highest temperature in Hong Kong be 34°C or higher on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,event_day_open,Will the highest temperature in Hong Kong be 24°C or below on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,event_day_open,Will the highest temperature in Hong Kong be 25°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,event_day_open,Will the highest temperature in Hong Kong be 26°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,event_day_open,Will the highest temperature in Hong Kong be 27°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,event_day_open,Will the highest temperature in Hong Kong be 28°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,event_day_open,Will the highest temperature in Hong Kong be 29°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,event_day_open,Will the highest temperature in Hong Kong be 30°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,event_day_open,Will the highest temperature in Hong Kong be 31°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,event_day_open,Will the highest temperature in Hong Kong be 32°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,event_day_open,Will the highest temperature in Hong Kong be 33°C on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-10,event_day_open,Will the highest temperature in Hong Kong be 34°C or higher on June 10?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,12h_prior,Will the highest temperature in Hong Kong be 23°C or below on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,12h_prior,Will the highest temperature in Hong Kong be 24°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,12h_prior,Will the highest temperature in Hong Kong be 25°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,12h_prior,Will the highest temperature in Hong Kong be 26°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,12h_prior,Will the highest temperature in Hong Kong be 27°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,12h_prior,Will the highest temperature in Hong Kong be 28°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,12h_prior,Will the highest temperature in Hong Kong be 29°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,12h_prior,Will the highest temperature in Hong Kong be 30°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,12h_prior,Will the highest temperature in Hong Kong be 31°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,12h_prior,Will the highest temperature in Hong Kong be 32°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,12h_prior,Will the highest temperature in Hong Kong be 33°C or higher on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,24h_prior,Will the highest temperature in Hong Kong be 23°C or below on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,24h_prior,Will the highest temperature in Hong Kong be 24°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,24h_prior,Will the highest temperature in Hong Kong be 25°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,24h_prior,Will the highest temperature in Hong Kong be 26°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,24h_prior,Will the highest temperature in Hong Kong be 27°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,24h_prior,Will the highest temperature in Hong Kong be 28°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,24h_prior,Will the highest temperature in Hong Kong be 29°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,24h_prior,Will the highest temperature in Hong Kong be 30°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,24h_prior,Will the highest temperature in Hong Kong be 31°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,24h_prior,Will the highest temperature in Hong Kong be 32°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,24h_prior,Will the highest temperature in Hong Kong be 33°C or higher on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,6h_prior,Will the highest temperature in Hong Kong be 23°C or below on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,6h_prior,Will the highest temperature in Hong Kong be 24°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,6h_prior,Will the highest temperature in Hong Kong be 25°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,6h_prior,Will the highest temperature in Hong Kong be 26°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,6h_prior,Will the highest temperature in Hong Kong be 27°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,6h_prior,Will the highest temperature in Hong Kong be 28°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,6h_prior,Will the highest temperature in Hong Kong be 29°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,6h_prior,Will the highest temperature in Hong Kong be 30°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,6h_prior,Will the highest temperature in Hong Kong be 31°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,6h_prior,Will the highest temperature in Hong Kong be 32°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,6h_prior,Will the highest temperature in Hong Kong be 33°C or higher on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,event_day_open,Will the highest temperature in Hong Kong be 23°C or below on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,event_day_open,Will the highest temperature in Hong Kong be 24°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,event_day_open,Will the highest temperature in Hong Kong be 25°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,event_day_open,Will the highest temperature in Hong Kong be 26°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,event_day_open,Will the highest temperature in Hong Kong be 27°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,event_day_open,Will the highest temperature in Hong Kong be 28°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,event_day_open,Will the highest temperature in Hong Kong be 29°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,event_day_open,Will the highest temperature in Hong Kong be 30°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,event_day_open,Will the highest temperature in Hong Kong be 31°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,event_day_open,Will the highest temperature in Hong Kong be 32°C on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-11,event_day_open,Will the highest temperature in Hong Kong be 33°C or higher on June 11?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,12h_prior,Will the highest temperature in Hong Kong be 23°C or below on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,12h_prior,Will the highest temperature in Hong Kong be 24°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,12h_prior,Will the highest temperature in Hong Kong be 25°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,12h_prior,Will the highest temperature in Hong Kong be 26°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,12h_prior,Will the highest temperature in Hong Kong be 27°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,12h_prior,Will the highest temperature in Hong Kong be 28°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,12h_prior,Will the highest temperature in Hong Kong be 29°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,12h_prior,Will the highest temperature in Hong Kong be 30°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,12h_prior,Will the highest temperature in Hong Kong be 31°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,12h_prior,Will the highest temperature in Hong Kong be 32°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,12h_prior,Will the highest temperature in Hong Kong be 33°C or higher on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,24h_prior,Will the highest temperature in Hong Kong be 23°C or below on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,24h_prior,Will the highest temperature in Hong Kong be 24°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,24h_prior,Will the highest temperature in Hong Kong be 25°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,24h_prior,Will the highest temperature in Hong Kong be 26°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,24h_prior,Will the highest temperature in Hong Kong be 27°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,24h_prior,Will the highest temperature in Hong Kong be 28°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,24h_prior,Will the highest temperature in Hong Kong be 29°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,24h_prior,Will the highest temperature in Hong Kong be 30°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,24h_prior,Will the highest temperature in Hong Kong be 31°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,24h_prior,Will the highest temperature in Hong Kong be 32°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,24h_prior,Will the highest temperature in Hong Kong be 33°C or higher on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,6h_prior,Will the highest temperature in Hong Kong be 23°C or below on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,6h_prior,Will the highest temperature in Hong Kong be 24°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,6h_prior,Will the highest temperature in Hong Kong be 25°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,6h_prior,Will the highest temperature in Hong Kong be 26°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,6h_prior,Will the highest temperature in Hong Kong be 27°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,6h_prior,Will the highest temperature in Hong Kong be 28°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,6h_prior,Will the highest temperature in Hong Kong be 29°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,6h_prior,Will the highest temperature in Hong Kong be 30°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,6h_prior,Will the highest temperature in Hong Kong be 31°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,6h_prior,Will the highest temperature in Hong Kong be 32°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,6h_prior,Will the highest temperature in Hong Kong be 33°C or higher on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,event_day_open,Will the highest temperature in Hong Kong be 23°C or below on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,event_day_open,Will the highest temperature in Hong Kong be 24°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,event_day_open,Will the highest temperature in Hong Kong be 25°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,event_day_open,Will the highest temperature in Hong Kong be 26°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,event_day_open,Will the highest temperature in Hong Kong be 27°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,event_day_open,Will the highest temperature in Hong Kong be 28°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,event_day_open,Will the highest temperature in Hong Kong be 29°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,event_day_open,Will the highest temperature in Hong Kong be 30°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,event_day_open,Will the highest temperature in Hong Kong be 31°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,event_day_open,Will the highest temperature in Hong Kong be 32°C on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-12,event_day_open,Will the highest temperature in Hong Kong be 33°C or higher on June 12?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,12h_prior,Will the highest temperature in Hong Kong be 25°C or below on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,12h_prior,Will the highest temperature in Hong Kong be 26°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,12h_prior,Will the highest temperature in Hong Kong be 27°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,12h_prior,Will the highest temperature in Hong Kong be 28°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,12h_prior,Will the highest temperature in Hong Kong be 29°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,12h_prior,Will the highest temperature in Hong Kong be 30°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,12h_prior,Will the highest temperature in Hong Kong be 31°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,12h_prior,Will the highest temperature in Hong Kong be 32°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,12h_prior,Will the highest temperature in Hong Kong be 33°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,12h_prior,Will the highest temperature in Hong Kong be 34°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,12h_prior,Will the highest temperature in Hong Kong be 35°C or higher on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,24h_prior,Will the highest temperature in Hong Kong be 25°C or below on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,24h_prior,Will the highest temperature in Hong Kong be 26°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,24h_prior,Will the highest temperature in Hong Kong be 27°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,24h_prior,Will the highest temperature in Hong Kong be 28°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,24h_prior,Will the highest temperature in Hong Kong be 29°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,24h_prior,Will the highest temperature in Hong Kong be 30°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,24h_prior,Will the highest temperature in Hong Kong be 31°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,24h_prior,Will the highest temperature in Hong Kong be 32°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,24h_prior,Will the highest temperature in Hong Kong be 33°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,24h_prior,Will the highest temperature in Hong Kong be 34°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,24h_prior,Will the highest temperature in Hong Kong be 35°C or higher on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,6h_prior,Will the highest temperature in Hong Kong be 25°C or below on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,6h_prior,Will the highest temperature in Hong Kong be 26°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,6h_prior,Will the highest temperature in Hong Kong be 27°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,6h_prior,Will the highest temperature in Hong Kong be 28°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,6h_prior,Will the highest temperature in Hong Kong be 29°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,6h_prior,Will the highest temperature in Hong Kong be 30°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,6h_prior,Will the highest temperature in Hong Kong be 31°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,6h_prior,Will the highest temperature in Hong Kong be 32°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,6h_prior,Will the highest temperature in Hong Kong be 33°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,6h_prior,Will the highest temperature in Hong Kong be 34°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,6h_prior,Will the highest temperature in Hong Kong be 35°C or higher on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,event_day_open,Will the highest temperature in Hong Kong be 25°C or below on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,event_day_open,Will the highest temperature in Hong Kong be 26°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,event_day_open,Will the highest temperature in Hong Kong be 27°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,event_day_open,Will the highest temperature in Hong Kong be 28°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,event_day_open,Will the highest temperature in Hong Kong be 29°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,event_day_open,Will the highest temperature in Hong Kong be 30°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,event_day_open,Will the highest temperature in Hong Kong be 31°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,event_day_open,Will the highest temperature in Hong Kong be 32°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,event_day_open,Will the highest temperature in Hong Kong be 33°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,event_day_open,Will the highest temperature in Hong Kong be 34°C on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-06-13,event_day_open,Will the highest temperature in Hong Kong be 35°C or higher on June 13?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
