event_date,empirical_period,contract_key,12h_prior,24h_prior,6h_prior,event_day_open,contract_complete,taec_date_eligible
2026-07-03,external_validation,113782468210576969311646447102134848579441951807674676589279951071738818128133,0.285,0.285,0.445,0.505,True,True
2026-07-03,external_validation,113900840767317207144833229772726494724502527794481612430000907945385415174227,0.0025,0.0045,0.0015,0.002,True,True
2026-07-03,external_validation,50082963990905546850585804878109730850091918951352407944083349869528528096791,0.003,0.003,0.0025,0.0025,True,True
2026-07-03,external_validation,51775781964358814137809934350161501509342852987969863151978314553254339103163,0.033,0.0345,0.0055,0.0095,True,True
2026-07-03,external_validation,51909133697634959528413287176214224631507653461228238689868513552996261805016,0.365,0.365,0.355,0.37,True,True
2026-07-03,external_validation,91608504297029733476969544149020682021002927394317208519948148537112302854415,0.0045,0.01,0.009,0.003,True,True
2026-07-03,external_validation,95036481348275043096907818524225992566627488084426018406116509554007185202240,0.205,0.215,0.145,0.12,True,True
2026-07-03,external_validation,96050229458924659072618027709145865069828811866061327859456588787889224087401,0.11,0.11,0.055,0.039,True,True
2026-07-03,external_validation,96714053932855283827289033907156230893875202930489805212300873957418457328138,0.0745,0.0425,0.0265,0.014,True,True
2026-07-04,external_validation,111521095421432918919967137904018730462656789837268189449924072469510048720320,0.054,0.04,0.014,0.01,True,True
2026-07-04,external_validation,18980869135302823696324187344317965235297791969652130859928907897634007488907,0.305,0.23,0.095,0.085,True,True
2026-07-04,external_validation,24193897546973506337272742792525840585333075294166397597413866886688751362811,0.24,0.415,0.445,0.43,True,True
2026-07-04,external_validation,24955578843130984075297032464160056660845641830792486616181005387985703132900,0.315,0.29,0.375,0.355,True,True
2026-07-04,external_validation,29968045025106696197037659612522591022002861405779916375606782343860326641261,0.0025,0.0015,0.0015,0.0015,True,True
2026-07-04,external_validation,43177454034624556164183106549194473159417858759494016086272402760023537382492,0.0035,0.0045,0.008,0.0025,True,True
2026-07-04,external_validation,49782335939729108641728148884623515331835507684852306159054280862937632087961,0.0025,0.0015,0.0015,0.0025,True,True
2026-07-04,external_validation,50372861404912048835272054080275005645092780440768983234275087328726450106061,0.013,0.007,0.015,0.0145,True,True
2026-07-04,external_validation,58980106291392915317356340669278420561596599668246018507314801989314605515811,0.0115,0.0095,0.0075,0.0025,True,True
2026-07-04,external_validation,84023733771545638431500347924000906701100601326171866880944006321630483638924,0.0025,0.003,0.0025,0.0015,True,True
2026-07-04,external_validation,93174651483811658343724502188696035561568262816159656593031015699826579059038,0.065,0.09,0.08,0.125,True,True
2026-07-05,external_validation,101314313899999012547186030735930993148772234219470559156211612155696201451507,0.23,0.25,0.065,0.0305,True,True
2026-07-05,external_validation,106480783340211096394312744908930824998263188892215965196451921172168823488490,0.38,0.39,0.295,0.145,True,True
2026-07-05,external_validation,28961895605746695993031809340613459362705380911821904278770576080543527059778,0.0035,0.0035,0.008,0.0155,True,True
2026-07-05,external_validation,29759603777140313990044030961662228702340433950850262139390193818073011759900,0.0115,0.0075,0.0645,0.0705,True,True
2026-07-05,external_validation,3842497439035649319580069770591369464041847573179755668391841906710652229951,0.0015,0.0035,0.0015,0.0015,True,True
2026-07-05,external_validation,39432247368629862746189292521692729384156615910564786508380558310477090335479,0.002,0.003,0.004,0.008,True,True
2026-07-05,external_validation,45820616640527552688456956962247141461446695014674861437958591260724131704128,0.0115,0.075,0.007,0.0085,True,True
2026-07-05,external_validation,5462469899563951453485224185266795682973762047084302601273219606978978724857,0.3,0.255,0.37,0.53,True,True
2026-07-05,external_validation,69080620211187761130528779212001540093424402362333555473504954102019434810984,0.0015,0.002,0.0015,0.002,True,True
2026-07-05,external_validation,76747069448045935545702964210715765299150467109866903162588242267841706582555,0.0015,0.002,0.001,0.0005,True,True
2026-07-05,external_validation,90604393632504605077891102794194212305643774899615656856127081759042387630925,0.0995,0.068,0.1705,0.241,True,True
2026-07-06,external_validation,21287837347358398325505771213844101240440866441850793449424565412058363377766,0.0095,0.032,0.036,0.0255,True,True
2026-07-06,external_validation,31419295561943399583165840951425901333897225502276715952563302687033677743376,0.0015,0.0015,0.0015,0.001,True,True
2026-07-06,external_validation,32171820316406162613375886367187744371530440707146626725733115464732164732393,0.0015,0.003,0.003,0.003,True,True
2026-07-06,external_validation,33054032818414881178054781688771929109448570251845203315498720602263282727258,0.008,0.026,0.0055,0.0015,True,True
2026-07-06,external_validation,39103029808711023092572444037405056639614055845197836169607574118590622386222,0.06,0.05,0.0275,0.046,True,True
2026-07-06,external_validation,50137939937943356687752028302132563676425350195462094262093718974631854025087,0.1015,0.0485,0.1655,0.1275,True,True
2026-07-06,external_validation,6171507562619344654252068371855387180956742980170811146806287950138355336631,0.375,0.38,0.365,0.365,True,True
2026-07-06,external_validation,76812632578487544539004405329295179556323038668878215349840662927986610237265,0.315,0.31,0.345,0.375,True,True
2026-07-06,external_validation,77082583978836262477640549154899597959273125867678967729151686633252287333195,0.145,0.19,0.11,0.135,True,True
2026-07-06,external_validation,78274120029983454416029249070532253934604362866599163378202705185335897579150,0.0015,0.002,0.0015,0.0005,True,True
2026-07-06,external_validation,85532895962987507759732343921419939284866546066712553096633802593799602480181,0.0025,0.006,0.0015,0.003,True,True
2026-07-07,external_validation,15207077699769899787532436647298309225932262385125071975155288580064531950540,0.0425,0.011,0.0225,0.0625,True,True
2026-07-07,external_validation,15566176579759215733462538938354830105196755849143157550050345869553664402249,0.08,0.1085,0.122,0.1155,True,True
2026-07-07,external_validation,20354049265734362508171663578136167214790405374304834403150400778049261521832,0.365,0.395,0.37,0.36,True,True
2026-07-07,external_validation,23284624109087501199378099066140858199865539453404709464384879426531448718852,0.0015,0.0055,0.003,0.003,True,True
2026-07-07,external_validation,23501075589652205876136339809789683499398844527150376895343605901181128521464,0.0015,0.0025,0.0015,0.0005,True,True
2026-07-07,external_validation,35897604558312164192521730391267220795908590653851501936448884402178804013293,0.0025,0.0025,0.0015,0.0005,True,True
2026-07-07,external_validation,64510146875674188468743892527524537353956700809667180831462707929317484456156,0.0135,0.1115,0.037,0.0345,True,True
2026-07-07,external_validation,66082588691411812190235695811595760192678480253751331524451284102950741907599,0.205,0.31,0.245,0.39,True,True
2026-07-07,external_validation,6978906342697963288190174563149457083662980593872825017951690124129417977600,0.305,0.105,0.135,0.09,True,True
2026-07-07,external_validation,8324114575116684682754230709171632484402517302802793944569596505328862113531,0.0015,0.0015,0.0015,0.0005,True,True
2026-07-07,external_validation,83660833944131946441850206254559078212246476136867212179168458937877994817913,0.0035,0.0035,0.002,0.0015,True,True
2026-07-08,external_validation,104645722672967784838855640503913144641907502671814007782413733306576372207696,0.158,0.1865,0.117,0.128,True,True
2026-07-08,external_validation,41412297007349268510457379270314354458940970993019053838335959620574773337096,0.01,0.0025,0.007,0.0145,True,True
2026-07-08,external_validation,60579794411620348997870495139088079983042952672998391175679471122237743989296,0.028,0.0355,0.0815,0.0425,True,True
2026-07-08,external_validation,61369420640729457922617105439393936438260829598834200356095590081912423819716,0.002,0.002,0.0025,0.003,True,True
2026-07-08,external_validation,71341470842701834825361871768790913250917988626822313242973109083044544334359,0.003,0.0025,0.003,0.0025,True,True
2026-07-08,external_validation,75905508825590230437172862286412689334643552449585352314574091330424726658879,0.095,0.06,0.155,0.185,True,True
2026-07-08,external_validation,85982216372767205047042086739159815835005246112762310594256920323941848489542,0.0415,0.041,0.021,0.0205,True,True
2026-07-08,external_validation,87699259212769322050433069746217031324279106363193222050666044860246297198455,0.003,0.002,0.0025,0.003,True,True
2026-07-08,external_validation,96012438271350686174034141769516875723012628679374262005065249627087414425326,0.01,0.0125,0.004,0.0065,True,True
2026-07-08,external_validation,98625937043381273033596076160036011091635646847589555601638154818247937015913,0.395,0.41,0.385,0.315,True,True
2026-07-08,external_validation,99958644818014031784857075870041891082703542396184355841211371136147116026751,0.32,0.305,0.28,0.345,True,True
2026-07-09,external_validation,115489883553791990606637901277109476300722233004874367545431289405621605993037,0.032,0.05,0.0345,0.0575,True,True
2026-07-09,external_validation,42930008546487515802406141898878484046806401140598221849209886529680371122085,0.003,0.0025,0.0025,0.0005,True,True
2026-07-09,external_validation,50780362803975383294610164372281771871072278622780053355487492473205102739261,0.375,0.385,0.405,0.405,True,True
2026-07-09,external_validation,50946609493281607170795641070087261655347492039262302055206269746527638432695,0.135,0.115,0.0725,0.0445,True,True
2026-07-09,external_validation,54499418102888661906289813598032273756081950225451698404325560300601853849871,0.163,0.1565,0.2125,0.2325,True,True
2026-07-09,external_validation,62029045522351883490546831297373761904086837351712722940826734539409755490092,0.0035,0.0055,0.007,0.004,True,True
2026-07-09,external_validation,70331628003304852715676025519145268228883220584251774595190868372885603306002,0.003,0.003,0.0025,0.0015,True,True
2026-07-09,external_validation,73659155687678869639281690734376809680725427586797019793831970090123654779059,0.0175,0.0135,0.0065,0.0105,True,True
2026-07-09,external_validation,79213464160871378489096015044991045382529537321335452761329220660245195606227,0.021,0.026,0.015,0.011,True,True
2026-07-09,external_validation,81136890342117581154443007715879094260171649503875386276185943031251957863912,0.0035,0.004,0.0035,0.003,True,True
2026-07-09,external_validation,93016320602458963906937567399103494977078611421248619409670735923640166022414,0.315,0.3,0.285,0.265,True,True
2026-07-10,external_validation,107411166532379945019388687715417200725111612539268371962397448038389085832867,0.21,0.16,0.245,0.265,True,True
2026-07-10,external_validation,109979461198256148093471572802484654370943802012135379069140491395568713027710,0.004,0.004,0.003,0.0045,True,True
2026-07-10,external_validation,2227646052387153701047686427057358010385557846435619629532314641193853515890,0.0995,0.103,0.103,0.0725,True,True
2026-07-10,external_validation,30866925143032489359852587919177172408334043376048916698715971521942241939739,0.0025,0.003,0.002,0.001,True,True
2026-07-10,external_validation,35662567476569901747353074045101366020249056105569534230630475258400477222639,0.0025,0.0025,0.0015,0.0005,True,True
